station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2020-02-04 00:00:00 EST,42.04036,-77.23726,1665,32.0,33.3,32.0,91.7,29.8,0.000,0.004,0.00,0.000,0.9,1.9,0.6,180,1,1.3,2.0,0.4,189,17,1.3,2.0,0.4,189,17,0,28.00,1.9,0,0,0,33.1,34.3,36.0,0.56,0.45,0.45
ADDI,2020-02-04 00:05:00 EST,42.04036,-77.23726,1665,31.6,33.6,31.6,91.6,29.4,0.000,0.000,0.00,0.000,0.5,1.8,0.5,196,5,1.2,1.8,0.3,209,28,1.2,1.8,0.3,209,28,0,28.00,1.8,0,0,0,33.1,34.3,36.0,0.56,0.46,0.45
ADDI,2020-02-04 00:10:00 EST,42.04036,-77.23726,1665,31.7,33.9,31.7,91.9,29.6,0.000,0.000,0.00,0.000,0.3,1.1,0.4,178,0,0.6,1.4,0.6,197,26,0.6,1.4,0.6,197,26,0,28.00,1.8,0,0,0,33.1,34.3,36.0,0.56,0.46,0.45
ADDI,2020-02-04 00:15:00 EST,42.04036,-77.23726,1665,31.4,33.6,31.4,90.6,29.0,0.000,0.000,0.00,0.000,0.7,1.7,0.5,231,44,1.1,2.0,0.6,225,50,1.1,2.0,0.6,225,50,0,28.00,1.8,0,0,0,33.1,34.3,36.0,0.56,0.46,0.45
ADDI,2020-02-04 00:20:00 EST,42.04036,-77.23726,1665,31.2,33.4,31.2,91.5,29.0,0.000,0.000,0.00,0.000,1.5,2.8,0.9,169,32,1.9,3.4,1.0,167,32,1.9,3.4,1.0,167,32,0,28.00,1.8,0,0,0,33.1,34.3,35.9,0.56,0.45,0.45
ADDI,2020-02-04 00:25:00 EST,42.04036,-77.23726,1665,30.9,33.4,30.9,91.7,28.8,0.000,0.000,0.00,0.000,1.1,2.3,0.8,273,41,1.3,2.6,0.9,271,46,1.3,2.6,0.9,271,46,0,28.00,1.8,0,0,0,33.1,34.3,36.0,0.56,0.45,0.45
ADDI,2020-02-04 00:30:00 EST,42.04036,-77.23726,1665,31.0,33.4,31.0,92.6,29.1,0.000,0.000,0.00,0.000,0.5,1.4,0.5,150,13,0.9,1.7,0.5,170,34,0.9,1.7,0.5,170,34,0,28.00,1.8,0,0,0,33.1,34.3,36.0,0.56,0.46,0.45
ADDI,2020-02-04 00:35:00 EST,42.04036,-77.23726,1665,30.8,32.8,30.8,92.7,28.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.8,0.2,260,1,0.1,0.8,0.2,260,1,0,28.00,1.9,0,0,0,33.1,34.4,36.0,0.56,0.46,0.45
ADDI,2020-02-04 00:40:00 EST,42.04036,-77.23726,1665,31.1,32.9,31.1,93.3,29.4,0.000,0.000,0.00,0.000,0.0,1.3,0.2,276,0,0.7,1.6,0.6,135,51,0.7,1.6,0.6,135,51,0,28.00,1.8,0,0,0,33.1,34.3,36.0,0.56,0.45,0.45
ADDI,2020-02-04 00:45:00 EST,42.04036,-77.23726,1665,31.1,32.7,31.1,93.1,29.3,0.000,0.000,0.00,0.000,1.0,2.0,0.7,179,33,1.3,2.4,0.7,177,35,1.3,2.4,0.7,177,35,0,27.99,1.8,0,0,0,33.1,34.3,36.0,0.56,0.46,0.45
ADDI,2020-02-04 00:50:00 EST,42.04036,-77.23726,1665,30.9,32.6,30.9,93.6,29.3,0.000,0.000,0.00,0.000,0.6,1.5,0.5,248,18,1.1,1.7,0.4,251,29,1.1,1.7,0.4,251,29,0,28.00,1.9,0,0,0,33.1,34.3,36.0,0.56,0.46,0.45
ADDI,2020-02-04 00:55:00 EST,42.04036,-77.23726,1665,31.3,32.6,31.3,94.2,29.8,0.000,0.000,0.00,0.000,0.1,0.9,0.2,264,0,0.5,1.4,0.5,260,26,0.5,1.4,0.5,260,26,0,27.99,1.8,0,0,0,33.1,34.4,36.0,0.56,0.46,0.45
ADDI,2020-02-04 01:00:00 EST,42.04036,-77.23726,1665,31.7,32.5,31.7,93.9,30.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.2,0.8,0.3,167,4,0.2,0.8,0.3,167,4,0,27.99,1.9,0,0,0,33.1,34.4,36.0,0.56,0.46,0.45
ADDI,2020-02-04 01:05:00 EST,42.04036,-77.23726,1665,31.9,32.6,31.9,93.4,30.2,0.000,0.000,0.00,0.000,0.2,1.2,0.3,243,39,1.0,1.4,0.3,117,15,1.0,1.4,0.3,117,15,0,27.99,1.8,0,0,0,33.1,34.4,36.0,0.56,0.46,0.45
ADDI,2020-02-04 01:10:00 EST,42.04036,-77.23726,1665,31.6,33.1,31.6,92.5,29.7,0.000,0.000,0.00,0.000,1.3,1.8,0.3,170,11,1.6,2.3,0.2,164,12,1.6,2.3,0.2,164,12,0,27.98,1.9,0,0,0,33.1,34.5,36.0,0.56,0.46,0.45
ADDI,2020-02-04 01:15:00 EST,42.04036,-77.23726,1665,32.1,33.3,32.1,92.7,30.2,0.000,0.000,0.00,0.000,1.8,2.4,0.3,168,5,2.1,2.8,0.3,166,9,2.1,2.8,0.3,166,9,0,27.98,1.8,0,0,0,33.1,34.4,36.0,0.56,0.46,0.45
ADDI,2020-02-04 01:20:00 EST,42.04036,-77.23726,1665,32.2,33.3,32.2,92.9,30.3,0.000,0.000,0.00,0.000,0.6,1.8,0.6,146,2,0.8,2.0,0.7,144,12,0.8,2.0,0.7,144,12,0,27.98,1.8,0,0,0,33.1,34.5,36.0,0.56,0.45,0.45
ADDI,2020-02-04 01:25:00 EST,42.04036,-77.23726,1665,31.6,32.7,31.6,92.5,29.6,0.000,0.000,0.00,0.000,0.3,1.0,0.4,145,0,1.1,1.4,0.2,179,31,1.1,1.4,0.2,179,31,0,27.98,1.8,0,0,0,33.1,34.5,35.9,0.56,0.46,0.45
ADDI,2020-02-04 01:30:00 EST,42.04036,-77.23726,1665,31.5,32.5,31.5,92.8,29.6,0.000,0.000,0.00,0.000,0.2,0.9,0.3,145,2,1.1,1.5,0.1,187,29,1.1,1.5,0.1,187,29,0,27.98,1.8,0,0,0,33.1,34.4,36.0,0.56,0.46,0.45
ADDI,2020-02-04 01:35:00 EST,42.04036,-77.23726,1665,31.3,32.5,31.3,93.1,29.6,0.000,0.000,0.00,0.000,2.3,3.6,0.8,182,18,2.6,4.1,0.8,181,16,2.6,4.1,0.8,181,16,0,27.98,1.9,0,0,0,33.1,34.4,36.0,0.56,0.46,0.45
ADDI,2020-02-04 01:40:00 EST,42.04036,-77.23726,1665,32.1,33.9,28.6,93.8,30.6,0.000,0.000,0.00,0.000,3.3,3.9,0.3,170,6,3.6,4.4,0.3,170,7,3.6,4.4,0.3,170,7,0,27.98,1.8,0,0,0,33.1,34.5,35.9,0.56,0.46,0.45
ADDI,2020-02-04 01:45:00 EST,42.04036,-77.23726,1665,31.6,33.5,31.6,93.3,29.9,0.000,0.000,0.00,0.000,2.3,3.0,0.4,159,7,2.6,3.5,0.5,158,8,2.6,3.5,0.5,158,8,0,27.98,1.9,0,0,0,33.1,34.5,35.9,0.56,0.46,0.45
