station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2015-12-26 00:00:00 EST,42.22322,-75.66852,1543,39.7,40.1,37.8,67.9,30.0,,,,,3.2,5.0,0.7,359,11,3.9,6.9,0.9,6,10,3.2,5.0,0.7,359,11,0,28.71,,0,0,0,46.2,46.8,46.3,0.54,0.39,0.40
BELD,2015-12-26 00:05:00 EST,42.22322,-75.66852,1543,39.7,40.0,39.7,68.1,30.0,,,,,2.3,4.7,0.9,352,15,3.0,6.3,1.1,359,15,2.3,4.7,0.9,352,15,0,28.71,,0,0,0,46.2,46.8,46.3,0.54,0.39,0.40
BELD,2015-12-26 00:10:00 EST,42.22322,-75.66852,1543,39.4,39.9,37.3,68.6,29.9,,,,,3.3,5.6,0.9,340,17,3.8,6.0,1.1,348,17,3.3,5.6,0.9,340,17,0,28.71,,0,0,0,46.0,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 00:15:00 EST,42.22322,-75.66852,1543,39.5,39.9,36.7,68.8,30.1,,,,,4.1,6.5,1.0,342,15,4.9,8.5,1.3,351,12,4.1,6.5,1.0,342,15,0,28.72,,0,0,0,46.0,46.8,46.3,0.54,0.39,0.40
BELD,2015-12-26 00:20:00 EST,42.22322,-75.66852,1543,39.5,39.9,36.9,68.6,30.0,,,,,3.8,6.4,1.0,343,14,4.4,7.4,1.2,351,15,3.8,6.4,1.0,343,14,0,28.72,,0,0,0,46.0,46.8,46.3,0.54,0.39,0.40
BELD,2015-12-26 00:25:00 EST,42.22322,-75.66852,1543,39.4,39.8,36.6,69.0,30.0,,,,,4.1,7.2,1.1,346,18,4.9,8.7,1.3,353,12,4.1,7.2,1.1,346,18,0,28.72,,0,0,0,45.9,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 00:30:00 EST,42.22322,-75.66852,1543,39.3,39.7,36.3,69.4,30.1,,,,,4.2,6.9,1.0,340,11,5.0,8.3,1.2,349,10,4.2,6.9,1.0,340,11,0,28.72,,0,0,0,45.9,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 00:35:00 EST,42.22322,-75.66852,1543,39.4,39.7,36.4,69.7,30.3,,,,,4.2,7.6,0.9,346,17,5.0,9.8,1.3,353,12,4.2,7.6,0.9,346,17,0,28.72,,0,0,0,45.9,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 00:40:00 EST,42.22322,-75.66852,1543,39.2,39.7,36.4,70.5,30.4,,,,,4.0,6.4,1.0,358,17,4.8,8.1,1.1,3,12,4.0,6.4,1.0,358,17,0,28.72,,0,0,0,45.9,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 00:45:00 EST,42.22322,-75.66852,1543,39.2,39.6,36.7,70.8,30.5,,,,,3.7,5.8,0.9,356,15,4.4,6.9,1.2,3,14,3.7,5.8,0.9,356,15,0,28.72,,0,0,0,45.8,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 00:50:00 EST,42.22322,-75.66852,1543,39.3,39.5,36.9,70.8,30.6,,,,,3.6,5.9,0.9,356,14,4.2,6.5,1.0,3,13,3.6,5.9,0.9,356,14,0,28.72,,0,0,0,45.8,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 00:55:00 EST,42.22322,-75.66852,1543,39.0,39.3,37.1,71.6,30.6,,,,,3.0,5.1,0.8,355,15,3.7,5.8,1.0,3,14,3.0,5.1,0.8,355,15,0,28.72,,0,0,0,45.8,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:00:00 EST,42.22322,-75.66852,1543,39.1,39.3,36.4,71.9,30.8,,,,,3.9,7.9,1.8,357,16,4.8,9.8,2.0,2,12,3.9,7.9,1.8,357,16,0,28.72,,0,0,0,45.8,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:05:00 EST,42.22322,-75.66852,1543,38.9,39.2,36.9,72.2,30.7,,,,,3.2,5.6,1.2,8,17,4.0,7.6,1.4,13,16,3.2,5.6,1.2,8,17,0,28.72,,0,0,0,45.7,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:10:00 EST,42.22322,-75.66852,1543,38.7,39.1,36.9,73.0,30.8,,,,,3.0,5.0,0.7,7,17,3.7,6.5,0.9,14,16,3.0,5.0,0.7,7,17,0,28.72,,0,0,0,45.7,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:15:00 EST,42.22322,-75.66852,1543,38.7,39.1,36.3,73.8,31.0,,,,,3.5,5.5,1.0,0,19,4.3,7.6,1.2,9,10,3.5,5.5,1.0,0,19,0,28.73,,0,0,0,45.7,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:20:00 EST,42.22322,-75.66852,1543,38.9,39.1,36.6,73.9,31.3,,,,,3.5,5.9,0.9,6,25,4.1,8.1,1.1,13,22,3.5,5.9,0.9,6,25,0,28.73,,0,0,0,45.7,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:25:00 EST,42.22322,-75.66852,1543,38.8,39.0,36.5,74.2,31.3,,,,,3.5,6.4,1.1,27,20,3.9,7.4,1.2,31,19,3.5,6.4,1.1,27,20,0,28.73,,0,0,0,45.6,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:30:00 EST,42.22322,-75.66852,1543,38.7,38.9,36.0,75.2,31.5,,,,,3.8,6.3,1.0,17,15,4.3,7.4,1.1,21,14,3.8,6.3,1.0,17,15,0,28.73,,0,0,0,45.6,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:35:00 EST,42.22322,-75.66852,1543,38.4,38.8,34.8,76.3,31.6,,,,,4.8,7.2,1.1,11,14,5.6,8.1,1.3,17,13,4.8,7.2,1.1,11,14,0,28.73,,0,0,0,45.6,46.8,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:40:00 EST,42.22322,-75.66852,1543,38.3,38.6,35.9,76.9,31.7,,,,,3.5,5.8,1.1,12,12,4.1,7.4,1.3,17,12,3.5,5.8,1.1,12,12,0,28.73,,0,0,0,45.5,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:45:00 EST,42.22322,-75.66852,1543,38.0,38.4,38.0,77.4,31.5,,,,,2.8,4.4,0.5,12,11,3.2,5.1,0.6,18,10,2.8,4.4,0.5,12,11,0,28.73,,0,0,0,45.5,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:50:00 EST,42.22322,-75.66852,1543,38.0,38.4,38.0,77.9,31.7,,,,,2.9,4.9,0.9,7,10,3.4,5.6,0.9,14,10,2.9,4.9,0.9,7,10,0,28.74,,0,0,0,45.5,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 01:55:00 EST,42.22322,-75.66852,1543,38.0,38.3,38.0,77.6,31.7,,,,,2.7,3.6,0.5,14,10,3.1,4.5,0.6,20,10,2.7,3.6,0.5,14,10,0,28.74,,0,0,0,45.5,46.7,46.3,0.54,0.39,0.40
BELD,2015-12-26 02:00:00 EST,42.22322,-75.66852,1543,38.0,38.3,38.0,77.7,31.7,,,,,1.8,3.1,0.5,7,9,2.4,4.3,0.6,12,10,1.8,3.1,0.5,7,9,0,28.74,,0,0,0,45.5,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 02:05:00 EST,42.22322,-75.66852,1543,37.6,38.1,37.6,78.1,31.5,,,,,2.2,3.5,0.7,11,7,2.7,4.0,0.7,17,11,2.2,3.5,0.7,11,7,0,28.74,,0,0,0,45.5,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 02:10:00 EST,42.22322,-75.66852,1543,37.8,38.1,37.8,78.7,31.8,,,,,2.7,4.1,0.7,3,11,3.3,5.4,0.9,9,12,2.7,4.1,0.7,3,11,0,28.75,,0,0,0,45.4,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 02:15:00 EST,42.22322,-75.66852,1543,37.6,38.0,37.6,79.0,31.6,,,,,1.9,2.9,0.5,353,16,2.5,3.6,0.6,0,17,1.9,2.9,0.5,353,16,0,28.75,,0,0,0,45.3,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 02:20:00 EST,42.22322,-75.66852,1543,37.4,38.0,37.4,79.8,31.7,,,,,2.6,4.7,0.7,347,16,3.2,5.8,0.9,355,16,2.6,4.7,0.7,347,16,0,28.75,,0,0,0,45.3,46.7,46.4,0.54,0.39,0.40
BELD,2015-12-26 02:25:00 EST,42.22322,-75.66852,1543,37.2,37.8,37.2,80.0,31.6,,,,,2.2,3.9,0.6,352,7,2.9,4.9,0.7,359,9,2.2,3.9,0.6,352,7,0,28.75,,0,0,0,45.3,46.7,46.4,0.55,0.39,0.40
BELD,2015-12-26 02:30:00 EST,42.22322,-75.66852,1543,37.0,37.7,37.0,80.5,31.6,,,,,1.8,3.0,0.5,0,21,2.6,5.4,0.7,4,17,1.8,3.0,0.5,0,21,0,28.75,,0,0,0,45.3,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 02:35:00 EST,42.22322,-75.66852,1543,37.3,37.7,37.3,80.7,31.9,,,,,1.7,3.1,0.7,8,9,2.1,4.0,0.7,15,14,1.7,3.1,0.7,8,9,0,28.75,,0,0,0,45.3,46.7,46.4,0.55,0.39,0.40
BELD,2015-12-26 02:40:00 EST,42.22322,-75.66852,1543,37.3,37.6,37.3,80.7,31.9,,,,,2.6,4.2,0.7,351,12,3.4,6.0,0.9,360,13,2.6,4.2,0.7,351,12,0,28.76,,0,0,0,45.2,46.6,46.3,0.55,0.39,0.40
BELD,2015-12-26 02:45:00 EST,42.22322,-75.66852,1543,37.1,37.5,33.9,81.1,31.9,,,,,4.1,6.8,1.2,354,11,5.0,8.9,1.4,0,10,4.1,6.8,1.2,354,11,0,28.76,,0,0,0,45.2,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 02:50:00 EST,42.22322,-75.66852,1543,37.0,37.4,33.9,81.7,32.0,,,,,3.9,6.0,1.0,359,13,4.7,7.4,1.2,5,12,3.9,6.0,1.0,359,13,0,28.76,,0,0,0,45.1,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 02:55:00 EST,42.22322,-75.66852,1543,36.7,37.2,34.0,82.4,31.9,,,,,3.6,5.6,0.9,12,12,4.2,6.3,1.0,18,12,3.6,5.6,0.9,12,12,0,28.76,,0,0,0,45.1,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:00:00 EST,42.22322,-75.66852,1543,36.6,37.0,33.4,83.2,31.9,,,,,3.9,6.0,0.9,7,12,4.7,7.8,1.1,12,11,3.9,6.0,0.9,7,12,0,28.76,,0,0,0,45.1,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:05:00 EST,42.22322,-75.66852,1543,36.6,36.8,36.6,83.7,32.1,,,,,3.0,5.2,1.0,11,18,3.3,6.9,1.1,17,20,3.0,5.2,1.0,11,18,0,28.76,,0,0,0,45.1,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:10:00 EST,42.22322,-75.66852,1543,36.7,36.8,33.7,84.4,32.4,,,,,3.8,6.3,1.1,358,18,4.6,7.4,1.3,4,16,3.8,6.3,1.1,358,18,0,28.76,,0,0,0,45.1,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:15:00 EST,42.22322,-75.66852,1543,36.7,36.8,32.8,84.7,32.5,,,,,4.8,10.2,1.8,3,17,5.6,11.9,2.0,9,15,4.8,10.2,1.8,3,17,0,28.76,,0,0,0,45.0,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:20:00 EST,42.22322,-75.66852,1543,36.5,36.7,32.5,85.1,32.4,,,,,4.9,10.3,2.2,358,16,5.7,11.6,2.5,3,15,4.9,10.3,2.2,358,16,0,28.76,,0,0,0,45.0,46.6,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:25:00 EST,42.22322,-75.66852,1543,36.4,36.6,32.0,85.9,32.6,,,,,5.3,8.7,1.6,355,16,6.2,10.5,1.9,1,15,5.3,8.7,1.6,355,16,0,28.76,,0,0,0,44.9,46.5,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:30:00 EST,42.22322,-75.66852,1543,36.4,36.5,32.7,86.2,32.7,,,,,4.5,9.0,1.4,345,17,5.2,10.5,1.6,352,16,4.5,9.0,1.4,345,17,0,28.76,,0,0,0,44.9,46.5,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:35:00 EST,42.22322,-75.66852,1543,36.4,36.5,31.5,86.8,32.9,,,,,6.0,9.1,1.2,354,18,7.1,11.6,1.6,359,13,6.0,9.1,1.2,354,18,0,28.76,,0,0,0,44.9,46.5,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:40:00 EST,42.22322,-75.66852,1543,36.3,36.3,32.0,86.9,32.8,,,,,5.1,9.6,1.6,4,18,5.9,11.2,1.8,10,13,5.1,9.6,1.6,4,18,0,28.76,,0,0,0,44.9,46.5,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:45:00 EST,42.22322,-75.66852,1543,36.3,36.4,31.7,86.8,32.7,,,,,5.5,8.9,1.4,4,15,6.4,10.1,1.5,9,13,5.5,8.9,1.4,4,15,0,28.76,,0,0,0,44.8,46.5,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:50:00 EST,42.22322,-75.66852,1543,36.3,36.4,31.8,85.9,32.5,,,,,5.4,11.4,2.2,2,15,6.4,13.6,2.6,7,11,5.4,11.4,2.2,2,15,0,28.76,,0,0,0,44.8,46.5,46.4,0.55,0.39,0.40
BELD,2015-12-26 03:55:00 EST,42.22322,-75.66852,1543,36.2,36.3,31.0,86.0,32.5,,,,,6.4,12.1,2.1,357,14,7.5,15.2,2.4,2,12,6.4,12.1,2.1,357,14,0,28.76,,0,0,0,44.8,46.5,46.4,0.55,0.39,0.40
BELD,2015-12-26 04:00:00 EST,42.22322,-75.66852,1543,36.1,36.2,30.7,86.6,32.5,,,,,6.6,11.0,2.0,3,16,7.5,15.9,2.3,9,14,6.6,11.0,2.0,3,16,0,28.76,,0,0,0,44.8,46.4,46.4,0.55,0.39,0.40
BELD,2015-12-26 04:05:00 EST,42.22322,-75.66852,1543,36.0,36.1,31.9,86.9,32.5,,,,,4.9,8.4,1.2,16,21,5.5,9.6,1.4,22,17,4.9,8.4,1.2,16,21,0,28.76,,0,0,0,44.8,46.4,46.4,0.55,0.39,0.40
BELD,2015-12-26 04:10:00 EST,42.22322,-75.66852,1543,35.9,35.9,31.9,87.4,32.5,,,,,4.8,10.4,2.0,13,17,5.7,11.9,2.0,19,16,4.8,10.4,2.0,13,17,0,28.76,,0,0,0,44.8,46.4,46.4,0.55,0.39,0.40
BELD,2015-12-26 04:15:00 EST,42.22322,-75.66852,1543,35.9,35.9,30.2,88.0,32.7,,,,,7.0,12.5,1.8,5,16,7.9,15.0,2.0,10,11,7.0,12.5,1.8,5,16,0,28.76,,0,0,0,44.7,46.4,46.4,0.55,0.39,0.40
BELD,2015-12-26 04:20:00 EST,42.22322,-75.66852,1543,35.8,35.8,30.9,88.5,32.7,,,,,5.8,11.1,1.7,355,17,6.8,13.9,2.1,0,13,5.8,11.1,1.7,355,17,0,28.76,,0,0,0,44.7,46.4,46.4,0.55,0.39,0.40
BELD,2015-12-26 04:25:00 EST,42.22322,-75.66852,1543,35.8,35.8,32.0,88.5,32.7,,,,,4.4,8.4,1.8,2,18,5.3,10.3,2.1,7,17,4.4,8.4,1.8,2,18,0,28.76,,0,0,0,44.6,46.4,46.4,0.55,0.39,0.40
BELD,2015-12-26 04:30:00 EST,42.22322,-75.66852,1543,35.6,35.7,35.6,88.9,32.7,,,,,2.2,6.4,1.7,37,24,2.9,8.3,1.8,42,28,2.2,6.4,1.7,37,24,0,28.76,,0,0,0,44.6,46.4,46.4,0.54,0.39,0.40
BELD,2015-12-26 04:35:00 EST,42.22322,-75.66852,1543,35.6,35.6,35.6,89.3,32.7,,,,,1.2,3.1,0.8,26,53,1.9,5.4,1.0,23,53,1.2,3.1,0.8,26,53,0,28.76,,0,0,0,44.6,46.4,46.5,0.54,0.39,0.40
BELD,2015-12-26 04:40:00 EST,42.22322,-75.66852,1543,35.7,35.7,33.2,89.0,32.7,,,,,3.2,8.0,2.0,349,23,4.1,9.6,2.2,357,22,3.2,8.0,2.0,349,23,0,28.77,,0,0,0,44.6,46.4,46.4,0.54,0.39,0.40
BELD,2015-12-26 04:45:00 EST,42.22322,-75.66852,1543,35.6,35.8,31.3,88.4,32.5,,,,,5.0,7.5,0.9,356,17,5.9,10.1,1.2,2,11,5.0,7.5,0.9,356,17,0,28.77,,0,0,0,44.6,46.4,46.4,0.54,0.39,0.40
BELD,2015-12-26 04:50:00 EST,42.22322,-75.66852,1543,35.6,35.8,31.3,88.2,32.4,,,,,5.0,8.5,1.3,354,19,6.0,10.5,1.6,2,12,5.0,8.5,1.3,354,19,0,28.77,,0,0,0,44.5,46.4,46.5,0.54,0.39,0.40
BELD,2015-12-26 04:55:00 EST,42.22322,-75.66852,1543,35.6,35.7,31.5,88.6,32.6,,,,,4.8,8.6,1.2,352,14,5.7,9.6,1.4,359,13,4.8,8.6,1.2,352,14,0,28.77,,0,0,0,44.5,46.3,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:00:00 EST,42.22322,-75.66852,1543,35.4,35.6,31.9,88.6,32.4,,,,,4.1,8.0,1.4,2,14,4.9,9.6,1.7,8,13,4.1,8.0,1.4,2,14,0,28.77,,0,0,0,44.4,46.3,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:05:00 EST,42.22322,-75.66852,1543,35.3,35.4,31.4,88.9,32.3,,,,,4.5,7.5,1.1,20,11,5.1,9.6,1.3,25,11,4.5,7.5,1.1,20,11,0,28.77,,0,0,0,44.4,46.3,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:10:00 EST,42.22322,-75.66852,1543,35.2,35.4,31.6,89.0,32.3,,,,,4.2,6.4,0.9,18,17,4.9,6.9,1.0,23,14,4.2,6.4,0.9,18,17,0,28.77,,0,0,0,44.4,46.3,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:15:00 EST,42.22322,-75.66852,1543,35.1,35.3,35.1,89.3,32.3,,,,,2.4,4.7,0.8,40,17,2.8,6.9,0.9,45,16,2.4,4.7,0.8,40,17,0,28.77,,0,0,0,44.4,46.2,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:20:00 EST,42.22322,-75.66852,1543,34.9,35.1,34.9,89.9,32.2,,,,,2.8,4.8,0.6,25,15,3.3,5.8,0.8,30,15,2.8,4.8,0.6,25,15,0,28.77,,0,0,0,44.4,46.2,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:25:00 EST,42.22322,-75.66852,1543,34.9,35.0,32.1,90.4,32.3,,,,,3.4,5.7,1.1,28,12,3.8,6.3,1.2,36,10,3.4,5.7,1.1,28,12,0,28.77,,0,0,0,44.3,46.2,46.4,0.55,0.39,0.40
BELD,2015-12-26 05:30:00 EST,42.22322,-75.66852,1543,34.8,35.0,31.6,90.6,32.3,,,,,3.7,6.4,1.3,20,12,4.3,7.2,1.3,26,11,3.7,6.4,1.3,20,12,0,28.77,,0,0,0,44.3,46.1,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:35:00 EST,42.22322,-75.66852,1543,34.7,34.9,31.9,90.8,32.3,,,,,3.4,5.7,0.9,22,15,3.9,6.7,0.9,27,14,3.4,5.7,0.9,22,15,0,28.77,,0,0,0,44.2,46.1,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:40:00 EST,42.22322,-75.66852,1543,34.8,35.0,31.0,91.0,32.4,,,,,4.2,7.9,1.1,20,12,4.7,9.8,1.3,27,10,4.2,7.9,1.1,20,12,0,28.77,,0,0,0,44.2,46.1,46.5,0.54,0.39,0.40
BELD,2015-12-26 05:45:00 EST,42.22322,-75.66852,1543,34.9,35.0,31.3,90.8,32.5,,,,,4.1,7.0,1.2,23,17,4.7,8.5,1.5,29,14,4.1,7.0,1.2,23,17,0,28.77,,0,0,0,44.1,46.0,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:50:00 EST,42.22322,-75.66852,1543,34.9,35.0,30.9,90.7,32.5,,,,,4.5,7.7,1.2,18,14,5.1,8.5,1.4,24,14,4.5,7.7,1.2,18,14,0,28.77,,0,0,0,44.1,46.0,46.4,0.54,0.39,0.40
BELD,2015-12-26 05:55:00 EST,42.22322,-75.66852,1543,34.8,35.0,30.3,90.9,32.4,,,,,5.1,7.8,1.3,24,22,5.7,8.9,1.5,29,17,5.1,7.8,1.3,24,22,0,28.77,,0,0,0,44.0,46.0,46.4,0.54,0.39,0.40
BELD,2015-12-26 06:00:00 EST,42.22322,-75.66852,1543,34.6,34.8,31.7,91.1,32.3,,,,,3.4,5.3,1.0,50,17,3.9,6.5,1.1,54,16,3.4,5.3,1.0,50,17,0,28.77,,0,0,0,44.0,46.0,46.4,0.54,0.39,0.40
BELD,2015-12-26 06:05:00 EST,42.22322,-75.66852,1543,34.5,34.6,34.5,92.0,32.4,,,,,3.0,5.8,1.4,42,15,3.3,6.5,1.4,49,15,3.0,5.8,1.4,42,15,0,28.77,,0,0,0,44.0,46.0,46.4,0.54,0.39,0.40
BELD,2015-12-26 06:10:00 EST,42.22322,-75.66852,1543,34.4,34.6,31.1,92.2,32.3,,,,,3.7,7.9,1.4,37,9,4.1,8.5,1.4,43,8,3.7,7.9,1.4,37,9,0,28.78,,0,0,0,44.0,46.0,46.4,0.55,0.39,0.40
BELD,2015-12-26 06:15:00 EST,42.22322,-75.66852,1543,34.4,34.6,30.9,92.3,32.4,,,,,4.0,5.6,0.7,35,11,4.3,6.5,0.8,42,9,4.0,5.6,0.7,35,11,0,28.78,,0,0,0,44.0,46.0,46.4,0.54,0.39,0.40
BELD,2015-12-26 06:20:00 EST,42.22322,-75.66852,1543,34.6,34.7,31.5,92.4,32.6,,,,,3.6,6.1,1.1,18,18,4.1,7.2,1.2,23,14,3.6,6.1,1.1,18,18,0,28.79,,0,0,0,43.9,46.0,46.4,0.54,0.39,0.40
BELD,2015-12-26 06:25:00 EST,42.22322,-75.66852,1543,34.5,34.7,30.9,91.8,32.4,,,,,4.2,6.6,1.0,15,14,4.8,8.5,1.3,21,13,4.2,6.6,1.0,15,14,0,28.79,,0,0,0,43.9,46.0,46.5,0.55,0.39,0.40
BELD,2015-12-26 06:30:00 EST,42.22322,-75.66852,1543,34.7,34.8,30.6,91.2,32.4,,,,,4.7,7.1,1.2,22,10,5.3,7.8,1.2,28,10,4.7,7.1,1.2,22,10,0,28.79,,0,0,0,43.9,45.9,46.4,0.55,0.39,0.40
BELD,2015-12-26 06:35:00 EST,42.22322,-75.66852,1543,34.7,34.9,29.9,90.8,32.3,,,,,5.5,8.0,1.4,29,12,6.1,8.9,1.6,35,11,5.5,8.0,1.4,29,12,0,28.78,,0,0,0,43.8,45.9,46.5,0.54,0.39,0.40
BELD,2015-12-26 06:40:00 EST,42.22322,-75.66852,1543,35.0,35.0,31.3,89.9,32.3,,,,,4.2,8.4,1.5,31,11,4.9,9.8,1.6,36,12,4.2,8.4,1.5,31,11,0,28.79,,0,0,0,43.9,45.9,46.4,0.54,0.39,0.40
BELD,2015-12-26 06:45:00 EST,42.22322,-75.66852,1543,34.9,34.9,31.0,89.8,32.2,,,,,4.5,7.1,1.0,36,12,5.0,8.5,1.1,43,11,4.5,7.1,1.0,36,12,0,28.79,,0,0,0,43.8,45.9,46.4,0.54,0.39,0.40
