station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2020-04-03 00:00:00 EDT,42.04036,-77.23726,1665,39.9,40.2,33.5,46.9,21.3,0.000,0.000,0.00,0.000,9.1,15.7,2.4,322,18,10.0,16.9,2.4,325,18,10.0,16.9,2.4,325,18,0,28.08,-0.2,0,0,0,41.3,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:05:00 EDT,42.04036,-77.23726,1665,39.7,40.0,32.5,47.7,21.4,0.000,0.000,0.00,0.000,10.7,18.3,2.5,327,15,11.7,19.5,2.9,330,15,11.7,19.5,2.9,330,15,0,28.08,-0.3,0,0,0,41.2,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:10:00 EDT,42.04036,-77.23726,1665,39.7,39.8,32.5,47.7,21.4,0.000,0.000,0.00,0.000,10.7,21.1,3.1,329,14,11.8,21.5,3.4,329,15,11.8,21.5,3.4,329,15,0,28.08,-0.3,0,0,0,41.2,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:15:00 EDT,42.04036,-77.23726,1665,39.4,39.7,32.8,48.0,21.4,0.000,0.000,0.00,0.000,9.3,16.9,2.8,325,19,10.4,18.6,2.9,327,20,10.4,18.6,2.9,327,20,0,28.08,-0.2,0,0,0,41.2,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:20:00 EDT,42.04036,-77.23726,1665,39.4,39.6,31.9,48.2,21.4,0.000,0.000,0.00,0.000,11.6,20.8,3.2,335,20,12.4,19.5,3.3,337,19,12.4,19.5,3.3,337,19,0,28.08,-0.2,0,0,0,41.2,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:25:00 EDT,42.04036,-77.23726,1665,39.2,39.5,31.8,48.5,21.4,0.000,0.000,0.00,0.000,11.1,19.7,3.4,333,14,12.1,21.9,3.8,334,13,12.1,21.9,3.8,334,13,0,28.08,-0.3,0,0,0,41.2,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:30:00 EDT,42.04036,-77.23726,1665,39.1,39.4,32.0,48.9,21.5,0.000,0.000,0.00,0.000,10.4,19.4,3.0,332,18,11.2,19.2,3.1,333,14,11.2,19.2,3.1,333,14,0,28.08,-0.3,0,0,0,41.1,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:35:00 EDT,42.04036,-77.23726,1665,39.0,39.3,31.6,49.3,21.6,0.000,0.000,0.00,0.000,10.8,18.0,3.0,333,15,12.0,18.6,3.0,333,13,12.0,18.6,3.0,333,13,0,28.07,-0.3,0,0,0,41.1,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:40:00 EDT,42.04036,-77.23726,1665,39.0,39.2,32.0,48.9,21.4,0.000,0.000,0.00,0.000,10.1,20.1,3.3,318,17,11.0,23.2,3.7,318,16,11.0,23.2,3.7,318,16,0,28.07,-0.4,0,0,0,41.0,41.9,41.7,0.57,0.46,0.45
ADDI,2020-04-03 00:45:00 EDT,42.04036,-77.23726,1665,38.6,39.0,31.9,50.0,21.6,0.000,0.000,0.00,0.000,9.5,16.4,2.3,331,21,10.1,16.7,2.5,335,16,10.1,16.7,2.5,335,16,0,28.07,-0.2,0,0,0,41.0,41.9,41.7,0.57,0.46,0.45
