station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2021-06-15 00:00:00 EDT,42.04036,-77.23726,1665,53.1,56.2,53.1,94.8,51.6,0.000,0.176,0.00,0.000,2.0,3.1,0.4,306,14,2.2,3.4,0.5,309,12,2.2,3.4,0.5,309,12,0,28.08,,0,0,0,64.2,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:05:00 EDT,42.04036,-77.23726,1665,52.8,54.8,52.8,95.0,51.4,0.000,0.000,0.00,0.000,2.0,2.8,0.4,305,4,2.1,3.0,0.4,309,4,2.1,3.0,0.4,309,4,0,28.08,,0,0,0,64.2,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:10:00 EDT,42.04036,-77.23726,1665,52.6,54.0,52.6,95.5,51.4,0.000,0.000,0.00,0.000,2.1,2.9,0.3,313,7,2.1,4.0,0.4,314,7,2.1,4.0,0.4,314,7,0,28.07,,0,0,0,64.2,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:15:00 EDT,42.04036,-77.23726,1665,52.7,55.0,52.7,96.0,51.6,0.000,0.000,0.00,0.000,2.1,3.9,0.6,311,11,2.3,4.3,0.7,312,10,2.3,4.3,0.7,312,10,0,28.07,,0,0,0,64.2,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:20:00 EDT,42.04036,-77.23726,1665,52.4,55.2,52.4,96.2,51.4,0.000,0.000,0.00,0.000,2.2,3.8,0.6,304,11,2.3,3.7,0.6,305,10,2.3,3.7,0.6,305,10,0,28.07,,0,0,0,63.9,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:25:00 EDT,42.04036,-77.23726,1665,52.7,56.1,52.7,96.4,51.6,0.000,0.000,0.00,0.000,2.3,4.2,0.6,321,11,2.5,4.9,0.7,320,9,2.5,4.9,0.7,320,9,0,28.07,,0,0,0,63.9,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:30:00 EDT,42.04036,-77.23726,1665,53.4,56.1,53.4,96.7,52.5,0.000,0.000,0.00,0.000,2.1,3.1,0.5,327,9,2.4,3.8,0.6,325,9,2.4,3.8,0.6,325,9,0,28.07,,0,0,0,63.9,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:35:00 EDT,42.04036,-77.23726,1665,52.9,55.9,52.9,96.2,51.9,0.000,0.000,0.00,0.000,0.7,1.9,0.5,335,28,1.0,2.7,0.6,340,28,1.0,2.7,0.6,340,28,0,28.07,,0,0,0,63.9,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:40:00 EDT,42.04036,-77.23726,1665,52.6,55.4,52.6,96.2,51.6,0.000,0.000,0.00,0.000,1.2,2.2,0.3,335,22,1.5,3.1,0.4,339,23,1.5,3.1,0.4,339,23,0,28.07,,0,0,0,63.9,63.0,60.4,0.31,0.35,0.38
ADDI,2021-06-15 00:45:00 EDT,42.04036,-77.23726,1665,52.1,54.3,52.1,96.2,51.1,0.000,0.000,0.00,0.000,1.2,2.1,0.5,349,11,1.7,3.0,0.6,350,11,1.7,3.0,0.6,350,11,0,28.07,,0,0,0,63.9,63.0,60.4,0.31,0.35,0.38
