station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2022-06-03 00:00:00 EDT,42.04036,-77.23726,1665,56.4,56.6,56.4,84.1,51.6,0.000,0.004,0.00,0.000,2.0,4.5,0.8,301,27,2.3,5.3,0.9,301,25,2.3,5.3,0.9,301,25,0,28.07,,0,0,0,66.4,63.5,60.4,0.35,0.36,0.38
ADDI,2022-06-03 00:05:00 EDT,42.04036,-77.23726,1665,56.4,56.6,56.4,83.8,51.6,0.000,0.000,0.00,0.000,2.2,3.7,0.7,269,23,2.5,4.1,0.8,271,22,2.5,4.1,0.8,271,22,0,28.07,,0,0,0,66.4,63.5,60.3,0.35,0.36,0.38
ADDI,2022-06-03 00:10:00 EDT,42.04036,-77.23726,1665,56.3,56.5,56.3,84.4,51.6,0.000,0.000,0.00,0.000,1.5,4.2,0.9,280,15,1.9,4.9,1.1,281,19,1.9,4.9,1.1,281,19,0,28.07,,0,0,0,66.4,63.5,60.3,0.35,0.36,0.38
ADDI,2022-06-03 00:15:00 EDT,42.04036,-77.23726,1665,56.2,56.5,56.2,84.7,51.7,0.000,0.000,0.00,0.000,1.5,3.9,0.9,295,17,1.9,4.7,0.9,296,18,1.9,4.7,0.9,296,18,0,28.07,,0,0,0,66.4,63.5,60.3,0.35,0.36,0.38
ADDI,2022-06-03 00:20:00 EDT,42.04036,-77.23726,1665,56.2,56.5,56.2,83.9,51.5,0.000,0.000,0.00,0.000,2.6,5.1,0.9,288,20,3.0,5.8,1.1,290,18,3.0,5.8,1.1,290,18,0,28.07,,0,0,0,66.4,63.5,60.3,0.35,0.36,0.38
ADDI,2022-06-03 00:25:00 EDT,42.04036,-77.23726,1665,56.3,56.6,56.3,83.0,51.2,0.000,0.000,0.00,0.000,3.5,5.9,1.3,291,21,4.0,7.4,1.4,292,19,4.0,7.4,1.4,292,19,0,28.07,,0,0,0,66.4,63.5,60.4,0.35,0.36,0.38
ADDI,2022-06-03 00:30:00 EDT,42.04036,-77.23726,1665,56.2,56.6,56.2,82.6,51.0,0.000,0.000,0.00,0.000,3.3,5.8,1.2,300,22,3.8,7.0,1.4,298,19,3.8,7.0,1.4,298,19,0,28.07,,0,0,0,66.4,63.5,60.4,0.35,0.36,0.38
ADDI,2022-06-03 00:35:00 EDT,42.04036,-77.23726,1665,56.3,56.6,56.3,81.3,50.6,0.000,0.000,0.00,0.000,4.0,8.0,1.6,299,22,4.6,8.9,1.7,300,22,4.6,8.9,1.7,300,22,0,28.07,,0,0,0,66.4,63.5,60.4,0.35,0.36,0.38
ADDI,2022-06-03 00:40:00 EDT,42.04036,-77.23726,1665,56.3,56.6,56.3,80.3,50.3,0.000,0.000,0.00,0.000,3.2,7.1,1.5,301,19,3.6,7.5,1.5,302,18,3.6,7.5,1.5,302,18,0,28.07,,0,0,0,66.1,63.5,60.4,0.35,0.36,0.38
ADDI,2022-06-03 00:45:00 EDT,42.04036,-77.23726,1665,56.4,56.7,56.4,79.8,50.2,0.000,0.000,0.00,0.000,3.2,6.0,1.4,293,22,3.6,7.3,1.4,296,21,3.6,7.3,1.4,296,21,0,28.07,,0,0,0,66.1,63.5,60.4,0.35,0.36,0.38
ADDI,2022-06-03 00:50:00 EDT,42.04036,-77.23726,1665,56.4,56.8,56.4,78.9,50.0,0.000,0.000,0.00,0.000,2.8,5.0,1.0,285,20,3.3,6.2,1.1,287,18,3.3,6.2,1.1,287,18,0,28.07,,0,0,0,66.0,63.5,60.4,0.35,0.36,0.38
ADDI,2022-06-03 00:55:00 EDT,42.04036,-77.23726,1665,56.4,56.7,56.4,78.7,49.9,0.000,0.000,0.00,0.000,2.5,4.5,1.3,295,23,2.9,6.0,1.4,294,23,2.9,6.0,1.4,294,23,0,28.07,,0,0,0,66.0,63.5,60.4,0.35,0.36,0.38
