station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2018-11-24 00:00:00 EST,42.04036,-77.23726,1665,20.6,20.8,7.2,56.2,7.5,,,,,13.3,18.5,1.8,177,10,14.6,20.4,2.2,174,8,14.6,20.4,2.2,174,8,0,28.36,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:05:00 EST,42.04036,-77.23726,1665,20.8,21.0,7.0,55.9,7.5,,,,,14.3,18.9,2.0,180,8,15.6,20.5,2.6,175,7,15.6,20.5,2.6,175,7,0,28.36,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:10:00 EST,42.04036,-77.23726,1665,20.8,20.9,8.5,55.6,7.4,,,,,11.3,16.1,2.2,182,10,12.4,20.3,2.7,177,8,12.4,20.3,2.7,177,8,0,28.36,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:15:00 EST,42.04036,-77.23726,1665,20.7,20.9,9.2,56.0,7.5,,,,,10.2,16.3,2.1,176,12,11.0,17.7,2.3,175,9,11.0,17.7,2.3,175,9,0,28.36,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:20:00 EST,42.04036,-77.23726,1665,20.7,20.8,10.7,56.5,7.6,,,,,7.6,14.5,2.1,178,15,8.5,17.3,2.4,175,13,8.5,17.3,2.4,175,13,0,28.36,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:25:00 EST,42.04036,-77.23726,1665,20.5,20.6,11.6,57.2,7.7,,,,,6.3,10.2,1.8,172,15,7.0,12.4,2.1,169,12,7.0,12.4,2.1,169,12,0,28.35,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:30:00 EST,42.04036,-77.23726,1665,20.2,20.4,11.8,57.8,7.7,,,,,5.9,8.7,1.3,168,14,6.4,9.9,1.4,166,11,6.4,9.9,1.4,166,11,0,28.35,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:35:00 EST,42.04036,-77.23726,1665,20.1,20.3,12.2,58.3,7.8,,,,,5.2,8.8,1.2,168,19,5.8,11.2,1.5,165,17,5.8,11.2,1.5,165,17,0,28.35,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:40:00 EST,42.04036,-77.23726,1665,20.0,20.3,11.9,58.4,7.8,,,,,5.5,8.8,1.3,164,16,6.1,9.7,1.5,161,16,6.1,9.7,1.5,161,16,0,28.35,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
ADDI,2018-11-24 00:45:00 EST,42.04036,-77.23726,1665,19.7,20.1,10.8,59.3,7.8,,,,,6.3,9.4,1.1,166,11,6.8,11.3,1.3,161,11,6.8,11.3,1.3,161,11,0,28.34,,0,0,0,36.0,39.2,41.9,0.58,0.44,0.43
