station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2020-04-18 00:00:00 EDT,42.04036,-77.23726,1665,29.9,29.8,29.9,99.3,29.7,0.000,0.464,0.00,0.013,1.5,1.9,0.2,7,5,1.8,2.3,0.2,8,8,1.8,2.3,0.2,8,8,0,28.06,,0,0,0,40.3,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:05:00 EDT,42.04036,-77.23726,1665,29.8,29.7,29.8,99.3,29.6,0.000,0.000,0.00,0.009,0.5,1.4,0.5,4,7,0.8,1.8,0.7,12,12,0.8,1.8,0.7,12,12,0,28.06,4.0,0,0,0,40.3,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:10:00 EDT,42.04036,-77.23726,1665,29.8,29.7,29.8,99.2,29.6,0.000,0.000,0.00,0.008,0.0,0.0,0.0,0,0,0.3,1.1,0.4,341,11,0.3,1.1,0.4,341,11,0,28.05,,0,0,0,40.3,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:15:00 EDT,42.04036,-77.23726,1665,29.7,29.6,29.7,99.2,29.6,0.000,0.000,0.00,0.004,1.5,2.8,0.7,346,3,2.2,3.7,0.7,347,6,2.2,3.7,0.7,347,6,0,28.05,,0,0,0,40.3,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:20:00 EDT,42.04036,-77.23726,1665,29.7,29.6,26.6,99.3,29.6,0.000,0.000,0.00,0.003,2.5,3.1,0.5,344,7,3.1,4.3,0.7,345,9,3.1,4.3,0.7,345,9,0,28.05,,0,0,0,40.2,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:25:00 EDT,42.04036,-77.23726,1665,29.8,29.6,29.8,99.3,29.6,0.000,0.000,0.00,0.003,1.3,1.8,0.3,338,14,1.8,2.6,0.3,338,12,1.8,2.6,0.3,338,12,0,28.05,,0,0,0,40.3,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:30:00 EDT,42.04036,-77.23726,1665,29.7,29.6,29.7,99.3,29.6,0.000,0.000,0.00,0.001,1.8,2.7,0.6,348,12,2.3,3.6,0.7,347,14,2.3,3.6,0.7,347,14,0,28.05,,0,0,0,40.2,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:35:00 EDT,42.04036,-77.23726,1665,29.7,29.7,29.7,99.3,29.6,0.000,0.000,0.00,0.000,1.9,2.9,0.5,356,7,2.3,3.2,0.5,357,9,2.3,3.2,0.5,357,9,0,28.05,,0,0,0,40.2,41.9,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:40:00 EDT,42.04036,-77.23726,1665,29.7,29.7,29.7,99.3,29.6,0.000,0.000,0.00,0.000,1.4,2.6,0.5,359,11,1.8,3.0,0.5,359,14,1.8,3.0,0.5,359,14,0,28.04,,0,0,0,40.2,41.8,42.8,0.58,0.46,0.45
ADDI,2020-04-18 00:45:00 EDT,42.04036,-77.23726,1665,29.8,29.7,29.8,99.3,29.6,0.000,0.000,0.00,0.000,0.8,1.3,0.3,347,11,1.2,2.5,0.5,353,18,1.2,2.5,0.5,353,18,0,28.04,,0,0,0,40.2,41.8,42.8,0.58,0.46,0.45
