station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-08-16 00:00:00 EDT,42.04036,-77.23726,1665,68.0,,68.0,92.0,65.6,,,,,3.9,4.9,0.5,167,5,,,,,,3.9,4.9,0.5,167,5,0,28.47,,,,,73.7,74.5,71.9,,,
ADDI,2016-08-16 00:05:00 EDT,42.04036,-77.23726,1665,68.0,,68.0,91.9,65.6,,,,,3.5,4.6,0.6,169,8,,,,,,3.5,4.6,0.6,169,8,0,28.47,,,,,73.7,74.4,71.9,,,
ADDI,2016-08-16 00:10:00 EDT,42.04036,-77.23726,1665,68.0,,68.0,91.7,65.4,,,,,2.0,3.5,0.6,171,7,,,,,,2.0,3.5,0.6,171,7,0,28.47,,,,,73.5,74.4,71.9,,,
ADDI,2016-08-16 00:15:00 EDT,42.04036,-77.23726,1665,68.0,,68.0,92.0,65.5,,,,,2.3,3.1,0.4,172,6,,,,,,2.3,3.1,0.4,172,6,0,28.47,,,,,73.5,74.4,71.9,,,
ADDI,2016-08-16 00:20:00 EDT,42.04036,-77.23726,1665,67.5,,67.5,92.7,65.3,,,,,3.5,4.2,0.4,163,5,,,,,,3.5,4.2,0.4,163,5,0,28.47,,,,,73.5,74.4,71.8,,,
ADDI,2016-08-16 00:25:00 EDT,42.04036,-77.23726,1665,67.6,,67.6,93.3,65.6,,,,,3.5,4.0,0.2,155,3,,,,,,3.5,4.0,0.2,155,3,0,28.46,,,,,73.4,74.4,71.9,,,
ADDI,2016-08-16 00:30:00 EDT,42.04036,-77.23726,1665,67.4,,67.4,93.5,65.5,,,,,3.9,4.5,0.4,158,3,,,,,,3.9,4.5,0.4,158,3,0,28.46,,,,,73.4,74.5,71.8,,,
ADDI,2016-08-16 00:35:00 EDT,42.04036,-77.23726,1665,67.4,,67.4,93.4,65.4,,,,,3.7,4.5,0.4,157,5,,,,,,3.7,4.5,0.4,157,5,0,28.46,,,,,73.4,74.4,71.8,,,
ADDI,2016-08-16 00:40:00 EDT,42.04036,-77.23726,1665,67.2,,67.2,93.2,65.2,,,,,2.8,3.4,0.3,148,4,,,,,,2.8,3.4,0.3,148,4,0,28.45,,,,,73.3,74.4,72.0,,,
ADDI,2016-08-16 00:45:00 EDT,42.04036,-77.23726,1665,67.1,,67.1,93.5,65.1,,,,,2.7,3.0,0.2,149,4,,,,,,2.7,3.0,0.2,149,4,0,28.45,,,,,73.2,74.4,71.8,,,
ADDI,2016-08-16 00:50:00 EDT,42.04036,-77.23726,1665,66.9,,66.9,93.9,65.0,,,,,2.2,2.7,0.3,151,3,,,,,,2.2,2.7,0.3,151,3,0,28.45,,,,,73.2,74.4,71.9,,,
ADDI,2016-08-16 00:55:00 EDT,42.04036,-77.23726,1665,66.9,,66.9,94.7,65.3,,,,,1.5,2.0,0.3,161,3,,,,,,1.5,2.0,0.3,161,3,0,28.45,,,,,73.2,74.4,71.9,,,
ADDI,2016-08-16 01:00:00 EDT,42.04036,-77.23726,1665,66.9,,66.9,95.1,65.4,,,,,1.2,1.5,0.2,164,5,,,,,,1.2,1.5,0.2,164,5,0,28.45,,,,,73.2,74.3,71.9,,,
ADDI,2016-08-16 01:05:00 EDT,42.04036,-77.23726,1665,66.8,,66.8,95.4,65.4,,,,,0.2,0.7,0.2,172,0,,,,,,0.2,0.7,0.2,172,0,0,28.45,,,,,73.2,74.3,72.0,,,
ADDI,2016-08-16 01:10:00 EDT,42.04036,-77.23726,1665,66.7,,66.7,95.5,65.3,,,,,0.2,1.2,0.4,169,1,,,,,,0.2,1.2,0.4,169,1,0,28.45,,,,,73.2,74.3,71.9,,,
