station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2025-09-17 00:00:00 EDT,42.04036,-77.23726,1665,57.6,61.4,57.6,94.7,56.1,0.000,0.003,0.00,0.000,1.7,2.6,0.4,136,17,2.0,3.5,0.4,135,14,2.0,3.5,0.4,135,14,0,28.43,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:05:00 EDT,42.04036,-77.23726,1665,58.3,61.3,58.3,93.8,56.5,0.000,0.000,0.00,0.000,1.7,2.5,0.3,155,18,2.1,3.3,0.4,154,18,2.1,3.3,0.4,154,18,0,28.43,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:10:00 EDT,42.04036,-77.23726,1665,57.6,61.3,57.6,93.0,55.6,0.000,0.000,0.00,0.000,1.6,2.6,0.4,167,14,2.1,3.0,0.4,168,14,2.1,3.0,0.4,168,14,0,28.43,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:15:00 EDT,42.04036,-77.23726,1665,57.8,61.0,57.8,92.3,55.6,0.000,0.000,0.00,0.000,0.7,1.5,0.4,166,13,1.2,2.1,0.6,166,14,1.2,2.1,0.6,166,14,0,28.43,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:20:00 EDT,42.04036,-77.23726,1665,58.1,59.7,58.1,92.5,56.0,0.000,0.000,0.00,0.000,0.0,0.4,0.1,209,8,0.2,1.3,0.4,233,18,0.2,1.3,0.4,233,18,0,28.42,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:25:00 EDT,42.04036,-77.23726,1665,57.6,60.0,57.6,93.1,55.7,0.000,0.000,0.00,0.000,0.5,2.5,0.5,182,34,1.2,3.1,0.6,188,33,1.2,3.1,0.6,188,33,0,28.42,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:30:00 EDT,42.04036,-77.23726,1665,57.7,60.8,57.7,92.3,55.4,0.000,0.000,0.00,0.000,1.8,3.0,0.5,143,16,2.2,3.5,0.4,143,14,2.2,3.5,0.4,143,14,0,28.42,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:35:00 EDT,42.04036,-77.23726,1665,58.1,61.1,58.1,90.7,55.4,0.000,0.000,0.00,0.000,2.1,3.9,0.5,130,11,2.2,4.8,0.6,131,9,2.2,4.8,0.6,131,9,0,28.42,,0,0,0,61.3,62.4,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:40:00 EDT,42.04036,-77.23726,1665,58.5,61.1,58.5,88.9,55.2,0.000,0.000,0.00,0.000,2.0,3.5,0.6,137,18,2.3,4.8,0.6,138,16,2.3,4.8,0.6,138,16,0,28.42,,0,0,0,61.3,62.3,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:45:00 EDT,42.04036,-77.23726,1665,58.6,60.9,58.6,88.7,55.3,0.000,0.000,0.00,0.000,2.2,3.1,0.3,145,10,2.4,3.2,0.4,143,11,2.4,3.2,0.4,143,11,0,28.42,,0,0,0,61.3,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:50:00 EDT,42.04036,-77.23726,1665,58.6,60.8,58.6,89.0,55.3,0.000,0.000,0.00,0.000,1.7,2.2,0.2,173,16,2.1,2.9,0.3,172,18,2.1,2.9,0.3,172,18,0,28.42,,0,0,0,61.3,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 00:55:00 EDT,42.04036,-77.23726,1665,58.1,60.7,58.1,88.9,54.8,0.000,0.000,0.00,0.000,1.6,2.1,0.2,184,6,2.1,2.6,0.2,185,7,2.1,2.6,0.2,185,7,0,28.42,,0,0,0,61.3,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:00:00 EDT,42.04036,-77.23726,1665,57.5,60.6,57.5,89.5,54.4,0.000,0.000,0.00,0.000,1.7,2.2,0.3,202,12,2.1,2.8,0.3,204,12,2.1,2.8,0.3,204,12,0,28.42,,0,0,0,61.3,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:05:00 EDT,42.04036,-77.23726,1665,56.2,60.5,56.2,91.2,53.6,0.000,0.000,0.00,0.000,1.2,1.8,0.3,192,6,1.8,2.5,0.3,191,8,1.8,2.5,0.3,191,8,0,28.42,,0,0,0,61.3,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:10:00 EDT,42.04036,-77.23726,1665,56.2,59.4,56.2,91.1,53.7,0.000,0.000,0.00,0.000,0.6,1.4,0.3,207,9,1.0,1.7,0.3,210,9,1.0,1.7,0.3,210,9,0,28.42,,0,0,0,61.3,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:15:00 EDT,42.04036,-77.23726,1665,55.6,58.6,55.6,92.0,53.3,0.000,0.000,0.00,0.000,0.1,0.6,0.2,214,0,0.5,1.1,0.4,214,10,0.5,1.1,0.4,214,10,0,28.42,,0,0,0,61.2,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:20:00 EDT,42.04036,-77.23726,1665,55.5,58.2,55.5,90.9,52.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,1.2,0.4,188,5,0.3,1.2,0.4,188,5,0,28.41,,0,0,0,61.2,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:25:00 EDT,42.04036,-77.23726,1665,54.6,57.7,54.6,93.0,52.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.9,0.3,202,5,0.1,0.9,0.3,202,5,0,28.41,,0,0,0,61.2,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:30:00 EDT,42.04036,-77.23726,1665,54.6,57.7,54.6,93.7,52.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,1.1,0.4,220,6,0.3,1.1,0.4,220,6,0,28.41,,0,0,0,61.2,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:35:00 EDT,42.04036,-77.23726,1665,55.6,57.7,55.6,92.8,53.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.7,0.1,107,0,0.0,0.7,0.1,107,0,0,28.41,,0,0,0,61.2,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:40:00 EDT,42.04036,-77.23726,1665,55.3,57.8,55.3,90.5,52.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,1.0,0.3,151,9,0.1,1.0,0.3,151,9,0,28.41,,0,0,0,61.2,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:45:00 EDT,42.04036,-77.23726,1665,54.6,57.3,54.6,92.9,52.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.2,0.9,0.3,227,5,0.2,0.9,0.3,227,5,0,28.41,,0,0,0,61.2,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:50:00 EDT,42.04036,-77.23726,1665,54.4,57.1,54.4,95.5,53.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.2,0.9,0.3,193,5,0.2,0.9,0.3,193,5,0,28.41,,0,0,0,61.0,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 01:55:00 EDT,42.04036,-77.23726,1665,54.2,57.2,54.2,93.9,52.5,0.000,0.000,0.00,0.000,0.1,0.5,0.2,148,0,0.9,1.1,0.2,165,15,0.9,1.1,0.2,165,15,0,28.41,,0,0,0,60.8,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:00:00 EDT,42.04036,-77.23726,1665,54.2,57.3,54.2,93.6,52.4,0.000,0.000,0.00,0.000,0.1,0.6,0.2,187,11,1.0,1.2,0.1,188,15,1.0,1.2,0.1,188,15,0,28.41,,0,0,0,60.8,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:05:00 EDT,42.04036,-77.23726,1665,53.9,56.9,53.9,95.4,52.6,0.000,0.000,0.00,0.000,0.1,0.5,0.2,223,0,0.4,1.1,0.4,218,4,0.4,1.1,0.4,218,4,0,28.41,,0,0,0,60.8,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:10:00 EDT,42.04036,-77.23726,1665,54.1,56.9,54.1,95.5,52.9,0.000,0.000,0.00,0.000,0.1,0.4,0.2,171,2,0.8,1.2,0.4,168,11,0.8,1.2,0.4,168,11,0,28.41,,0,0,0,60.8,62.2,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:15:00 EDT,42.04036,-77.23726,1665,53.8,57.2,53.8,93.4,51.9,0.000,0.000,0.00,0.000,0.1,0.8,0.2,188,4,0.9,1.3,0.3,183,15,0.9,1.3,0.3,183,15,0,28.41,,0,0,0,60.8,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:20:00 EDT,42.04036,-77.23726,1665,53.6,57.0,53.6,93.3,51.7,0.000,0.000,0.00,0.000,0.4,1.5,0.4,159,9,1.0,2.0,0.4,158,15,1.0,2.0,0.4,158,15,0,28.41,,0,0,0,60.8,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:25:00 EDT,42.04036,-77.23726,1665,53.1,56.9,53.1,94.3,51.5,0.000,0.000,0.00,0.000,0.5,1.4,0.4,156,8,0.8,1.9,0.6,159,10,0.8,1.9,0.6,159,10,0,28.41,,0,0,0,60.8,62.1,61.9,0.13,0.18,0.16
ADDI,2025-09-17 02:30:00 EDT,42.04036,-77.23726,1665,53.5,56.9,53.5,95.3,52.2,0.000,0.000,0.00,0.000,0.9,1.4,0.2,168,9,1.5,2.1,0.2,167,10,1.5,2.1,0.2,167,10,0,28.40,,0,0,0,60.7,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:35:00 EDT,42.04036,-77.23726,1665,53.6,56.3,53.6,96.3,52.6,0.000,0.000,0.00,0.000,0.6,1.1,0.3,167,11,1.3,1.7,0.2,167,12,1.3,1.7,0.2,167,12,0,28.40,,0,0,0,60.7,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:40:00 EDT,42.04036,-77.23726,1665,53.5,55.9,53.5,97.1,52.7,0.000,0.000,0.00,0.000,1.0,1.2,0.1,203,7,1.5,1.9,0.2,205,8,1.5,1.9,0.2,205,8,0,28.40,,0,0,0,60.5,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:45:00 EDT,42.04036,-77.23726,1665,53.2,55.8,53.2,97.9,52.6,0.000,0.000,0.00,0.000,0.3,0.7,0.2,229,4,0.8,1.2,0.3,227,5,0.8,1.2,0.3,227,5,0,28.40,,0,0,0,60.4,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:50:00 EDT,42.04036,-77.23726,1665,53.8,55.5,53.8,98.8,53.4,0.000,0.000,0.00,0.000,0.1,0.4,0.1,249,1,0.5,1.2,0.5,250,8,0.5,1.2,0.5,250,8,0,28.40,,0,0,0,60.4,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 02:55:00 EDT,42.04036,-77.23726,1665,54.0,55.3,54.0,98.8,53.6,0.000,0.000,0.00,0.000,0.1,0.8,0.2,169,1,0.3,1.4,0.5,175,10,0.3,1.4,0.5,175,10,0,28.40,,0,0,0,60.4,62.1,61.9,0.14,0.18,0.16
ADDI,2025-09-17 03:00:00 EDT,42.04036,-77.23726,1665,53.4,55.7,53.4,97.4,52.7,0.000,0.000,0.00,0.000,0.1,0.7,0.2,170,4,0.9,1.4,0.2,173,14,0.9,1.4,0.2,173,14,0,28.40,,0,0,0,60.4,62.1,61.9,0.14,0.18,0.16
