station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-10-11 00:00:00 EDT,42.04036,-77.23726,1665,34.5,,34.5,96.2,33.5,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.63,,0,0,0,52.2,57.8,59.4,0.37,0.21,0.26
ADDI,2016-10-11 00:05:00 EDT,42.04036,-77.23726,1665,34.6,,34.6,96.2,33.6,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.63,,0,0,0,52.1,57.8,59.4,0.37,0.21,0.25
ADDI,2016-10-11 00:10:00 EDT,42.04036,-77.23726,1665,34.2,,34.2,95.5,33.1,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.63,,0,0,0,52.1,57.8,59.4,0.37,0.22,0.26
ADDI,2016-10-11 00:15:00 EDT,42.04036,-77.23726,1665,33.9,,33.9,95.7,32.8,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.64,,0,0,0,52.0,57.8,59.3,0.37,0.22,0.25
ADDI,2016-10-11 00:20:00 EDT,42.04036,-77.23726,1665,33.5,,33.5,95.4,32.4,,,,,0.3,1.2,0.4,154,0,,,,,,0.3,1.2,0.4,154,0,0,28.64,,0,0,0,52.0,57.9,59.4,0.37,0.22,0.26
ADDI,2016-10-11 00:25:00 EDT,42.04036,-77.23726,1665,33.1,,33.1,95.0,31.8,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.64,,0,0,0,52.0,57.8,59.4,0.37,0.22,0.26
ADDI,2016-10-11 00:30:00 EDT,42.04036,-77.23726,1665,33.2,,33.2,94.0,31.7,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.64,,0,0,0,52.0,57.8,59.4,0.37,0.22,0.26
ADDI,2016-10-11 00:35:00 EDT,42.04036,-77.23726,1665,33.3,,33.3,95.4,32.2,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.64,,0,0,0,52.0,57.8,59.4,0.37,0.22,0.26
ADDI,2016-10-11 00:40:00 EDT,42.04036,-77.23726,1665,33.3,,33.3,96.6,32.4,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.64,,0,0,0,51.9,57.8,59.4,0.37,0.22,0.26
ADDI,2016-10-11 00:45:00 EDT,42.04036,-77.23726,1665,33.7,,33.7,97.2,33.0,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,28.64,,0,0,0,51.9,57.8,59.4,0.37,0.21,0.26
