station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-06-15 00:00:00 EDT,43.01994,-78.13566,906,55.3,57.3,55.3,57.2,40.5,,,,,5.3,5.8,0.2,178,3,,,,,,5.3,5.8,0.2,178,3,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:05:00 EDT,43.01994,-78.13566,906,54.9,57.2,54.9,57.0,39.9,,,,,6.0,6.9,0.4,183,4,,,,,,6.0,6.9,0.4,183,4,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:10:00 EDT,43.01994,-78.13566,906,54.7,57.3,54.7,56.4,39.5,,,,,6.3,7.3,0.4,187,3,,,,,,6.3,7.3,0.4,187,3,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:15:00 EDT,43.01994,-78.13566,906,55.1,57.3,55.1,55.1,39.2,,,,,6.7,7.4,0.3,188,4,,,,,,6.7,7.4,0.3,188,4,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:20:00 EDT,43.01994,-78.13566,906,54.7,57.0,54.7,56.5,39.6,,,,,6.2,7.3,0.4,183,3,,,,,,6.2,7.3,0.4,183,3,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:25:00 EDT,43.01994,-78.13566,906,54.8,56.9,54.8,57.2,40.0,,,,,5.9,7.2,0.4,187,5,,,,,,5.9,7.2,0.4,187,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:30:00 EDT,43.01994,-78.13566,906,55.1,57.0,55.1,56.1,39.7,,,,,6.8,7.9,0.4,191,4,,,,,,6.8,7.9,0.4,191,4,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:35:00 EDT,43.01994,-78.13566,906,55.0,56.8,55.0,56.8,39.9,,,,,6.8,7.9,0.4,190,5,,,,,,6.8,7.9,0.4,190,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:40:00 EDT,43.01994,-78.13566,906,54.5,56.4,54.5,58.5,40.2,,,,,6.5,7.7,0.5,190,4,,,,,,6.5,7.7,0.5,190,4,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:45:00 EDT,43.01994,-78.13566,906,54.5,56.6,54.5,58.8,40.4,,,,,7.0,7.8,0.4,189,4,,,,,,7.0,7.8,0.4,189,4,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:50:00 EDT,43.01994,-78.13566,906,54.6,56.4,54.6,58.4,40.3,,,,,7.6,8.6,0.5,195,5,,,,,,7.6,8.6,0.5,195,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 00:55:00 EDT,43.01994,-78.13566,906,54.8,56.5,54.8,57.9,40.3,,,,,7.8,9.0,0.5,191,5,,,,,,7.8,9.0,0.5,191,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:00:00 EDT,43.01994,-78.13566,906,54.9,56.5,54.9,57.1,40.0,,,,,7.9,8.8,0.5,192,4,,,,,,7.9,8.8,0.5,192,4,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:05:00 EDT,43.01994,-78.13566,906,54.8,56.5,54.8,57.6,40.1,,,,,7.8,9.0,0.5,192,5,,,,,,7.8,9.0,0.5,192,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:10:00 EDT,43.01994,-78.13566,906,55.0,56.5,55.0,56.9,40.0,,,,,7.3,8.8,0.6,197,6,,,,,,7.3,8.8,0.6,197,6,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:15:00 EDT,43.01994,-78.13566,906,54.8,55.9,54.8,58.8,40.6,,,,,7.5,9.6,0.7,202,7,,,,,,7.5,9.6,0.7,202,7,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:20:00 EDT,43.01994,-78.13566,906,54.5,55.7,54.5,60.6,41.2,,,,,7.8,9.9,0.8,204,6,,,,,,7.8,9.9,0.8,204,6,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:25:00 EDT,43.01994,-78.13566,906,54.6,56.0,54.6,61.0,41.4,,,,,7.7,8.8,0.5,198,6,,,,,,7.7,8.8,0.5,198,6,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:30:00 EDT,43.01994,-78.13566,906,54.5,56.3,54.5,60.5,41.1,,,,,7.4,8.8,0.6,194,7,,,,,,7.4,8.8,0.6,194,7,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:35:00 EDT,43.01994,-78.13566,906,55.1,56.8,55.1,58.2,40.6,,,,,6.8,8.3,0.6,195,6,,,,,,6.8,8.3,0.6,195,6,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:40:00 EDT,43.01994,-78.13566,906,55.0,56.7,55.0,58.2,40.6,,,,,6.5,8.1,0.6,194,6,,,,,,6.5,8.1,0.6,194,6,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:45:00 EDT,43.01994,-78.13566,906,55.1,56.8,55.1,57.4,40.3,,,,,7.0,8.2,0.7,190,5,,,,,,7.0,8.2,0.7,190,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:50:00 EDT,43.01994,-78.13566,906,54.6,56.4,54.6,59.0,40.5,,,,,6.8,8.0,0.5,187,5,,,,,,6.8,8.0,0.5,187,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 01:55:00 EDT,43.01994,-78.13566,906,54.3,56.1,54.3,59.7,40.5,,,,,6.8,7.7,0.5,189,5,,,,,,6.8,7.7,0.5,189,5,0,29.05,,,,,,,,,,
BATA,2016-06-15 02:00:00 EDT,43.01994,-78.13566,906,54.7,56.4,54.7,58.7,40.6,,,,,6.8,7.7,0.4,192,5,,,,,,6.8,7.7,0.4,192,5,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:05:00 EDT,43.01994,-78.13566,906,54.9,56.5,54.9,58.0,40.4,,,,,7.1,8.5,0.5,199,6,,,,,,7.1,8.5,0.5,199,6,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:10:00 EDT,43.01994,-78.13566,906,54.8,56.3,54.8,58.9,40.7,,,,,6.6,7.8,0.5,200,7,,,,,,6.6,7.8,0.5,200,7,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:15:00 EDT,43.01994,-78.13566,906,54.7,56.1,54.7,59.6,40.9,,,,,7.1,8.8,0.6,203,6,,,,,,7.1,8.8,0.6,203,6,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:20:00 EDT,43.01994,-78.13566,906,54.5,55.9,54.5,61.0,41.3,,,,,6.9,8.8,0.7,200,7,,,,,,6.9,8.8,0.7,200,7,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:25:00 EDT,43.01994,-78.13566,906,54.5,55.9,54.5,61.3,41.5,,,,,7.5,9.5,0.8,203,6,,,,,,7.5,9.5,0.8,203,6,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:30:00 EDT,43.01994,-78.13566,906,54.5,55.9,54.5,61.5,41.5,,,,,8.1,9.6,0.6,202,6,,,,,,8.1,9.6,0.6,202,6,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:35:00 EDT,43.01994,-78.13566,906,53.9,55.5,53.9,62.7,41.4,,,,,8.0,9.9,0.8,205,7,,,,,,8.0,9.9,0.8,205,7,0,29.04,,,,,,,,,,
BATA,2016-06-15 02:40:00 EDT,43.01994,-78.13566,906,53.7,55.7,53.7,63.2,41.5,,,,,7.7,10.4,0.8,204,8,,,,,,7.7,10.4,0.8,204,8,0,29.03,,,,,,,,,,
BATA,2016-06-15 02:45:00 EDT,43.01994,-78.13566,906,54.3,55.9,54.3,61.7,41.4,,,,,6.6,8.7,1.0,202,7,,,,,,6.6,8.7,1.0,202,7,0,29.03,,,,,,,,,,
BATA,2016-06-15 02:50:00 EDT,43.01994,-78.13566,906,53.9,55.8,53.9,62.3,41.3,,,,,6.1,7.2,0.5,200,6,,,,,,6.1,7.2,0.5,200,6,0,29.03,,,,,,,,,,
BATA,2016-06-15 02:55:00 EDT,43.01994,-78.13566,906,53.5,55.8,53.5,62.9,41.2,,,,,5.7,6.9,0.6,205,7,,,,,,5.7,6.9,0.6,205,7,0,29.03,,,,,,,,,,
BATA,2016-06-15 03:00:00 EDT,43.01994,-78.13566,906,53.0,55.7,53.0,64.0,41.2,,,,,5.5,7.1,0.6,204,7,,,,,,5.5,7.1,0.6,204,7,0,29.03,,,,,,,,,,
BATA,2016-06-15 03:05:00 EDT,43.01994,-78.13566,906,53.8,55.9,53.8,63.3,41.6,,,,,5.6,6.9,0.5,203,7,,,,,,5.6,6.9,0.5,203,7,0,29.03,,,,,,,,,,
BATA,2016-06-15 03:10:00 EDT,43.01994,-78.13566,906,54.0,55.9,54.0,62.6,41.5,,,,,6.4,8.3,0.8,205,7,,,,,,6.4,8.3,0.8,205,7,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:15:00 EDT,43.01994,-78.13566,906,54.1,55.9,54.1,62.3,41.5,,,,,6.2,8.7,0.9,205,7,,,,,,6.2,8.7,0.9,205,7,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:20:00 EDT,43.01994,-78.13566,906,54.1,55.8,54.1,62.3,41.5,,,,,5.6,6.7,0.5,202,6,,,,,,5.6,6.7,0.5,202,6,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:25:00 EDT,43.01994,-78.13566,906,53.9,55.5,53.9,62.8,41.5,,,,,4.9,6.5,0.6,202,7,,,,,,4.9,6.5,0.6,202,7,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:30:00 EDT,43.01994,-78.13566,906,53.6,55.3,53.6,63.1,41.3,,,,,5.0,6.6,0.5,203,7,,,,,,5.0,6.6,0.5,203,7,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:35:00 EDT,43.01994,-78.13566,906,53.5,55.0,53.5,63.9,41.6,,,,,4.5,5.3,0.4,198,6,,,,,,4.5,5.3,0.4,198,6,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:40:00 EDT,43.01994,-78.13566,906,53.4,55.2,53.4,64.4,41.6,,,,,4.9,5.8,0.4,188,4,,,,,,4.9,5.8,0.4,188,4,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:45:00 EDT,43.01994,-78.13566,906,53.3,55.4,53.3,65.8,42.1,,,,,5.4,6.2,0.3,190,4,,,,,,5.4,6.2,0.3,190,4,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:50:00 EDT,43.01994,-78.13566,906,52.7,54.9,52.7,66.0,41.7,,,,,4.7,5.8,0.5,198,5,,,,,,4.7,5.8,0.5,198,5,0,29.02,,,,,,,,,,
BATA,2016-06-15 03:55:00 EDT,43.01994,-78.13566,906,52.6,54.4,52.6,66.4,41.7,,,,,4.3,5.0,0.4,196,5,,,,,,4.3,5.0,0.4,196,5,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:00:00 EDT,43.01994,-78.13566,906,52.3,54.3,52.3,67.1,41.7,,,,,4.7,5.3,0.3,196,3,,,,,,4.7,5.3,0.3,196,3,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:05:00 EDT,43.01994,-78.13566,906,52.4,53.9,52.4,67.7,42.0,,,,,3.3,4.6,0.6,188,4,,,,,,3.3,4.6,0.6,188,4,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:10:00 EDT,43.01994,-78.13566,906,52.6,53.4,52.6,69.4,42.8,,,,,2.5,2.8,0.1,187,1,,,,,,2.5,2.8,0.1,187,1,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:15:00 EDT,43.01994,-78.13566,906,52.2,53.1,52.2,70.8,43.0,,,,,2.4,2.8,0.2,178,7,,,,,,2.4,2.8,0.2,178,7,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:20:00 EDT,43.01994,-78.13566,906,52.1,52.9,52.1,72.3,43.5,,,,,2.6,3.1,0.3,183,12,,,,,,2.6,3.1,0.3,183,12,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:25:00 EDT,43.01994,-78.13566,906,52.2,53.1,52.2,71.1,43.1,,,,,2.5,3.0,0.2,202,3,,,,,,2.5,3.0,0.2,202,3,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:30:00 EDT,43.01994,-78.13566,906,52.2,53.5,52.2,70.1,42.8,,,,,2.7,3.1,0.2,199,4,,,,,,2.7,3.1,0.2,199,4,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:35:00 EDT,43.01994,-78.13566,906,51.6,53.4,51.6,70.8,42.5,,,,,2.6,3.2,0.2,201,3,,,,,,2.6,3.2,0.2,201,3,0,29.02,,,,,,,,,,
BATA,2016-06-15 04:40:00 EDT,43.01994,-78.13566,906,51.9,53.5,51.9,72.1,43.2,,,,,3.2,3.9,0.4,202,4,,,,,,3.2,3.9,0.4,202,4,0,29.02,,,,,,,,,,
