station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2021-09-24 00:00:00 EDT,42.04036,-77.23726,1665,48.4,49.2,45.4,89.3,45.4,0.000,2.149,0.00,0.000,6.3,8.7,1.1,170,8,6.8,9.6,1.2,170,6,6.8,9.6,1.2,170,6,0,28.18,,0,0,0,63.0,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:05:00 EDT,42.04036,-77.23726,1665,48.4,49.1,44.9,89.0,45.3,0.000,0.000,0.00,0.000,7.0,10.8,1.2,169,8,7.7,12.4,1.5,170,7,7.7,12.4,1.5,170,7,0,28.18,,0,0,0,63.0,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:10:00 EDT,42.04036,-77.23726,1665,48.9,49.5,45.4,88.4,45.6,0.000,0.000,0.00,0.000,7.4,9.6,1.2,173,10,8.0,12.0,1.3,174,9,8.0,12.0,1.3,174,9,0,28.19,,0,0,0,63.0,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:15:00 EDT,42.04036,-77.23726,1665,49.3,49.8,46.5,86.4,45.4,0.000,0.000,0.00,0.000,6.2,9.4,1.4,178,11,6.7,11.1,1.6,179,10,6.7,11.1,1.6,179,10,0,28.19,,0,0,0,63.0,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:20:00 EDT,42.04036,-77.23726,1665,49.3,49.8,46.3,85.9,45.3,0.000,0.000,0.00,0.000,6.7,10.0,1.2,173,9,7.3,11.5,1.4,173,8,7.3,11.5,1.4,173,8,0,28.19,,0,0,0,63.0,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:25:00 EDT,42.04036,-77.23726,1665,49.2,49.7,45.9,85.8,45.2,0.000,0.000,0.00,0.000,7.3,10.3,1.2,173,10,7.8,12.5,1.5,174,8,7.8,12.5,1.5,174,8,0,28.19,,0,0,0,63.0,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:30:00 EDT,42.04036,-77.23726,1665,49.2,49.6,46.1,85.6,45.0,0.000,0.000,0.00,0.000,6.5,9.5,1.2,177,11,7.2,12.5,1.5,178,10,7.2,12.5,1.5,178,10,0,28.19,,0,0,0,62.9,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:35:00 EDT,42.04036,-77.23726,1665,49.2,49.7,45.9,85.0,44.9,0.000,0.000,0.00,0.000,7.1,9.1,1.0,179,11,7.7,11.7,1.3,179,10,7.7,11.7,1.3,179,10,0,28.18,,0,0,0,62.8,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:40:00 EDT,42.04036,-77.23726,1665,49.1,49.6,45.6,84.9,44.7,0.000,0.000,0.00,0.000,7.4,10.5,1.2,178,9,8.1,14.3,1.8,178,8,8.1,14.3,1.8,178,8,0,28.18,,0,0,0,62.7,64.2,63.9,0.52,0.43,0.43
ADDI,2021-09-24 00:45:00 EDT,42.04036,-77.23726,1665,49.1,49.6,45.7,84.8,44.7,0.000,0.000,0.00,0.000,7.1,9.6,1.3,181,11,7.8,11.4,1.5,181,9,7.8,11.4,1.5,181,9,0,28.18,,0,0,0,62.6,64.2,63.9,0.52,0.43,0.43
