station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2019-06-29 00:00:00 EDT,42.04036,-77.23726,1665,71.2,73.1,71.2,66.1,59.4,0.000,0.000,0.00,0.000,4.9,7.4,0.6,199,11,5.3,7.8,0.8,201,10,5.3,7.8,0.8,201,10,0,28.37,,0,0,0,68.9,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:05:00 EDT,42.04036,-77.23726,1665,71.2,72.8,71.2,66.1,59.3,0.000,0.000,0.00,0.000,5.0,7.0,0.8,202,10,5.3,8.0,1.0,203,11,5.3,8.0,1.0,203,11,0,28.37,,0,0,0,68.9,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:10:00 EDT,42.04036,-77.23726,1665,71.4,72.7,71.4,65.6,59.3,0.000,0.000,0.00,0.000,4.4,6.9,0.8,206,13,4.8,6.9,0.9,206,12,4.8,6.9,0.9,206,12,0,28.37,,0,0,0,68.9,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:15:00 EDT,42.04036,-77.23726,1665,71.3,72.9,71.3,65.4,59.1,0.000,0.000,0.00,0.000,4.5,7.3,0.8,207,12,4.8,7.5,0.9,209,11,4.8,7.5,0.9,209,11,0,28.37,,0,0,0,68.8,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:20:00 EDT,42.04036,-77.23726,1665,71.4,72.7,71.4,65.1,59.0,0.000,0.000,0.00,0.000,4.4,7.0,0.9,205,13,4.7,6.9,0.9,207,13,4.7,6.9,0.9,207,13,0,28.37,,0,0,0,68.6,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:25:00 EDT,42.04036,-77.23726,1665,70.5,72.1,70.5,66.7,58.9,0.000,0.000,0.00,0.000,4.4,8.8,1.2,204,12,4.7,10.2,1.4,205,13,4.7,10.2,1.4,205,13,0,28.37,,0,0,0,68.5,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:30:00 EDT,42.04036,-77.23726,1665,70.9,71.9,70.9,66.3,59.1,0.000,0.000,0.00,0.000,4.0,6.9,0.9,206,15,4.2,6.4,0.9,207,15,4.2,6.4,0.9,207,15,0,28.37,,0,0,0,68.5,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:35:00 EDT,42.04036,-77.23726,1665,71.2,71.8,71.2,65.6,59.1,0.000,0.000,0.00,0.000,4.4,7.3,1.0,206,14,4.4,8.2,1.3,208,14,4.4,8.2,1.3,208,14,0,28.37,,0,0,0,68.5,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:40:00 EDT,42.04036,-77.23726,1665,70.9,71.7,70.9,65.8,58.9,0.000,0.000,0.00,0.000,4.1,7.4,1.1,205,13,4.5,8.6,1.3,206,13,4.5,8.6,1.3,206,13,0,28.36,,0,0,0,68.5,64.8,62.1,0.40,0.39,0.44
ADDI,2019-06-29 00:45:00 EDT,42.04036,-77.23726,1665,70.3,70.9,70.3,67.1,58.9,0.000,0.000,0.00,0.000,4.1,7.6,1.1,208,15,4.4,7.0,1.1,211,15,4.4,7.0,1.1,211,15,0,28.36,,0,0,0,68.5,64.8,62.1,0.40,0.39,0.44
