station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2025-07-23 00:00:00 EDT,42.04036,-77.23726,1665,53.7,55.5,53.7,92.0,51.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.45,,0,0,0,68.8,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:05:00 EDT,42.04036,-77.23726,1665,53.5,55.4,53.5,91.5,51.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.45,,0,0,0,68.6,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:10:00 EDT,42.04036,-77.23726,1665,53.3,55.5,53.3,91.5,50.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.45,,0,0,0,68.5,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:15:00 EDT,42.04036,-77.23726,1665,53.3,55.5,53.3,92.2,51.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.7,0.2,136,1,0.0,0.7,0.2,136,1,0,28.45,,0,0,0,68.5,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:20:00 EDT,42.04036,-77.23726,1665,53.3,55.4,53.3,91.9,51.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.45,,0,0,0,68.5,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:25:00 EDT,42.04036,-77.23726,1665,52.9,55.2,52.9,92.4,50.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.7,0.2,229,2,0.0,0.7,0.2,229,2,0,28.45,,0,0,0,68.5,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:30:00 EDT,42.04036,-77.23726,1665,52.7,55.2,52.7,93.2,50.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.45,,0,0,0,68.5,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:35:00 EDT,42.04036,-77.23726,1665,52.8,54.4,52.8,93.8,51.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.45,,0,0,0,68.2,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:40:00 EDT,42.04036,-77.23726,1665,52.8,54.6,52.8,93.8,51.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.45,,0,0,0,68.2,70.5,69.1,0.38,0.39,0.36
ADDI,2025-07-23 00:45:00 EDT,42.04036,-77.23726,1665,52.4,54.4,52.4,94.5,50.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,1.0,0.4,247,6,0.3,1.0,0.4,247,6,0,28.46,,0,0,0,68.2,70.5,69.1,0.38,0.39,0.36
