station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2017-11-29 00:00:00 EST,42.04036,-77.23726,1665,46.3,47.0,43.1,51.6,29.4,0.000,0.000,0.00,0.000,6.4,9.9,1.7,178,15,7.1,12.2,2.0,175,12,6.4,9.9,1.7,178,15,0,28.26,-0.4,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:05:00 EST,42.04036,-77.23726,1665,46.4,47.0,43.2,51.4,29.4,0.000,0.000,0.00,0.000,6.3,13.3,1.6,178,17,7.0,15.7,1.9,175,15,6.3,13.3,1.6,178,17,0,28.26,-0.5,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:10:00 EST,42.04036,-77.23726,1665,46.5,47.1,42.5,51.2,29.5,0.000,0.000,0.00,0.000,8.2,13.3,2.2,183,14,9.2,14.6,2.4,180,11,8.2,13.3,2.2,183,14,0,28.26,-0.4,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:15:00 EST,42.04036,-77.23726,1665,46.8,47.3,42.6,50.2,29.2,0.000,0.000,0.00,0.000,8.6,14.8,2.1,178,12,9.6,16.2,2.5,175,9,8.6,14.8,2.1,178,12,0,28.26,-0.4,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:20:00 EST,42.04036,-77.23726,1665,46.9,47.3,43.1,50.1,29.3,0.000,0.000,0.00,0.000,7.8,14.3,2.2,183,18,8.6,17.9,2.6,179,16,7.8,14.3,2.2,183,18,0,28.26,-0.4,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:25:00 EST,42.04036,-77.23726,1665,47.3,47.6,43.5,49.2,29.2,0.000,0.000,0.00,0.000,7.9,15.7,2.3,185,17,8.7,17.8,2.7,181,14,7.9,15.7,2.3,185,17,0,28.26,-0.5,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:30:00 EST,42.04036,-77.23726,1665,47.3,47.7,43.4,49.1,29.1,0.000,0.000,0.00,0.000,8.3,13.3,1.8,185,15,9.2,16.5,2.3,182,14,8.3,13.3,1.8,185,15,0,28.26,-0.4,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:35:00 EST,42.04036,-77.23726,1665,47.6,47.9,43.3,48.3,29.0,0.000,0.000,0.00,0.000,9.3,15.7,2.2,184,16,10.4,17.3,2.6,178,14,9.3,15.7,2.2,184,16,0,28.25,-0.5,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:40:00 EST,42.04036,-77.23726,1665,47.8,48.1,44.2,48.0,29.1,0.000,0.000,0.00,0.000,8.0,14.0,2.7,185,17,9.0,17.2,3.0,183,13,8.0,14.0,2.7,185,17,0,28.25,-0.4,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
ADDI,2017-11-29 00:45:00 EST,42.04036,-77.23726,1665,48.0,48.2,44.4,47.7,29.1,0.000,0.000,0.00,0.000,7.8,14.3,1.9,182,13,8.6,14.6,2.4,179,12,7.8,14.3,1.9,182,13,0,28.25,-0.5,0,0,0,39.6,40.8,42.4,0.54,0.44,0.44
