station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-07-13 00:00:00 EDT,43.01994,-78.13566,906,76.0,76.6,76.0,60.1,61.2,,,,,6.9,9.7,0.9,210,9,,,,,,6.9,9.7,0.9,210,9,0,29.00,,,,,78.1,75.0,70.3,,,
BATA,2016-07-13 00:05:00 EDT,43.01994,-78.13566,906,75.7,76.4,75.7,60.4,61.0,,,,,6.5,8.5,0.8,213,8,,,,,,6.5,8.5,0.8,213,8,0,29.00,,,,,78.1,75.0,70.3,,,
BATA,2016-07-13 00:10:00 EDT,43.01994,-78.13566,906,75.5,76.3,75.5,61.5,61.3,,,,,6.4,8.6,0.9,214,8,,,,,,6.4,8.6,0.9,214,8,0,29.01,,,,,78.1,75.1,70.3,,,
BATA,2016-07-13 00:15:00 EDT,43.01994,-78.13566,906,75.5,76.3,75.5,61.8,61.5,,,,,7.0,9.1,1.0,212,10,,,,,,7.0,9.1,1.0,212,10,0,29.00,,,,,78.1,75.1,70.3,,,
BATA,2016-07-13 00:20:00 EDT,43.01994,-78.13566,906,75.7,76.3,75.7,60.9,61.2,,,,,7.9,9.4,0.8,206,8,,,,,,7.9,9.4,0.8,206,8,0,29.00,,,,,78.1,75.0,70.3,,,
BATA,2016-07-13 00:25:00 EDT,43.01994,-78.13566,906,75.2,76.0,75.2,61.4,61.0,,,,,7.4,9.4,0.7,205,7,,,,,,7.4,9.4,0.7,205,7,0,29.00,,,,,78.1,75.0,70.3,,,
BATA,2016-07-13 00:30:00 EDT,43.01994,-78.13566,906,75.5,76.1,75.5,61.6,61.4,,,,,7.7,9.8,0.8,207,7,,,,,,7.7,9.8,0.8,207,7,0,29.00,,,,,78.1,75.0,70.3,,,
BATA,2016-07-13 00:35:00 EDT,43.01994,-78.13566,906,75.4,76.1,75.4,61.9,61.4,,,,,7.6,9.1,0.7,205,6,,,,,,7.6,9.1,0.7,205,6,0,29.00,,,,,77.9,75.0,70.3,,,
BATA,2016-07-13 00:40:00 EDT,43.01994,-78.13566,906,75.2,76.1,75.2,62.3,61.5,,,,,7.4,8.9,0.7,203,6,,,,,,7.4,8.9,0.7,203,6,0,29.00,,,,,77.7,75.0,70.3,,,
BATA,2016-07-13 00:45:00 EDT,43.01994,-78.13566,906,75.3,76.2,75.3,62.6,61.6,,,,,7.1,8.8,0.8,201,6,,,,,,7.1,8.8,0.8,201,6,0,29.00,,,,,77.7,75.0,70.3,,,
BATA,2016-07-13 00:50:00 EDT,43.01994,-78.13566,906,75.1,76.2,75.1,63.1,61.7,,,,,6.9,8.8,0.7,202,7,,,,,,6.9,8.8,0.7,202,7,0,29.00,,,,,77.5,75.0,70.3,,,
BATA,2016-07-13 00:55:00 EDT,43.01994,-78.13566,906,75.1,76.2,75.1,63.1,61.7,,,,,6.9,8.8,0.9,196,6,,,,,,6.9,8.8,0.9,196,6,0,29.00,,,,,77.2,75.0,70.3,,,
BATA,2016-07-13 01:00:00 EDT,43.01994,-78.13566,906,75.1,76.2,75.1,63.2,61.7,,,,,7.7,9.4,0.7,194,4,,,,,,7.7,9.4,0.7,194,4,0,28.99,,,,,77.2,75.0,70.3,,,
BATA,2016-07-13 01:05:00 EDT,43.01994,-78.13566,906,75.3,76.3,75.3,63.3,61.9,,,,,8.1,9.9,0.8,193,7,,,,,,8.1,9.9,0.8,193,7,0,28.99,,,,,77.2,75.0,70.3,,,
BATA,2016-07-13 01:10:00 EDT,43.01994,-78.13566,906,75.4,76.5,75.4,63.1,62.0,,,,,7.7,9.8,0.7,194,6,,,,,,7.7,9.8,0.7,194,6,0,28.99,,,,,77.2,75.0,70.3,,,
