station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2025-04-25 00:00:00 EDT,42.04036,-77.23726,1665,55.9,61.0,55.9,75.7,48.4,0.000,0.000,0.00,0.000,1.2,1.8,0.4,182,7,1.7,2.3,0.3,181,11,1.7,2.3,0.3,181,11,0,28.41,0.1,0,0,0,53.8,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:05:00 EDT,42.04036,-77.23726,1665,55.4,60.5,55.4,77.2,48.4,0.000,0.000,0.00,0.000,1.5,2.0,0.2,187,4,2.1,2.6,0.2,188,6,2.1,2.6,0.2,188,6,0,28.41,0.2,0,0,0,53.8,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:10:00 EDT,42.04036,-77.23726,1665,55.8,60.0,55.8,77.8,48.9,0.000,0.000,0.00,0.000,1.7,2.6,0.3,179,10,2.3,3.5,0.3,181,10,2.3,3.5,0.3,181,10,0,28.41,0.0,0,0,0,53.6,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:15:00 EDT,42.04036,-77.23726,1665,53.8,59.6,53.8,78.9,47.4,0.000,0.000,0.00,0.000,0.9,1.5,0.3,185,5,1.5,2.1,0.3,186,8,1.5,2.1,0.3,186,8,0,28.41,0.2,0,0,0,53.6,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:20:00 EDT,42.04036,-77.23726,1665,54.1,59.3,54.1,78.3,47.4,0.000,0.000,0.00,0.000,0.7,1.4,0.5,193,9,1.2,2.0,0.5,201,17,1.2,2.0,0.5,201,17,0,28.41,0.1,0,0,0,53.6,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:25:00 EDT,42.04036,-77.23726,1665,54.2,59.1,54.2,78.2,47.5,0.000,0.000,0.00,0.000,0.3,0.9,0.3,229,6,0.8,1.4,0.4,223,10,0.8,1.4,0.4,223,10,0,28.41,0.2,0,0,0,53.5,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:30:00 EDT,42.04036,-77.23726,1665,53.5,58.9,53.5,76.8,46.4,0.000,0.000,0.00,0.000,0.1,0.7,0.2,202,6,0.8,1.5,0.4,198,18,0.8,1.5,0.4,198,18,0,28.41,0.2,0,0,0,53.4,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:35:00 EDT,42.04036,-77.23726,1665,54.3,59.3,54.3,76.7,47.2,0.000,0.000,0.00,0.000,0.1,0.5,0.2,191,11,0.9,2.9,0.5,188,17,0.9,2.9,0.5,188,17,0,28.41,0.2,0,0,0,53.4,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:40:00 EDT,42.04036,-77.23726,1665,54.9,58.7,54.9,76.0,47.5,0.000,0.000,0.00,0.000,0.1,0.7,0.2,169,3,0.5,1.8,0.5,181,9,0.5,1.8,0.5,181,9,0,28.41,0.0,0,0,0,53.3,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:45:00 EDT,42.04036,-77.23726,1665,54.9,59.2,54.9,76.1,47.5,0.000,0.000,0.00,0.000,0.0,0.7,0.1,148,0,0.1,1.6,0.4,138,8,0.1,1.6,0.4,138,8,0,28.41,0.1,0,0,0,53.1,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:50:00 EDT,42.04036,-77.23726,1665,54.3,59.1,54.3,77.4,47.4,0.000,0.000,0.00,0.000,0.1,0.9,0.2,150,1,0.5,1.4,0.5,205,29,0.5,1.4,0.5,205,29,0,28.41,0.1,0,0,0,53.1,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 00:55:00 EDT,42.04036,-77.23726,1665,54.0,58.2,54.0,77.7,47.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.4,221,6,0.5,1.1,0.4,221,6,0,28.41,0.2,0,0,0,53.1,51.3,47.5,0.46,0.37,0.43
ADDI,2025-04-25 01:00:00 EDT,42.04036,-77.23726,1665,54.1,57.7,54.1,76.6,46.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.9,0.2,202,1,0.1,0.9,0.2,202,1,0,28.41,0.1,0,0,0,53.0,51.3,47.6,0.46,0.37,0.43
ADDI,2025-04-25 01:05:00 EDT,42.04036,-77.23726,1665,54.3,57.6,54.3,74.7,46.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.40,0.1,0,0,0,52.9,51.3,47.6,0.46,0.37,0.43
ADDI,2025-04-25 01:10:00 EDT,42.04036,-77.23726,1665,53.9,57.0,53.9,74.1,45.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.40,0.0,0,0,0,52.8,51.3,47.7,0.46,0.37,0.43
ADDI,2025-04-25 01:15:00 EDT,42.04036,-77.23726,1665,53.3,57.2,53.3,75.4,45.7,0.000,0.000,0.00,0.000,0.0,0.3,0.1,221,0,0.2,1.1,0.4,230,4,0.2,1.1,0.4,230,4,0,28.40,0.2,0,0,0,52.7,51.3,47.7,0.46,0.37,0.43
ADDI,2025-04-25 01:20:00 EDT,42.04036,-77.23726,1665,53.1,56.6,53.1,76.6,45.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.2,1.1,0.4,226,4,0.2,1.1,0.4,226,4,0,28.40,0.1,0,0,0,52.7,51.3,47.7,0.46,0.37,0.43
ADDI,2025-04-25 01:25:00 EDT,42.04036,-77.23726,1665,53.1,56.2,53.1,76.5,45.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,1.0,0.4,190,10,0.4,1.0,0.4,190,10,0,28.40,0.2,0,0,0,52.6,51.3,47.7,0.46,0.37,0.43
ADDI,2025-04-25 01:30:00 EDT,42.04036,-77.23726,1665,53.1,56.4,53.1,74.9,45.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,1.2,0.4,146,6,0.4,1.2,0.4,146,6,0,28.40,0.1,0,0,0,52.5,51.3,47.7,0.46,0.37,0.43
