station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2017-07-21 00:00:00 EDT,42.04036,-77.23726,1665,68.8,69.6,68.8,97.8,68.2,0.000,1.522,0.00,0.000,1.6,4.1,1.1,243,25,1.9,4.6,1.0,240,36,1.6,4.1,1.1,243,25,0,28.23,,0,0,0,68.9,68.9,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:05:00 EDT,42.04036,-77.23726,1665,68.3,69.4,68.3,96.7,67.3,0.000,0.000,0.00,0.000,1.0,2.3,0.7,214,31,1.3,2.7,0.6,205,37,1.0,2.3,0.7,214,31,0,28.23,,0,0,0,68.9,68.9,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:10:00 EDT,42.04036,-77.23726,1665,67.6,69.3,67.6,96.6,66.6,0.000,0.000,0.00,0.000,1.7,2.8,0.4,194,13,1.9,3.0,0.4,190,15,1.7,2.8,0.4,194,13,0,28.23,,0,0,0,68.9,68.9,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:15:00 EDT,42.04036,-77.23726,1665,66.8,68.9,66.8,96.9,65.9,0.000,0.000,0.00,0.000,1.4,2.3,0.3,195,8,1.6,2.2,0.3,191,12,1.4,2.3,0.3,195,8,0,28.23,,0,0,0,68.8,68.9,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:20:00 EDT,42.04036,-77.23726,1665,66.2,67.5,66.2,97.1,65.4,0.000,0.000,0.00,0.000,1.4,2.6,0.5,200,18,1.6,2.6,0.5,194,16,1.4,2.6,0.5,200,18,0,28.23,,0,0,0,68.9,68.9,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:25:00 EDT,42.04036,-77.23726,1665,66.0,67.3,66.0,97.5,65.3,0.000,0.000,0.00,0.000,1.3,2.6,0.6,210,11,1.5,2.7,0.6,203,12,1.3,2.6,0.6,210,11,0,28.23,,0,0,0,68.8,68.9,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:30:00 EDT,42.04036,-77.23726,1665,65.8,66.9,65.8,97.8,65.1,0.000,0.000,0.00,0.000,0.7,1.3,0.4,214,3,1.0,1.7,0.3,198,14,0.7,1.3,0.4,214,3,0,28.23,,0,0,0,68.7,68.8,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:35:00 EDT,42.04036,-77.23726,1665,65.7,66.6,65.7,98.0,65.2,0.000,0.000,0.00,0.000,0.4,1.4,0.4,207,6,0.9,1.7,0.3,197,15,0.4,1.4,0.4,207,6,0,28.23,,0,0,0,68.7,68.8,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:40:00 EDT,42.04036,-77.23726,1665,65.6,66.7,65.6,98.0,65.0,0.000,0.000,0.00,0.000,1.5,2.4,0.5,201,8,1.7,2.5,0.4,197,10,1.5,2.4,0.5,201,8,0,28.23,,0,0,0,68.6,68.8,66.7,0.55,0.42,0.40
ADDI,2017-07-21 00:45:00 EDT,42.04036,-77.23726,1665,66.2,67.0,66.2,98.3,65.7,0.000,0.000,0.00,0.000,3.0,4.4,0.8,198,7,3.3,5.4,0.8,196,7,3.0,4.4,0.8,198,7,0,28.23,,0,0,0,68.5,68.8,66.7,0.55,0.42,0.40
