station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-10-13 00:00:00 EDT,42.04036,-77.23726,1665,51.8,,51.8,78.9,45.5,,,,,10.5,14.8,1.6,172,10,,,,,,10.5,14.8,1.6,172,10,0,28.32,,0,0,0,54.9,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 00:05:00 EDT,42.04036,-77.23726,1665,51.7,,51.7,79.4,45.6,,,,,10.8,15.6,2.0,172,10,,,,,,10.8,15.6,2.0,172,10,0,28.32,,0,0,0,54.9,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 00:10:00 EDT,42.04036,-77.23726,1665,51.7,,51.7,79.5,45.6,,,,,10.5,14.8,1.6,171,9,,,,,,10.5,14.8,1.6,171,9,0,28.32,,0,0,0,54.8,56.8,57.6,0.34,0.21,0.26
ADDI,2016-10-13 00:15:00 EDT,42.04036,-77.23726,1665,51.8,,51.8,79.6,45.7,,,,,11.5,16.1,1.9,171,9,,,,,,11.5,16.1,1.9,171,9,0,28.32,,0,0,0,54.9,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 00:20:00 EDT,42.04036,-77.23726,1665,51.8,,51.8,79.3,45.6,,,,,10.9,15.9,1.8,172,10,,,,,,10.9,15.9,1.8,172,10,0,28.32,,0,0,0,54.8,56.8,57.7,0.34,0.21,0.25
ADDI,2016-10-13 00:25:00 EDT,42.04036,-77.23726,1665,51.8,,51.8,79.4,45.6,,,,,9.2,12.9,1.6,174,12,,,,,,9.2,12.9,1.6,174,12,0,28.32,,0,0,0,54.9,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 00:30:00 EDT,42.04036,-77.23726,1665,51.8,,51.8,79.4,45.7,,,,,10.2,15.1,2.1,172,12,,,,,,10.2,15.1,2.1,172,12,0,28.32,,0,0,0,54.8,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 00:35:00 EDT,42.04036,-77.23726,1665,52.1,,52.1,78.9,45.7,,,,,11.3,16.0,1.7,173,10,,,,,,11.3,16.0,1.7,173,10,0,28.31,,0,0,0,54.8,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 00:40:00 EDT,42.04036,-77.23726,1665,52.2,,52.2,78.4,45.7,,,,,12.0,16.6,2.0,176,13,,,,,,12.0,16.6,2.0,176,13,0,28.31,,0,0,0,54.8,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 00:45:00 EDT,42.04036,-77.23726,1665,52.5,,52.5,77.3,45.6,,,,,13.2,20.2,2.3,175,12,,,,,,13.2,20.2,2.3,175,12,0,28.31,,0,0,0,54.7,56.8,57.6,0.33,0.21,0.25
ADDI,2016-10-13 00:50:00 EDT,42.04036,-77.23726,1665,52.4,,52.4,77.6,45.6,,,,,13.2,19.7,2.3,175,11,,,,,,13.2,19.7,2.3,175,11,0,28.31,,0,0,0,54.7,56.8,57.7,0.34,0.22,0.26
ADDI,2016-10-13 00:55:00 EDT,42.04036,-77.23726,1665,52.4,,52.4,77.8,45.7,,,,,13.9,18.7,1.9,172,11,,,,,,13.9,18.7,1.9,172,11,0,28.31,,0,0,0,54.7,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:00:00 EDT,42.04036,-77.23726,1665,52.2,,52.2,78.2,45.7,,,,,14.1,18.7,2.1,175,10,,,,,,14.1,18.7,2.1,175,10,0,28.31,,0,0,0,54.7,56.9,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:05:00 EDT,42.04036,-77.23726,1665,52.3,,52.3,78.2,45.7,,,,,14.5,19.5,2.3,174,9,,,,,,14.5,19.5,2.3,174,9,0,28.30,,0,0,0,54.7,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:10:00 EDT,42.04036,-77.23726,1665,51.9,,51.9,78.7,45.5,,,,,14.3,20.2,2.3,172,7,,,,,,14.3,20.2,2.3,172,7,0,28.30,,0,0,0,54.7,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:15:00 EDT,42.04036,-77.23726,1665,51.8,,51.8,79.3,45.6,,,,,13.7,18.5,1.8,175,10,,,,,,13.7,18.5,1.8,175,10,0,28.30,,0,0,0,54.7,56.8,57.7,0.34,0.21,0.25
ADDI,2016-10-13 01:20:00 EDT,42.04036,-77.23726,1665,51.8,,51.8,79.4,45.6,,,,,13.0,18.0,1.9,174,9,,,,,,13.0,18.0,1.9,174,9,0,28.30,,0,0,0,54.6,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:25:00 EDT,42.04036,-77.23726,1665,51.6,,51.6,79.7,45.6,,,,,12.2,15.7,1.8,173,11,,,,,,12.2,15.7,1.8,173,11,0,28.30,,0,0,0,54.7,56.9,57.7,0.34,0.21,0.25
ADDI,2016-10-13 01:30:00 EDT,42.04036,-77.23726,1665,51.7,,51.7,79.6,45.6,,,,,12.4,19.7,2.3,172,10,,,,,,12.4,19.7,2.3,172,10,0,28.30,,0,0,0,54.6,56.8,57.7,0.34,0.21,0.25
ADDI,2016-10-13 01:35:00 EDT,42.04036,-77.23726,1665,51.4,,51.4,80.5,45.5,,,,,13.5,17.8,1.9,172,9,,,,,,13.5,17.8,1.9,172,9,0,28.29,,0,0,0,54.5,56.9,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:40:00 EDT,42.04036,-77.23726,1665,51.4,,51.4,80.6,45.7,,,,,12.9,17.0,1.7,173,10,,,,,,12.9,17.0,1.7,173,10,0,28.29,,0,0,0,54.6,56.8,57.6,0.33,0.21,0.25
ADDI,2016-10-13 01:45:00 EDT,42.04036,-77.23726,1665,51.3,,51.3,80.8,45.6,,,,,13.2,18.9,1.8,173,9,,,,,,13.2,18.9,1.8,173,9,0,28.29,,0,0,0,54.5,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:50:00 EDT,42.04036,-77.23726,1665,51.3,,51.3,81.0,45.6,,,,,12.6,17.0,1.9,174,7,,,,,,12.6,17.0,1.9,174,7,0,28.29,,0,0,0,54.5,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 01:55:00 EDT,42.04036,-77.23726,1665,51.1,,51.1,81.3,45.6,,,,,10.9,16.5,1.9,172,8,,,,,,10.9,16.5,1.9,172,8,0,28.29,,0,0,0,54.5,56.9,57.6,0.34,0.21,0.25
ADDI,2016-10-13 02:00:00 EDT,42.04036,-77.23726,1665,51.2,,51.2,81.3,45.7,,,,,11.4,16.6,1.9,174,10,,,,,,11.4,16.6,1.9,174,10,0,28.29,,0,0,0,54.5,56.9,57.6,0.34,0.21,0.25
ADDI,2016-10-13 02:05:00 EDT,42.04036,-77.23726,1665,51.2,,51.2,81.4,45.7,,,,,12.2,16.4,1.8,173,9,,,,,,12.2,16.4,1.8,173,9,0,28.29,,0,0,0,54.4,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 02:10:00 EDT,42.04036,-77.23726,1665,51.1,,51.1,81.9,45.8,,,,,12.0,15.3,1.6,172,9,,,,,,12.0,15.3,1.6,172,9,0,28.29,,0,0,0,54.4,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 02:15:00 EDT,42.04036,-77.23726,1665,51.1,,51.1,82.1,45.8,,,,,12.6,16.5,1.9,173,8,,,,,,12.6,16.5,1.9,173,8,0,28.28,,0,0,0,54.4,56.9,57.7,0.34,0.21,0.25
ADDI,2016-10-13 02:20:00 EDT,42.04036,-77.23726,1665,51.1,,51.1,81.9,45.8,,,,,13.2,16.4,1.6,172,9,,,,,,13.2,16.4,1.6,172,9,0,28.28,,0,0,0,54.5,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 02:25:00 EDT,42.04036,-77.23726,1665,50.9,,50.9,82.2,45.7,,,,,12.6,16.9,1.8,174,7,,,,,,12.6,16.9,1.8,174,7,0,28.28,,0,0,0,54.4,56.9,57.6,0.34,0.21,0.25
ADDI,2016-10-13 02:30:00 EDT,42.04036,-77.23726,1665,50.9,,50.9,82.8,45.8,,,,,12.6,16.3,1.9,171,7,,,,,,12.6,16.3,1.9,171,7,0,28.28,,0,0,0,54.4,56.8,57.6,0.34,0.21,0.25
ADDI,2016-10-13 02:35:00 EDT,42.04036,-77.23726,1665,50.9,,50.9,82.6,45.8,,,,,13.2,16.6,1.8,174,7,,,,,,13.2,16.6,1.8,174,7,0,28.28,,0,0,0,54.4,56.8,57.6,0.34,0.21,0.25
