station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-04-12 00:00:00 EDT,43.01994,-78.13566,906,38.9,38.7,29.0,84.7,34.6,0.000,0.100,0.00,0.011,19.8,27.3,3.6,320,7,,,,,,19.8,27.3,3.6,320,7,0,28.91,,,,,,,,,,
BATA,2016-04-12 00:05:00 EDT,43.01994,-78.13566,906,38.7,38.6,29.8,85.6,34.8,0.000,0.000,0.00,0.008,16.5,21.9,2.2,317,6,,,,,,16.5,21.9,2.2,317,6,0,28.92,,,,,,,,,,
BATA,2016-04-12 00:10:00 EDT,43.01994,-78.13566,906,38.5,38.4,29.2,84.3,34.2,0.000,0.000,0.00,0.007,17.7,22.4,2.3,321,9,,,,,,17.7,22.4,2.3,321,9,0,28.91,,,,,,,,,,
BATA,2016-04-12 00:15:00 EDT,43.01994,-78.13566,906,38.3,38.1,29.1,84.1,33.9,0.000,0.000,0.00,0.007,16.8,21.6,2.0,329,12,,,,,,16.8,21.6,2.0,329,12,0,28.92,,,,,,,,,,
BATA,2016-04-12 00:20:00 EDT,43.01994,-78.13566,906,38.1,37.9,28.8,84.6,33.8,0.000,0.000,0.00,0.007,16.8,21.8,1.9,323,7,,,,,,16.8,21.8,1.9,323,7,0,28.93,,,,,,,,,,
BATA,2016-04-12 00:25:00 EDT,43.01994,-78.13566,906,38.0,37.8,29.5,84.4,33.7,0.000,0.000,0.00,0.001,14.0,19.7,2.4,324,8,,,,,,14.0,19.7,2.4,324,8,0,28.93,,,,,,,,,,
BATA,2016-04-12 00:30:00 EDT,43.01994,-78.13566,906,37.9,37.7,30.0,84.6,33.7,0.000,0.000,0.00,0.000,12.4,18.4,1.9,319,8,,,,,,12.4,18.4,1.9,319,8,0,28.94,,,,,,,,,,
BATA,2016-04-12 00:35:00 EDT,43.01994,-78.13566,906,37.8,37.7,30.4,84.9,33.7,0.000,0.000,0.00,0.000,11.4,14.2,1.3,316,7,,,,,,11.4,14.2,1.3,316,7,0,28.94,,,,,,,,,,
BATA,2016-04-12 00:40:00 EDT,43.01994,-78.13566,906,37.8,37.6,31.4,85.2,33.8,0.000,0.000,0.00,0.000,9.1,12.6,1.3,313,10,,,,,,9.1,12.6,1.3,313,10,0,28.94,,,,,,,,,,
BATA,2016-04-12 00:45:00 EDT,43.01994,-78.13566,906,37.7,37.5,31.0,85.8,33.8,0.000,0.000,0.00,0.000,9.5,14.6,2.0,308,8,,,,,,9.5,14.6,2.0,308,8,0,28.94,,,,,,,,,,
BATA,2016-04-12 00:50:00 EDT,43.01994,-78.13566,906,37.7,37.5,30.3,84.7,33.5,0.000,0.000,0.00,0.000,11.1,15.1,1.9,309,7,,,,,,11.1,15.1,1.9,309,7,0,28.95,,,,,,,,,,
BATA,2016-04-12 00:55:00 EDT,43.01994,-78.13566,906,37.7,37.5,31.1,85.5,33.7,0.000,0.000,0.00,0.000,9.2,13.3,1.5,305,8,,,,,,9.2,13.3,1.5,305,8,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:00:00 EDT,43.01994,-78.13566,906,37.6,37.4,31.6,85.7,33.8,0.000,0.000,0.00,0.000,8.1,10.8,1.1,308,8,,,,,,8.1,10.8,1.1,308,8,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:05:00 EDT,43.01994,-78.13566,906,37.6,37.4,31.1,86.2,33.8,0.000,0.000,0.00,0.000,9.0,12.0,1.1,302,7,,,,,,9.0,12.0,1.1,302,7,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:10:00 EDT,43.01994,-78.13566,906,37.5,37.3,31.9,87.3,34.0,0.000,0.000,0.00,0.000,7.4,9.8,1.1,302,7,,,,,,7.4,9.8,1.1,302,7,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:15:00 EDT,43.01994,-78.13566,906,37.6,37.4,30.8,86.9,34.0,0.000,0.000,0.00,0.000,9.7,12.1,1.1,296,8,,,,,,9.7,12.1,1.1,296,8,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:20:00 EDT,43.01994,-78.13566,906,37.6,37.4,29.9,84.9,33.5,0.000,0.000,0.00,0.000,12.0,21.6,2.3,294,8,,,,,,12.0,21.6,2.3,294,8,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:25:00 EDT,43.01994,-78.13566,906,37.6,37.4,29.5,82.2,32.6,0.000,0.000,0.00,0.000,12.9,19.7,3.1,293,8,,,,,,12.9,19.7,3.1,293,8,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:30:00 EDT,43.01994,-78.13566,906,37.6,37.5,29.6,79.6,31.8,0.000,0.000,0.00,0.000,12.5,16.4,1.6,293,6,,,,,,12.5,16.4,1.6,293,6,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:35:00 EDT,43.01994,-78.13566,906,37.4,37.4,29.4,79.3,31.6,0.000,0.000,0.00,0.000,12.7,18.0,2.3,297,8,17.7,17.7,0.0,295,0,12.7,18.0,2.3,297,8,0,28.95,,,,,,,,,,
BATA,2016-04-12 01:40:00 EDT,43.01994,-78.13566,906,37.4,37.4,29.6,76.5,30.7,0.000,0.000,0.00,0.000,12.0,14.8,1.3,299,9,,,,,,12.0,14.8,1.3,299,9,0,28.96,,,,,,,,,,
BATA,2016-04-12 01:45:00 EDT,43.01994,-78.13566,906,37.3,37.3,29.6,76.9,30.8,0.000,0.000,0.00,0.000,11.8,14.9,1.8,293,9,,,,,,11.8,14.9,1.8,293,9,0,28.96,,,,,,,,,,
BATA,2016-04-12 01:50:00 EDT,43.01994,-78.13566,906,37.3,37.2,28.7,73.5,29.6,0.000,0.000,0.00,0.000,13.8,18.3,2.3,295,7,,,,,,13.8,18.3,2.3,295,7,0,28.96,,,,,,,,,,
BATA,2016-04-12 01:55:00 EDT,43.01994,-78.13566,906,37.2,37.2,28.8,71.2,28.7,0.000,0.000,0.00,0.000,13.5,17.2,1.9,294,8,,,,,,13.5,17.2,1.9,294,8,0,28.96,,,,,,,,,,
BATA,2016-04-12 02:00:00 EDT,43.01994,-78.13566,906,37.1,37.1,28.2,69.9,28.2,0.000,0.000,0.00,0.000,14.9,18.9,1.6,290,7,,,,,,14.9,18.9,1.6,290,7,0,28.96,,,,,,,,,,
