station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2018-09-13 00:00:00 EDT,42.04036,-77.23726,1665,63.7,64.4,63.7,95.6,62.5,0.000,0.002,0.00,0.000,2.9,3.7,0.4,167,9,3.2,4.4,0.5,164,11,3.2,4.4,0.5,164,11,0,28.51,,0,0,0,66.0,65.1,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:05:00 EDT,42.04036,-77.23726,1665,63.7,64.2,63.7,96.5,62.7,0.000,0.000,0.00,0.000,2.6,3.9,0.5,158,8,2.9,4.3,0.6,154,10,2.9,4.3,0.6,154,10,0,28.51,,0,0,0,66.0,65.1,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:10:00 EDT,42.04036,-77.23726,1665,63.6,64.1,63.6,96.9,62.7,0.000,0.000,0.00,0.000,2.5,3.3,0.3,177,8,2.9,3.8,0.4,173,8,2.9,3.8,0.4,173,8,0,28.51,,0,0,0,66.0,65.2,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:15:00 EDT,42.04036,-77.23726,1665,63.5,64.3,63.5,97.0,62.6,0.000,0.000,0.00,0.000,2.5,3.5,0.6,173,8,2.9,4.0,0.6,171,10,2.9,4.0,0.6,171,10,0,28.51,,0,0,0,66.0,65.2,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:20:00 EDT,42.04036,-77.23726,1665,63.5,64.4,63.5,97.1,62.6,0.000,0.000,0.00,0.000,1.9,2.6,0.3,157,6,2.1,2.9,0.4,150,9,2.1,2.9,0.4,150,9,0,28.51,,0,0,0,66.0,65.2,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:25:00 EDT,42.04036,-77.23726,1665,63.4,64.4,63.4,97.0,62.5,0.000,0.000,0.00,0.000,1.1,2.3,0.6,164,10,1.4,2.5,0.6,155,17,1.4,2.5,0.6,155,17,0,28.51,,0,0,0,66.0,65.1,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:30:00 EDT,42.04036,-77.23726,1665,63.4,64.2,63.4,97.0,62.6,0.000,0.000,0.00,0.000,0.2,0.7,0.2,141,1,0.9,1.2,0.1,117,16,0.9,1.2,0.1,117,16,0,28.51,,0,0,0,66.0,65.1,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:35:00 EDT,42.04036,-77.23726,1665,63.5,64.1,63.5,97.2,62.7,0.000,0.000,0.00,0.000,0.6,1.0,0.3,107,21,1.1,1.8,0.2,106,18,1.1,1.8,0.2,106,18,0,28.51,,0,0,0,66.0,65.3,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:40:00 EDT,42.04036,-77.23726,1665,63.7,64.3,63.7,97.4,62.9,0.000,0.000,0.00,0.000,1.0,1.5,0.2,138,3,1.2,1.6,0.2,131,5,1.2,1.6,0.2,131,5,0,28.51,,0,0,0,66.0,65.2,64.4,0.54,0.43,0.43
ADDI,2018-09-13 00:45:00 EDT,42.04036,-77.23726,1665,63.8,64.4,63.8,97.5,63.1,0.000,0.000,0.00,0.000,0.9,1.6,0.5,131,0,1.2,1.8,0.3,129,10,1.2,1.8,0.3,129,10,0,28.51,,0,0,0,66.0,65.3,64.4,0.54,0.43,0.43
