station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-08-12 00:00:00 EDT,42.04036,-77.23726,1665,69.2,,69.2,,,,,,,4.5,6.4,1.0,168,14,,,,,,4.5,6.4,1.0,168,14,0,28.27,,,,,74.0,76.0,71.9,,,
ADDI,2016-08-12 00:05:00 EDT,42.04036,-77.23726,1665,69.2,,69.2,,,,,,,3.7,6.6,1.2,168,14,,,,,,3.7,6.6,1.2,168,14,0,28.27,,,,,73.9,76.0,71.9,,,
ADDI,2016-08-12 00:10:00 EDT,42.04036,-77.23726,1665,69.2,,69.2,,,,,,,4.0,5.8,1.0,164,10,,,,,,4.0,5.8,1.0,164,10,0,28.26,,,,,73.8,75.9,71.9,,,
ADDI,2016-08-12 00:15:00 EDT,42.04036,-77.23726,1665,69.3,,69.3,,,,,,,6.0,8.0,0.8,162,9,,,,,,6.0,8.0,0.8,162,9,0,28.26,,,,,73.7,75.8,72.0,,,
ADDI,2016-08-12 00:20:00 EDT,42.04036,-77.23726,1665,69.2,,69.2,,,,,,,5.9,9.2,0.9,163,9,,,,,,5.9,9.2,0.9,163,9,0,28.26,,,,,73.8,75.9,71.9,,,
ADDI,2016-08-12 00:25:00 EDT,42.04036,-77.23726,1665,69.3,,69.3,,,,,,,5.9,8.0,1.0,159,6,,,,,,5.9,8.0,1.0,159,6,0,28.26,,,,,73.8,75.9,72.1,,,
ADDI,2016-08-12 00:30:00 EDT,42.04036,-77.23726,1665,69.2,,69.2,,,,,,,4.5,6.1,0.7,167,12,,,,,,4.5,6.1,0.7,167,12,0,28.26,,,,,73.8,75.8,72.0,,,
ADDI,2016-08-12 00:35:00 EDT,42.04036,-77.23726,1665,69.1,,69.1,,,,,,,4.4,6.8,0.9,166,12,,,,,,4.4,6.8,0.9,166,12,0,28.26,,,,,73.7,75.7,72.0,,,
ADDI,2016-08-12 00:40:00 EDT,42.04036,-77.23726,1665,69.1,,69.1,,,,,,,5.4,7.7,0.9,167,11,,,,,,5.4,7.7,0.9,167,11,0,28.26,,,,,73.7,75.7,72.0,,,
ADDI,2016-08-12 00:45:00 EDT,42.04036,-77.23726,1665,69.1,,69.1,,,,,,,5.3,7.5,0.8,167,11,,,,,,5.3,7.5,0.8,167,11,0,28.26,,,,,73.6,75.8,72.1,,,
