station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2023-05-31 00:00:00 EDT,42.04036,-77.23726,1665,60.9,64.8,60.9,66.2,49.6,0.000,0.000,0.00,0.000,8.1,10.7,1.0,174,6,8.5,11.3,1.3,175,5,8.5,11.3,1.3,175,5,0,28.39,,0,0,0,60.8,58.3,55.0,0.13,0.26,0.36
ADDI,2023-05-31 00:05:00 EDT,42.04036,-77.23726,1665,60.9,64.4,60.9,65.2,49.1,0.000,0.000,0.00,0.000,8.4,11.0,0.9,173,7,9.0,11.8,1.1,173,4,9.0,11.8,1.1,173,4,0,28.39,,0,0,0,60.8,58.3,55.0,0.13,0.26,0.36
ADDI,2023-05-31 00:10:00 EDT,42.04036,-77.23726,1665,60.7,64.0,60.7,65.0,48.9,0.000,0.000,0.00,0.000,7.4,8.9,0.7,171,6,7.9,10.6,0.9,171,5,7.9,10.6,0.9,171,5,0,28.39,,0,0,0,60.8,58.3,55.0,0.13,0.26,0.36
ADDI,2023-05-31 00:15:00 EDT,42.04036,-77.23726,1665,60.9,64.2,60.9,64.2,48.7,0.000,0.000,0.00,0.000,7.8,9.6,0.7,172,6,8.3,10.8,1.0,173,4,8.3,10.8,1.0,173,4,0,28.39,,0,0,0,60.4,58.3,55.0,0.13,0.26,0.36
ADDI,2023-05-31 00:20:00 EDT,42.04036,-77.23726,1665,61.4,64.5,61.4,62.8,48.6,0.000,0.000,0.00,0.000,7.1,9.7,0.9,174,9,7.4,12.1,1.2,175,7,7.4,12.1,1.2,175,7,0,28.39,,0,0,0,60.4,58.3,55.0,0.13,0.26,0.36
ADDI,2023-05-31 00:25:00 EDT,42.04036,-77.23726,1665,61.3,64.5,61.3,62.1,48.2,0.000,0.000,0.00,0.000,7.9,10.8,1.1,172,7,8.5,11.9,1.3,172,5,8.5,11.9,1.3,172,5,0,28.39,,0,0,0,60.4,58.3,55.0,0.13,0.26,0.36
ADDI,2023-05-31 00:30:00 EDT,42.04036,-77.23726,1665,61.3,64.2,61.3,61.8,48.1,0.000,0.000,0.00,0.000,7.9,9.5,0.7,172,7,8.3,10.6,0.9,173,5,8.3,10.6,0.9,173,5,0,28.39,,0,0,0,60.4,58.3,55.0,0.12,0.26,0.36
ADDI,2023-05-31 00:35:00 EDT,42.04036,-77.23726,1665,61.6,64.2,61.6,61.1,48.0,0.000,0.000,0.00,0.000,8.2,11.4,1.4,173,7,8.9,13.4,1.7,173,7,8.9,13.4,1.7,173,7,0,28.39,,0,0,0,60.4,58.3,55.0,0.12,0.26,0.36
ADDI,2023-05-31 00:40:00 EDT,42.04036,-77.23726,1665,61.4,64.0,61.4,61.0,47.9,0.000,0.000,0.00,0.000,7.2,9.7,1.1,172,9,7.7,11.0,1.3,173,7,7.7,11.0,1.3,173,7,0,28.39,,0,0,0,60.4,58.3,55.0,0.13,0.26,0.36
ADDI,2023-05-31 00:45:00 EDT,42.04036,-77.23726,1665,61.5,64.0,61.5,60.7,47.8,0.000,0.000,0.00,0.000,6.8,9.6,0.9,174,9,7.3,10.2,1.1,174,6,7.3,10.2,1.1,174,6,0,28.39,,0,0,0,60.3,58.3,55.0,0.13,0.26,0.36
