station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-08-11 00:00:00 EDT,42.04036,-77.23726,1665,73.6,73.7,73.6,84.1,68.5,,,,,5.0,8.4,1.1,200,16,,,,,,5.0,8.4,1.1,200,16,0,28.38,,,,,,,,,,
ADDI,2016-08-11 00:05:00 EDT,42.04036,-77.23726,1665,73.5,73.6,73.5,84.4,68.5,,,,,4.4,7.4,1.4,198,16,,,,,,4.4,7.4,1.4,198,16,0,28.38,,,,,,,,,,
ADDI,2016-08-11 00:10:00 EDT,42.04036,-77.23726,1665,73.3,73.4,73.3,85.1,68.5,,,,,4.6,7.9,1.2,191,13,,,,,,4.6,7.9,1.2,191,13,0,28.38,,,,,,,,,,
ADDI,2016-08-11 00:15:00 EDT,42.04036,-77.23726,1665,73.1,73.3,73.1,85.6,68.6,,,,,5.1,7.4,1.4,189,10,,,,,,5.1,7.4,1.4,189,10,0,28.38,,,,,,,,,,
ADDI,2016-08-11 00:20:00 EDT,42.04036,-77.23726,1665,72.9,73.1,72.9,86.1,68.6,,,,,3.9,6.1,0.9,199,14,,,,,,3.9,6.1,0.9,199,14,0,28.38,,,,,,,,,,
ADDI,2016-08-11 00:25:00 EDT,42.04036,-77.23726,1665,72.9,73.0,72.9,86.4,68.6,,,,,3.4,6.1,0.9,191,17,,,,,,3.4,6.1,0.9,191,17,0,28.37,,,,,,,,,,
ADDI,2016-08-11 00:30:00 EDT,42.04036,-77.23726,1665,72.6,72.9,72.6,87.1,68.6,,,,,3.1,5.1,0.8,185,15,,,,,,3.1,5.1,0.8,185,15,0,28.37,,,,,,,,,,
ADDI,2016-08-11 00:35:00 EDT,42.04036,-77.23726,1665,72.6,72.8,72.6,87.5,68.6,,,,,3.6,5.2,0.9,181,14,,,,,,3.6,5.2,0.9,181,14,0,28.37,,,,,,,,,,
ADDI,2016-08-11 00:40:00 EDT,42.04036,-77.23726,1665,72.4,72.6,72.4,87.9,68.6,,,,,2.5,5.3,1.1,203,17,,,,,,2.5,5.3,1.1,203,17,0,28.38,,,,,,,,,,
ADDI,2016-08-11 00:45:00 EDT,42.04036,-77.23726,1665,72.4,72.6,72.4,88.2,68.7,,,,,3.9,7.8,1.3,213,18,,,,,,3.9,7.8,1.3,213,18,0,28.38,,,,,,,,,,
