station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-11-02 00:00:00 EDT,42.04036,-77.23726,1665,46.2,,43.9,87.4,42.7,,,,,4.8,8.4,1.8,168,15,,,,,,4.8,8.4,1.8,168,15,0,28.42,,0,0,0,47.3,49.3,50.9,0.61,0.46,0.44
ADDI,2016-11-02 00:05:00 EDT,42.04036,-77.23726,1665,46.0,,44.0,87.7,42.6,,,,,4.4,7.2,1.1,172,14,,,,,,4.4,7.2,1.1,172,14,0,28.42,,0,0,0,47.3,49.4,51.0,0.60,0.46,0.44
ADDI,2016-11-02 00:10:00 EDT,42.04036,-77.23726,1665,46.1,,43.1,88.0,42.8,,,,,6.0,9.7,1.8,173,12,,,,,,6.0,9.7,1.8,173,12,0,28.42,,0,0,0,47.3,49.4,51.0,0.61,0.46,0.43
ADDI,2016-11-02 00:15:00 EDT,42.04036,-77.23726,1665,46.1,,42.1,88.0,42.8,,,,,7.9,10.7,1.2,173,8,,,,,,7.9,10.7,1.2,173,8,0,28.42,,0,0,0,47.3,49.4,50.9,0.60,0.46,0.44
ADDI,2016-11-02 00:20:00 EDT,42.04036,-77.23726,1665,45.9,,41.7,88.2,42.6,,,,,8.3,10.9,1.0,171,8,,,,,,8.3,10.9,1.0,171,8,0,28.42,,0,0,0,47.3,49.4,51.0,0.60,0.46,0.43
ADDI,2016-11-02 00:25:00 EDT,42.04036,-77.23726,1665,45.9,,41.8,88.3,42.7,,,,,7.9,11.3,1.5,171,8,,,,,,7.9,11.3,1.5,171,8,0,28.42,,0,0,0,47.3,49.3,51.0,0.60,0.46,0.44
ADDI,2016-11-02 00:30:00 EDT,42.04036,-77.23726,1665,45.8,,42.4,88.4,42.5,,,,,6.5,8.5,1.1,170,11,,,,,,6.5,8.5,1.1,170,11,0,28.42,,0,0,0,47.3,49.4,50.9,0.60,0.46,0.44
ADDI,2016-11-02 00:35:00 EDT,42.04036,-77.23726,1665,45.8,,41.9,88.5,42.6,,,,,7.4,11.4,1.5,172,10,,,,,,7.4,11.4,1.5,172,10,0,28.43,,0,0,0,47.3,49.4,51.0,0.60,0.46,0.44
ADDI,2016-11-02 00:40:00 EDT,42.04036,-77.23726,1665,45.5,,42.1,88.8,42.4,,,,,6.5,9.1,1.1,172,7,,,,,,6.5,9.1,1.1,172,7,0,28.43,,0,0,0,47.3,49.4,51.0,0.60,0.46,0.43
ADDI,2016-11-02 00:45:00 EDT,42.04036,-77.23726,1665,45.5,,42.4,89.2,42.5,,,,,5.8,9.7,1.4,176,11,,,,,,5.8,9.7,1.4,176,11,0,28.43,,0,0,0,47.3,49.4,50.9,0.60,0.46,0.44
