station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-08-26 00:00:00 EDT,42.04036,-77.23726,1665,74.4,,74.4,81.6,68.4,,,,,3.0,5.9,1.1,310,25,,,,,,3.0,5.9,1.1,310,25,0,28.26,,0,0,0,73.5,71.4,69.2,0.33,0.29,0.39
ADDI,2016-08-26 00:05:00 EDT,42.04036,-77.23726,1665,73.7,,73.7,84.5,68.7,,,,,4.0,8.0,1.3,313,25,,,,,,4.0,8.0,1.3,313,25,0,28.26,,0,0,0,73.4,71.4,69.2,0.33,0.29,0.39
ADDI,2016-08-26 00:10:00 EDT,42.04036,-77.23726,1665,73.0,,73.0,87.3,69.0,,,,,5.2,10.5,2.0,276,27,,,,,,5.2,10.5,2.0,276,27,0,28.26,,0,0,0,73.3,71.5,69.3,0.33,0.29,0.39
ADDI,2016-08-26 00:15:00 EDT,42.04036,-77.23726,1665,72.4,,72.4,89.7,69.2,,,,,3.3,6.7,1.3,287,26,,,,,,3.3,6.7,1.3,287,26,0,28.26,,0,0,0,73.3,71.4,69.2,0.33,0.29,0.39
ADDI,2016-08-26 00:20:00 EDT,42.04036,-77.23726,1665,71.9,,71.9,91.7,69.4,,,,,2.4,5.0,0.8,325,39,,,,,,2.4,5.0,0.8,325,39,0,28.26,,0,0,0,73.3,71.4,69.3,0.33,0.29,0.39
ADDI,2016-08-26 00:25:00 EDT,42.04036,-77.23726,1665,71.8,,71.8,92.5,69.5,,,,,1.8,3.7,0.8,344,36,,,,,,1.8,3.7,0.8,344,36,0,28.25,,0,0,0,73.3,71.4,69.3,0.33,0.29,0.39
ADDI,2016-08-26 00:30:00 EDT,42.04036,-77.23726,1665,72.0,,72.0,91.7,69.5,,,,,1.0,2.8,0.8,262,54,,,,,,1.0,2.8,0.8,262,54,0,28.25,,0,0,0,73.2,71.4,69.3,0.33,0.29,0.39
ADDI,2016-08-26 00:35:00 EDT,42.04036,-77.23726,1665,72.1,,72.1,91.1,69.3,,,,,1.4,2.7,0.7,191,34,,,,,,1.4,2.7,0.7,191,34,0,28.25,,0,0,0,73.2,71.4,69.3,0.33,0.29,0.39
ADDI,2016-08-26 00:40:00 EDT,42.04036,-77.23726,1665,71.6,,71.6,91.3,69.0,,,,,0.7,2.0,0.7,161,12,,,,,,0.7,2.0,0.7,161,12,0,28.24,,0,0,0,73.2,71.4,69.3,0.33,0.29,0.39
ADDI,2016-08-26 00:45:00 EDT,42.04036,-77.23726,1665,71.5,,71.5,91.6,68.9,,,,,0.5,2.3,0.6,161,43,,,,,,0.5,2.3,0.6,161,43,0,28.24,,0,0,0,73.2,71.5,69.3,0.33,0.29,0.39
ADDI,2016-08-26 00:50:00 EDT,42.04036,-77.23726,1665,70.2,,70.2,94.4,68.5,,,,,1.1,1.8,0.4,329,9,,,,,,1.1,1.8,0.4,329,9,0,28.24,,0,0,0,73.2,71.5,69.3,0.33,0.29,0.39
