station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2015-12-20 00:00:00 EST,42.22322,-75.66852,1543,24.5,24.4,16.7,65.6,14.6,,,,,6.7,13.4,2.4,274,19,7.6,17.4,2.8,280,16,6.7,13.4,2.4,274,19,0,28.58,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:05:00 EST,42.22322,-75.66852,1543,24.5,24.4,17.7,65.4,14.6,,,,,5.6,10.7,1.9,278,23,6.4,11.6,2.3,283,20,5.6,10.7,1.9,278,23,0,28.59,,0,0,0,39.2,41.7,44.8,0.54,0.39,0.40
BELD,2015-12-20 00:10:00 EST,42.22322,-75.66852,1543,24.5,24.4,17.4,65.7,14.7,,,,,5.9,9.5,1.5,279,25,6.6,11.4,1.9,283,25,5.9,9.5,1.5,279,25,0,28.59,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:15:00 EST,42.22322,-75.66852,1543,24.5,24.3,18.4,66.3,14.8,,,,,4.8,8.3,1.3,279,19,5.5,10.7,1.5,285,18,4.8,8.3,1.3,279,19,0,28.58,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:20:00 EST,42.22322,-75.66852,1543,24.5,24.3,16.7,66.3,14.8,,,,,6.7,10.4,1.5,288,14,7.2,13.0,1.9,295,16,6.7,10.4,1.5,288,14,0,28.58,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:25:00 EST,42.22322,-75.66852,1543,24.5,24.4,16.3,66.3,14.9,,,,,7.2,12.4,1.7,298,17,7.6,15.0,2.1,305,17,7.2,12.4,1.7,298,17,0,28.58,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:30:00 EST,42.22322,-75.66852,1543,24.4,24.3,15.6,67.4,15.2,,,,,8.0,15.1,2.6,298,19,8.5,15.4,2.7,305,18,8.0,15.1,2.6,298,19,0,28.59,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:35:00 EST,42.22322,-75.66852,1543,24.4,24.3,15.4,67.9,15.4,,,,,8.3,13.4,2.5,285,16,9.3,15.2,3.0,292,14,8.3,13.4,2.5,285,16,0,28.59,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:40:00 EST,42.22322,-75.66852,1543,24.4,24.3,15.4,68.2,15.4,,,,,8.2,14.4,2.4,285,16,8.9,18.6,3.0,289,16,8.2,14.4,2.4,285,16,0,28.59,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:45:00 EST,42.22322,-75.66852,1543,24.4,24.3,16.4,68.4,15.5,,,,,6.9,16.1,2.0,288,18,7.4,17.9,2.4,294,17,6.9,16.1,2.0,288,18,0,28.59,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:50:00 EST,42.22322,-75.66852,1543,24.4,24.3,16.6,68.7,15.6,,,,,6.6,12.1,2.6,285,15,7.3,14.1,3.0,292,14,6.6,12.1,2.6,285,15,0,28.60,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 00:55:00 EST,42.22322,-75.66852,1543,24.4,24.3,17.7,69.4,15.8,,,,,5.4,10.0,1.7,283,15,5.9,10.7,1.9,290,16,5.4,10.0,1.7,283,15,0,28.60,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 01:00:00 EST,42.22322,-75.66852,1543,24.4,24.2,17.7,69.2,15.7,,,,,5.4,8.9,1.3,278,17,6.0,13.4,1.8,285,15,5.4,8.9,1.3,278,17,0,28.60,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 01:05:00 EST,42.22322,-75.66852,1543,24.4,24.3,16.6,69.2,15.8,,,,,6.7,12.1,2.2,283,20,7.3,13.4,2.7,288,17,6.7,12.1,2.2,283,20,0,28.60,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 01:10:00 EST,42.22322,-75.66852,1543,24.5,24.3,15.7,68.7,15.7,,,,,7.9,12.5,2.0,285,18,8.7,13.2,2.3,290,17,7.9,12.5,2.0,285,18,0,28.60,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 01:15:00 EST,42.22322,-75.66852,1543,24.5,24.4,17.2,68.6,15.6,,,,,6.1,10.5,2.0,281,20,6.8,11.9,2.3,285,19,6.1,10.5,2.0,281,20,0,28.60,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 01:20:00 EST,42.22322,-75.66852,1543,24.5,24.4,16.4,68.0,15.5,,,,,7.1,14.0,2.0,281,19,7.9,18.6,2.4,284,17,7.1,14.0,2.0,281,19,0,28.60,,0,0,0,39.2,41.7,44.7,0.54,0.39,0.40
BELD,2015-12-20 01:25:00 EST,42.22322,-75.66852,1543,24.6,24.5,16.2,67.6,15.4,,,,,7.4,13.6,2.4,281,22,8.4,15.7,2.5,289,20,7.4,13.6,2.4,281,22,0,28.61,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 01:30:00 EST,42.22322,-75.66852,1543,24.7,24.5,15.9,66.9,15.2,,,,,8.1,13.9,2.9,285,17,8.9,16.3,3.3,289,15,8.1,13.9,2.9,285,17,0,28.61,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 01:35:00 EST,42.22322,-75.66852,1543,24.8,24.6,15.3,65.9,15.0,,,,,9.0,15.6,2.4,290,15,9.8,17.4,2.9,295,14,9.0,15.6,2.4,290,15,0,28.61,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 01:40:00 EST,42.22322,-75.66852,1543,24.7,24.6,16.2,65.9,14.9,,,,,7.7,16.6,3.4,289,21,8.5,17.9,3.3,293,20,7.7,16.6,3.4,289,21,0,28.61,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 01:45:00 EST,42.22322,-75.66852,1543,24.8,24.7,16.1,65.5,14.8,,,,,7.9,17.8,3.0,288,23,8.7,18.6,2.9,293,21,7.9,17.8,3.0,288,23,0,28.62,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 01:50:00 EST,42.22322,-75.66852,1543,24.9,24.8,14.6,64.5,14.6,,,,,10.4,15.9,2.6,281,17,11.5,18.3,2.9,286,16,10.4,15.9,2.6,281,17,0,28.62,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 01:55:00 EST,42.22322,-75.66852,1543,24.9,24.8,14.3,63.9,14.4,,,,,11.2,18.6,3.2,287,19,12.2,17.9,3.3,291,17,11.2,18.6,3.2,287,19,0,28.62,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 02:00:00 EST,42.22322,-75.66852,1543,25.0,24.9,14.9,63.5,14.3,,,,,10.2,18.9,3.4,288,14,11.1,21.9,3.8,293,13,10.2,18.9,3.4,288,14,0,28.63,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 02:05:00 EST,42.22322,-75.66852,1543,25.0,25.0,15.4,62.4,14.0,,,,,9.5,16.3,2.6,288,17,10.4,19.0,3.0,295,16,9.5,16.3,2.6,288,17,0,28.63,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 02:10:00 EST,42.22322,-75.66852,1543,25.1,25.0,15.4,61.8,13.8,,,,,9.5,18.6,3.4,295,20,10.2,19.0,3.5,300,17,9.5,18.6,3.4,295,20,0,28.63,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
BELD,2015-12-20 02:15:00 EST,42.22322,-75.66852,1543,25.1,25.0,16.5,61.6,13.7,,,,,7.9,12.5,2.3,292,17,8.3,13.2,2.5,297,15,7.9,12.5,2.3,292,17,0,28.63,,0,0,0,39.2,41.7,44.6,0.54,0.39,0.40
