station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-09-08 00:00:00 EDT,42.04036,-77.23726,1665,69.3,,69.3,,,,,,,1.8,4.2,0.6,223,10,,,,,,1.8,4.2,0.6,223,10,0,28.25,,0,0,0,71.6,69.9,67.5,0.16,0.17,0.31
ADDI,2016-09-08 00:05:00 EDT,42.04036,-77.23726,1665,69.5,,69.5,,,,,,,2.1,4.2,0.7,217,8,,,,,,2.1,4.2,0.7,217,8,0,28.25,,0,0,0,71.5,69.8,67.4,0.16,0.17,0.31
ADDI,2016-09-08 00:10:00 EDT,42.04036,-77.23726,1665,70.3,,70.3,,,,,,,3.0,4.8,0.7,214,12,,,,,,3.0,4.8,0.7,214,12,0,28.25,,0,0,0,71.5,69.9,67.5,0.16,0.17,0.31
ADDI,2016-09-08 00:15:00 EDT,42.04036,-77.23726,1665,69.3,,69.3,,,,,,,2.4,3.4,0.4,208,12,,,,,,2.4,3.4,0.4,208,12,0,28.25,,0,0,0,71.4,69.9,67.5,0.16,0.17,0.31
ADDI,2016-09-08 00:20:00 EDT,42.04036,-77.23726,1665,69.2,,69.2,,,,,,,1.6,2.9,0.8,199,9,,,,,,1.6,2.9,0.8,199,9,0,28.25,,0,0,0,71.4,69.9,67.5,0.16,0.17,0.31
ADDI,2016-09-08 00:25:00 EDT,42.04036,-77.23726,1665,69.4,,69.4,,,,,,,0.9,1.5,0.3,211,16,,,,,,0.9,1.5,0.3,211,16,0,28.25,,0,0,0,71.4,69.9,67.4,0.16,0.17,0.31
ADDI,2016-09-08 00:30:00 EDT,42.04036,-77.23726,1665,69.5,,69.5,,,,,,,0.9,1.4,0.2,206,7,,,,,,0.9,1.4,0.2,206,7,0,28.25,,0,0,0,71.4,69.9,67.4,0.16,0.17,0.31
ADDI,2016-09-08 00:35:00 EDT,42.04036,-77.23726,1665,69.3,,69.3,,,,,,,0.5,1.5,0.5,199,7,,,,,,0.5,1.5,0.5,199,7,0,28.24,,0,0,0,71.3,69.9,67.5,0.16,0.17,0.31
ADDI,2016-09-08 00:40:00 EDT,42.04036,-77.23726,1665,69.0,,69.0,,,,,,,0.2,0.7,0.2,195,0,,,,,,0.2,0.7,0.2,195,0,0,28.24,,0,0,0,71.3,69.9,67.6,0.16,0.17,0.31
ADDI,2016-09-08 00:45:00 EDT,42.04036,-77.23726,1665,69.2,,69.2,,,,,,,0.1,1.0,0.3,217,7,,,,,,0.1,1.0,0.3,217,7,0,28.24,,0,0,0,71.2,69.9,67.5,0.16,0.17,0.31
