station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2021-05-13 00:00:00 EDT,42.04036,-77.23726,1665,42.9,46.2,40.9,52.0,26.4,0.000,0.000,0.00,0.000,3.5,6.9,1.0,319,13,3.7,8.2,1.1,320,11,3.7,8.2,1.1,320,11,0,28.50,,0,0,0,48.7,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:05:00 EDT,42.04036,-77.23726,1665,43.1,46.0,41.1,53.0,27.1,0.000,0.000,0.00,0.000,3.5,7.1,1.0,314,13,3.8,7.7,1.1,314,11,3.8,7.7,1.1,314,11,0,28.50,,0,0,0,48.6,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:10:00 EDT,42.04036,-77.23726,1665,44.0,46.0,42.3,51.0,27.0,0.000,0.000,0.00,0.000,3.2,6.2,1.0,319,16,3.6,7.3,1.1,320,15,3.6,7.3,1.1,320,15,0,28.50,,0,0,0,48.6,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:15:00 EDT,42.04036,-77.23726,1665,42.4,45.6,40.8,52.5,26.2,0.000,0.000,0.00,0.000,3.0,5.0,0.8,311,15,3.3,6.0,1.0,313,13,3.3,6.0,1.0,313,13,0,28.50,,0,0,0,48.6,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:20:00 EDT,42.04036,-77.23726,1665,41.6,45.1,41.6,55.4,26.8,0.000,0.000,0.00,0.000,2.5,6.0,1.1,302,20,2.9,5.9,1.2,305,19,2.9,5.9,1.2,305,19,0,28.50,,0,0,0,48.5,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:25:00 EDT,42.04036,-77.23726,1665,41.0,45.3,41.0,58.6,27.6,0.000,0.000,0.00,0.000,2.6,4.1,0.6,313,15,2.8,5.0,0.7,314,13,2.8,5.0,0.7,314,13,0,28.50,,0,0,0,48.5,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:30:00 EDT,42.04036,-77.23726,1665,40.9,45.2,38.7,59.5,27.8,0.000,0.000,0.00,0.000,3.3,6.4,1.2,309,13,3.6,7.2,1.5,309,12,3.6,7.2,1.5,309,12,0,28.50,,0,0,0,48.4,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:35:00 EDT,42.04036,-77.23726,1665,42.3,45.6,39.6,56.7,28.0,0.000,0.000,0.00,0.000,4.1,6.9,1.1,310,18,4.4,8.7,1.4,311,16,4.4,8.7,1.4,311,16,0,28.50,,0,0,0,48.4,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:40:00 EDT,42.04036,-77.23726,1665,41.5,45.4,39.9,56.3,27.1,0.000,0.000,0.00,0.000,2.9,5.3,0.8,309,19,3.2,5.9,1.0,310,14,3.2,5.9,1.0,310,14,0,28.50,,0,0,0,48.4,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:45:00 EDT,42.04036,-77.23726,1665,43.5,45.6,41.5,54.2,28.1,0.000,0.000,0.00,0.000,3.6,6.6,1.1,309,15,3.9,7.1,1.2,310,13,3.9,7.1,1.2,310,13,0,28.50,,0,0,0,48.4,48.6,48.0,0.55,0.46,0.45
ADDI,2021-05-13 00:50:00 EDT,42.04036,-77.23726,1665,43.6,45.3,41.3,51.4,26.9,0.000,0.000,0.00,0.000,3.7,5.8,1.1,310,17,4.2,6.8,1.2,311,17,4.2,6.8,1.2,311,17,0,28.50,,0,0,0,48.4,48.6,48.0,0.55,0.46,0.45
