station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2018-02-11 00:00:00 EST,42.04036,-77.23726,1665,27.5,27.2,24.0,97.2,26.8,0.000,0.000,0.00,0.000,3.2,4.4,0.6,6,14,3.7,5.4,0.7,1,13,3.2,4.4,0.6,6,14,0,28.27,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:05:00 EST,42.04036,-77.23726,1665,27.5,27.2,27.5,97.2,26.8,0.000,0.000,0.00,0.000,2.9,4.8,0.8,12,15,3.2,5.1,0.8,7,15,2.9,4.8,0.8,12,15,0,28.26,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:10:00 EST,42.04036,-77.23726,1665,27.4,27.1,22.7,97.1,26.6,0.000,0.000,0.00,0.000,4.0,5.6,0.6,353,17,4.6,6.5,0.7,350,12,4.0,5.6,0.6,353,17,0,28.27,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:15:00 EST,42.04036,-77.23726,1665,27.3,27.0,22.7,97.0,26.5,0.000,0.000,0.00,0.000,3.9,5.8,0.7,350,11,4.7,7.2,0.7,348,11,3.9,5.8,0.7,350,11,0,28.27,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:20:00 EST,42.04036,-77.23726,1665,27.3,27.1,23.1,97.0,26.6,0.000,0.000,0.00,0.000,3.6,5.6,0.9,347,15,4.2,6.6,0.9,344,15,3.6,5.6,0.9,347,15,0,28.27,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:25:00 EST,42.04036,-77.23726,1665,27.3,27.1,22.5,96.9,26.6,0.000,0.000,0.00,0.000,4.1,5.8,0.7,352,11,4.8,7.2,0.8,350,8,4.1,5.8,0.7,352,11,0,28.28,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:30:00 EST,42.04036,-77.23726,1665,27.3,27.1,22.7,96.9,26.6,0.000,0.000,0.00,0.000,4.0,5.3,0.6,350,11,4.7,6.3,0.7,347,10,4.0,5.3,0.6,350,11,0,28.28,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:35:00 EST,42.04036,-77.23726,1665,27.3,27.1,23.1,96.8,26.6,0.000,0.000,0.00,0.000,3.7,6.1,0.8,359,19,4.2,7.2,1.0,355,10,3.7,6.1,0.8,359,19,0,28.28,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:40:00 EST,42.04036,-77.23726,1665,27.4,27.1,21.7,96.8,26.6,0.000,0.000,0.00,0.000,5.0,8.0,1.4,356,11,5.5,8.8,1.6,354,10,5.0,8.0,1.4,356,11,0,28.28,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
ADDI,2018-02-11 00:45:00 EST,42.04036,-77.23726,1665,27.2,26.9,21.6,96.5,26.3,0.000,0.000,0.00,0.000,4.8,6.8,0.9,0,14,5.4,8.4,1.1,357,8,4.8,6.8,0.9,0,14,0,28.28,4.4,0,0,0,32.2,33.8,34.7,0.13,0.36,0.44
