station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2021-08-31 00:00:00 EDT,42.04036,-77.23726,1665,60.2,61.1,60.2,95.1,58.8,0.000,0.009,0.00,0.000,0.9,1.5,0.4,252,9,1.1,1.8,0.4,249,14,1.1,1.8,0.4,249,14,0,28.13,,0,0,0,70.7,70.1,68.3,0.48,0.44,0.44
ADDI,2021-08-31 00:05:00 EDT,42.04036,-77.23726,1665,59.3,61.7,59.3,95.1,57.9,0.000,0.000,0.00,0.000,1.6,2.6,0.4,242,11,1.8,3.4,0.4,242,13,1.8,3.4,0.4,242,13,0,28.13,,0,0,0,70.7,70.1,68.2,0.48,0.44,0.44
ADDI,2021-08-31 00:10:00 EDT,42.04036,-77.23726,1665,59.6,62.3,59.6,95.8,58.4,0.000,0.000,0.00,0.000,1.5,2.1,0.2,244,8,1.7,2.4,0.3,242,10,1.7,2.4,0.3,242,10,0,28.13,,0,0,0,70.7,70.0,68.2,0.48,0.44,0.44
ADDI,2021-08-31 00:15:00 EDT,42.04036,-77.23726,1665,60.2,62.7,60.2,96.1,59.1,0.000,0.000,0.00,0.000,1.3,2.2,0.3,246,14,1.4,2.3,0.4,244,18,1.4,2.3,0.4,244,18,0,28.13,,0,0,0,70.7,70.1,68.2,0.48,0.44,0.44
ADDI,2021-08-31 00:20:00 EDT,42.04036,-77.23726,1665,60.1,61.9,60.1,95.9,58.9,0.000,0.000,0.00,0.000,1.6,2.3,0.3,236,4,1.7,2.4,0.3,233,5,1.7,2.4,0.3,233,5,0,28.13,,0,0,0,70.5,70.3,68.2,0.48,0.44,0.44
ADDI,2021-08-31 00:25:00 EDT,42.04036,-77.23726,1665,59.5,61.8,59.5,95.5,58.2,0.000,0.000,0.00,0.000,2.0,2.8,0.5,232,5,2.1,3.3,0.5,232,5,2.1,3.3,0.5,232,5,0,28.13,,0,0,0,70.5,70.3,68.3,0.48,0.44,0.44
ADDI,2021-08-31 00:30:00 EDT,42.04036,-77.23726,1665,59.8,61.9,59.8,96.2,58.7,0.000,0.000,0.00,0.000,1.3,2.1,0.3,230,10,1.4,2.1,0.3,229,14,1.4,2.1,0.3,229,14,0,28.13,,0,0,0,70.4,70.2,68.2,0.48,0.44,0.44
ADDI,2021-08-31 00:35:00 EDT,42.04036,-77.23726,1665,60.0,62.0,60.0,96.3,58.9,0.000,0.000,0.00,0.000,1.0,2.0,0.3,246,12,1.3,2.8,0.4,245,16,1.3,2.8,0.4,245,16,0,28.13,,0,0,0,70.3,70.1,68.3,0.48,0.44,0.44
ADDI,2021-08-31 00:40:00 EDT,42.04036,-77.23726,1665,60.1,61.8,60.1,96.3,59.0,0.000,0.000,0.00,0.000,1.0,1.8,0.3,242,10,1.3,2.0,0.3,241,14,1.3,2.0,0.3,241,14,0,28.13,,0,0,0,70.3,70.1,68.3,0.48,0.44,0.44
ADDI,2021-08-31 00:45:00 EDT,42.04036,-77.23726,1665,59.8,62.0,59.8,96.2,58.7,0.000,0.000,0.00,0.000,1.4,3.4,0.5,243,15,1.6,4.8,0.6,242,16,1.6,4.8,0.6,242,16,0,28.13,,0,0,0,70.3,70.3,68.3,0.48,0.44,0.44
ADDI,2021-08-31 00:50:00 EDT,42.04036,-77.23726,1665,59.0,62.2,59.0,95.6,57.8,0.000,0.000,0.00,0.000,2.0,3.2,0.4,231,9,2.1,3.4,0.4,232,7,2.1,3.4,0.4,232,7,0,28.13,,0,0,0,70.3,70.3,68.4,0.48,0.44,0.44
ADDI,2021-08-31 00:55:00 EDT,42.04036,-77.23726,1665,59.7,62.8,59.7,96.6,58.7,0.000,0.000,0.00,0.000,1.6,2.7,0.5,253,14,1.8,3.2,0.5,252,15,1.8,3.2,0.5,252,15,0,28.13,,0,0,0,70.3,70.3,68.3,0.48,0.44,0.44
ADDI,2021-08-31 01:00:00 EDT,42.04036,-77.23726,1665,59.9,62.7,59.9,96.6,58.9,0.000,0.000,0.00,0.000,1.2,2.3,0.7,237,12,1.3,2.6,0.6,234,13,1.3,2.6,0.6,234,13,0,28.13,,0,0,0,70.3,70.3,68.4,0.48,0.44,0.44
ADDI,2021-08-31 01:05:00 EDT,42.04036,-77.23726,1665,59.7,63.2,59.7,96.4,58.7,0.000,0.000,0.00,0.000,1.4,2.3,0.3,215,18,1.6,2.6,0.3,215,19,1.6,2.6,0.3,215,19,0,28.13,,0,0,0,70.1,70.3,68.3,0.48,0.44,0.44
ADDI,2021-08-31 01:10:00 EDT,42.04036,-77.23726,1665,60.1,63.6,60.1,96.7,59.2,0.000,0.000,0.00,0.000,1.8,3.1,0.5,224,16,2.0,3.5,0.5,225,16,2.0,3.5,0.5,225,16,0,28.13,,0,0,0,70.0,70.3,68.3,0.48,0.44,0.44
ADDI,2021-08-31 01:15:00 EDT,42.04036,-77.23726,1665,60.1,63.5,60.1,96.4,59.1,0.000,0.000,0.00,0.000,2.6,4.7,0.7,226,11,2.7,5.1,0.9,227,10,2.7,5.1,0.9,227,10,0,28.14,,0,0,0,70.0,70.3,68.3,0.48,0.44,0.44
ADDI,2021-08-31 01:20:00 EDT,42.04036,-77.23726,1665,60.5,63.6,60.5,96.0,59.3,0.000,0.000,0.00,0.000,1.8,3.7,0.8,230,14,1.9,3.7,0.8,230,13,1.9,3.7,0.8,230,13,0,28.14,,0,0,0,70.0,70.3,68.5,0.48,0.44,0.44
ADDI,2021-08-31 01:25:00 EDT,42.04036,-77.23726,1665,61.5,64.0,61.5,96.0,60.4,0.000,0.000,0.00,0.000,0.8,2.6,0.8,225,18,1.2,3.8,1.0,232,27,1.2,3.8,1.0,232,27,0,28.14,,0,0,0,70.0,70.2,68.4,0.48,0.44,0.44
ADDI,2021-08-31 01:30:00 EDT,42.04036,-77.23726,1665,60.6,63.4,60.6,95.0,59.1,0.000,0.000,0.00,0.000,0.4,2.0,0.6,231,14,0.8,2.3,0.6,240,22,0.8,2.3,0.6,240,22,0,28.14,,0,0,0,70.0,70.3,68.4,0.48,0.44,0.44
ADDI,2021-08-31 01:35:00 EDT,42.04036,-77.23726,1665,60.3,63.1,60.3,94.8,58.8,0.000,0.000,0.00,0.000,0.2,1.1,0.3,210,11,0.6,1.6,0.5,200,12,0.6,1.6,0.5,200,12,0,28.14,,0,0,0,70.0,70.1,68.2,0.48,0.44,0.44
ADDI,2021-08-31 01:40:00 EDT,42.04036,-77.23726,1665,60.1,62.6,60.1,94.9,58.6,0.000,0.000,0.00,0.000,1.1,2.4,0.5,237,13,1.4,2.8,0.6,236,15,1.4,2.8,0.6,236,15,0,28.14,,0,0,0,70.0,70.1,68.5,0.48,0.44,0.44
ADDI,2021-08-31 01:45:00 EDT,42.04036,-77.23726,1665,60.1,62.4,60.1,95.1,58.7,0.000,0.000,0.00,0.000,1.2,3.0,0.8,248,20,1.6,4.3,0.8,247,23,1.6,4.3,0.8,247,23,0,28.14,,0,0,0,70.0,70.1,68.5,0.48,0.44,0.44
ADDI,2021-08-31 01:50:00 EDT,42.04036,-77.23726,1665,60.2,63.3,60.2,95.3,58.9,0.000,0.000,0.00,0.000,1.1,2.3,0.5,224,20,1.4,3.4,0.7,224,24,1.4,3.4,0.7,224,24,0,28.14,,0,0,0,70.0,70.1,68.5,0.48,0.44,0.44
ADDI,2021-08-31 01:55:00 EDT,42.04036,-77.23726,1665,60.8,63.3,60.8,95.1,59.3,0.000,0.000,0.00,0.000,0.8,2.7,0.7,231,23,1.1,3.6,0.8,234,23,1.1,3.6,0.8,234,23,0,28.14,,0,0,0,70.0,70.1,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:00:00 EDT,42.04036,-77.23726,1665,60.2,63.2,60.2,94.6,58.6,0.000,0.000,0.00,0.000,0.9,2.0,0.6,195,19,1.2,2.6,0.7,192,20,1.2,2.6,0.7,192,20,0,28.14,,0,0,0,69.8,70.2,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:05:00 EDT,42.04036,-77.23726,1665,60.0,63.0,60.0,94.6,58.4,0.000,0.000,0.00,0.000,1.8,3.4,0.8,208,20,2.0,4.1,0.7,204,20,2.0,4.1,0.7,204,20,0,28.14,,0,0,0,69.7,70.1,68.4,0.48,0.44,0.44
ADDI,2021-08-31 02:10:00 EDT,42.04036,-77.23726,1665,60.5,63.0,60.5,95.3,59.2,0.000,0.000,0.00,0.000,1.3,2.8,0.7,247,18,1.7,3.8,0.7,247,22,1.7,3.8,0.7,247,22,0,28.14,,0,0,0,69.6,70.1,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:15:00 EDT,42.04036,-77.23726,1665,60.6,63.0,60.6,95.4,59.2,0.000,0.000,0.00,0.000,1.0,2.3,0.6,234,13,1.2,2.5,0.7,234,15,1.2,2.5,0.7,234,15,0,28.14,,0,0,0,69.6,70.1,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:20:00 EDT,42.04036,-77.23726,1665,61.5,63.4,61.5,95.6,60.3,0.000,0.000,0.00,0.000,1.2,3.4,0.9,249,21,1.5,3.6,1.0,248,20,1.5,3.6,1.0,248,20,0,28.14,,0,0,0,69.6,70.0,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:25:00 EDT,42.04036,-77.23726,1665,61.5,63.6,61.5,94.9,60.0,0.000,0.000,0.00,0.000,1.3,3.4,0.7,260,28,1.8,4.1,0.8,262,29,1.8,4.1,0.8,262,29,0,28.14,,0,0,0,69.6,70.0,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:30:00 EDT,42.04036,-77.23726,1665,61.0,63.2,61.0,94.5,59.5,0.000,0.000,0.00,0.000,1.5,4.2,1.0,267,16,2.0,4.8,1.1,272,20,2.0,4.8,1.1,272,20,0,28.14,,0,0,0,69.6,70.2,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:35:00 EDT,42.04036,-77.23726,1665,61.6,63.4,61.6,94.6,60.0,0.000,0.000,0.00,0.000,2.2,5.3,0.8,278,20,2.6,7.0,1.0,281,20,2.6,7.0,1.0,281,20,0,28.14,,0,0,0,69.6,70.1,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:40:00 EDT,42.04036,-77.23726,1665,61.2,63.0,61.2,94.2,59.5,0.000,0.000,0.00,0.000,1.7,3.0,0.6,298,18,2.0,4.5,0.7,301,18,2.0,4.5,0.7,301,18,0,28.14,,0,0,0,69.6,70.0,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:45:00 EDT,42.04036,-77.23726,1665,61.3,63.2,61.3,94.3,59.6,0.000,0.000,0.00,0.000,2.1,4.0,0.7,287,19,2.5,4.7,0.8,289,19,2.5,4.7,0.8,289,19,0,28.14,,0,0,0,69.6,70.0,68.5,0.48,0.44,0.44
ADDI,2021-08-31 02:50:00 EDT,42.04036,-77.23726,1665,61.5,63.2,61.5,94.3,59.9,0.000,0.000,0.00,0.000,2.2,3.9,0.6,294,22,2.5,4.3,0.7,296,20,2.5,4.3,0.7,296,20,0,28.14,,0,0,0,69.6,70.0,68.5,0.48,0.44,0.44
