station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2022-11-21 00:00:00 EST,42.04036,-77.23726,1665,21.1,21.2,15.7,72.5,13.6,0.000,0.008,0.00,0.000,3.3,6.2,1.5,281,27,3.8,8.2,1.6,283,27,3.8,8.2,1.6,283,27,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:05:00 EST,42.04036,-77.23726,1665,21.1,21.2,16.7,72.3,13.6,0.000,0.000,0.00,0.000,2.6,4.9,0.9,276,33,3.2,5.7,1.1,280,30,3.2,5.7,1.1,280,30,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:10:00 EST,42.04036,-77.23726,1665,21.1,21.2,21.1,72.5,13.6,0.000,0.000,0.00,0.000,2.0,4.2,0.9,306,41,2.5,4.8,1.0,305,41,2.5,4.8,1.0,305,41,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:15:00 EST,42.04036,-77.23726,1665,21.1,21.2,21.1,72.4,13.6,0.000,0.000,0.00,0.000,1.5,3.4,0.8,298,45,2.2,4.6,1.1,301,50,2.2,4.6,1.1,301,50,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:20:00 EST,42.04036,-77.23726,1665,21.2,21.3,15.9,71.4,13.4,0.000,0.000,0.00,0.000,3.1,7.5,1.7,239,37,3.8,8.9,1.8,244,35,3.8,8.9,1.8,244,35,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:25:00 EST,42.04036,-77.23726,1665,21.2,21.3,16.7,70.6,13.2,0.000,0.000,0.00,0.000,2.5,8.7,2.1,235,36,3.3,10.0,2.2,239,39,3.3,10.0,2.2,239,39,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:30:00 EST,42.04036,-77.23726,1665,21.3,21.4,14.9,70.2,13.1,0.000,0.000,0.00,0.000,4.0,7.8,1.8,235,30,4.6,9.6,1.9,239,30,4.6,9.6,1.9,239,30,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:35:00 EST,42.04036,-77.23726,1665,21.3,21.4,16.5,69.6,12.9,0.000,0.000,0.00,0.000,2.9,6.4,1.7,250,34,3.5,7.0,1.7,254,34,3.5,7.0,1.7,254,34,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:40:00 EST,42.04036,-77.23726,1665,21.3,21.4,16.8,70.1,13.0,0.000,0.000,0.00,0.000,2.7,7.0,1.7,211,25,3.3,8.4,1.9,209,27,3.3,8.4,1.9,209,27,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:45:00 EST,42.04036,-77.23726,1665,21.3,21.4,17.1,69.2,12.8,0.000,0.000,0.00,0.000,2.5,6.2,1.4,236,37,3.1,6.4,1.4,240,40,3.1,6.4,1.4,240,40,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 00:50:00 EST,42.04036,-77.23726,1665,21.3,21.4,21.3,69.2,12.8,0.000,0.000,0.00,0.000,2.1,6.0,1.3,229,29,2.6,6.0,1.4,228,30,2.6,6.0,1.4,228,30,0,28.48,0.5,0,0,0,37.8,42.4,45.4,0.38,0.43,0.43
ADDI,2022-11-21 00:55:00 EST,42.04036,-77.23726,1665,21.3,21.4,21.3,69.3,12.8,0.000,0.000,0.00,0.000,1.8,5.0,1.3,207,34,2.2,5.0,1.3,205,38,2.2,5.0,1.3,205,38,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 01:00:00 EST,42.04036,-77.23726,1665,21.4,21.5,15.7,68.6,12.7,0.000,0.000,0.00,0.000,3.6,8.6,2.2,220,24,4.1,9.7,2.3,220,24,4.1,9.7,2.3,220,24,0,28.48,0.5,0,0,0,37.8,42.4,45.5,0.38,0.43,0.43
ADDI,2022-11-21 01:05:00 EST,42.04036,-77.23726,1665,21.4,21.5,14.6,67.9,12.4,0.000,0.000,0.00,0.000,4.4,7.8,1.7,222,29,5.0,9.6,1.6,225,30,5.0,9.6,1.6,225,30,0,28.48,0.5,0,0,0,37.8,42.4,45.4,0.38,0.43,0.43
ADDI,2022-11-21 01:10:00 EST,42.04036,-77.23726,1665,21.3,21.5,16.1,67.9,12.4,0.000,0.000,0.00,0.000,3.4,6.8,1.3,211,22,3.8,8.4,1.6,214,22,3.8,8.4,1.6,214,22,0,28.48,0.5,0,0,0,37.8,42.4,45.4,0.38,0.43,0.43
ADDI,2022-11-21 01:15:00 EST,42.04036,-77.23726,1665,21.4,21.5,14.0,67.4,12.2,0.000,0.000,0.00,0.000,5.1,12.3,2.3,232,23,5.5,13.1,2.3,235,22,5.5,13.1,2.3,235,22,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:20:00 EST,42.04036,-77.23726,1665,21.4,21.5,14.3,66.4,11.9,0.000,0.000,0.00,0.000,4.8,9.2,1.4,218,21,5.3,9.0,1.5,218,23,5.3,9.0,1.5,218,23,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:25:00 EST,42.04036,-77.23726,1665,21.3,21.4,14.0,66.4,11.8,0.000,0.000,0.00,0.000,4.8,8.0,1.4,229,27,5.5,9.0,1.5,231,26,5.5,9.0,1.5,231,26,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:30:00 EST,42.04036,-77.23726,1665,21.3,21.4,15.7,66.7,11.9,0.000,0.000,0.00,0.000,3.7,5.9,1.1,211,22,4.0,6.4,1.2,211,21,4.0,6.4,1.2,211,21,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:35:00 EST,42.04036,-77.23726,1665,21.2,21.4,14.3,67.0,12.0,0.000,0.000,0.00,0.000,4.6,9.1,2.1,219,22,5.1,10.7,2.2,224,22,5.1,10.7,2.2,224,22,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:40:00 EST,42.04036,-77.23726,1665,21.2,21.3,15.4,67.1,12.0,0.000,0.000,0.00,0.000,3.8,7.7,1.7,217,24,4.2,8.4,1.7,218,24,4.2,8.4,1.7,218,24,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:45:00 EST,42.04036,-77.23726,1665,21.2,21.3,16.8,67.0,11.9,0.000,0.000,0.00,0.000,2.9,5.3,1.3,213,22,3.2,6.3,1.3,214,23,3.2,6.3,1.3,214,23,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:50:00 EST,42.04036,-77.23726,1665,21.1,21.2,21.1,66.9,11.8,0.000,0.000,0.00,0.000,2.3,5.5,1.4,227,26,2.7,6.3,1.5,232,26,2.7,6.3,1.5,232,26,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 01:55:00 EST,42.04036,-77.23726,1665,21.1,21.2,15.8,66.7,11.7,0.000,0.000,0.00,0.000,3.2,4.7,0.9,189,19,3.7,6.1,1.1,191,19,3.7,6.1,1.1,191,19,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:00:00 EST,42.04036,-77.23726,1665,20.9,21.1,20.9,67.0,11.7,0.000,0.000,0.00,0.000,2.5,4.5,0.9,203,25,2.9,5.7,1.0,204,25,2.9,5.7,1.0,204,25,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:05:00 EST,42.04036,-77.23726,1665,20.9,21.0,14.9,67.1,11.7,0.000,0.000,0.00,0.000,3.8,6.8,1.0,184,20,4.2,7.3,1.1,184,20,4.2,7.3,1.1,184,20,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:10:00 EST,42.04036,-77.23726,1665,20.8,20.9,14.2,67.6,11.7,0.000,0.000,0.00,0.000,4.3,6.7,1.1,182,15,4.8,8.2,1.3,183,14,4.8,8.2,1.3,183,14,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:15:00 EST,42.04036,-77.23726,1665,20.7,20.9,13.8,67.5,11.7,0.000,0.000,0.00,0.000,4.7,7.7,1.3,188,20,5.1,8.4,1.4,189,19,5.1,8.4,1.4,189,19,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:20:00 EST,42.04036,-77.23726,1665,20.7,20.8,13.3,67.4,11.6,0.000,0.000,0.00,0.000,4.9,8.5,1.3,188,17,5.5,9.8,1.5,189,16,5.5,9.8,1.5,189,16,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:25:00 EST,42.04036,-77.23726,1665,20.7,20.8,14.4,66.6,11.4,0.000,0.000,0.00,0.000,3.9,7.5,1.1,207,23,4.5,8.5,1.4,208,23,4.5,8.5,1.4,208,23,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:30:00 EST,42.04036,-77.23726,1665,20.7,20.8,14.2,66.3,11.2,0.000,0.000,0.00,0.000,4.1,6.6,1.2,203,19,4.6,7.7,1.4,205,20,4.6,7.7,1.4,205,20,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:35:00 EST,42.04036,-77.23726,1665,20.7,20.8,13.7,65.9,11.1,0.000,0.000,0.00,0.000,4.7,8.8,1.3,204,17,5.1,8.3,1.3,204,18,5.1,8.3,1.3,204,18,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:40:00 EST,42.04036,-77.23726,1665,20.7,20.8,13.0,65.6,11.0,0.000,0.000,0.00,0.000,5.2,10.2,1.8,210,23,5.8,11.4,2.2,208,22,5.8,11.4,2.2,208,22,0,28.49,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:45:00 EST,42.04036,-77.23726,1665,20.7,20.8,13.3,65.0,10.8,0.000,0.000,0.00,0.000,5.0,8.2,1.3,201,18,5.5,9.7,1.4,201,16,5.5,9.7,1.4,201,16,0,28.49,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:50:00 EST,42.04036,-77.23726,1665,20.6,20.7,13.6,64.9,10.7,0.000,0.000,0.00,0.000,4.6,7.1,1.1,197,17,5.1,8.6,1.4,198,16,5.1,8.6,1.4,198,16,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 02:55:00 EST,42.04036,-77.23726,1665,20.5,20.6,13.2,64.6,10.5,0.000,0.000,0.00,0.000,5.0,8.9,1.6,213,20,5.4,9.3,1.6,213,18,5.4,9.3,1.6,213,18,0,28.48,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:00:00 EST,42.04036,-77.23726,1665,20.4,20.6,12.7,64.5,10.3,0.000,0.000,0.00,0.000,5.1,8.4,1.6,208,23,5.7,9.6,1.8,208,21,5.7,9.6,1.8,208,21,0,28.49,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:05:00 EST,42.04036,-77.23726,1665,20.2,20.5,12.2,64.5,10.2,0.000,0.000,0.00,0.000,5.5,9.6,1.6,206,22,6.0,10.1,1.6,205,22,6.0,10.1,1.6,205,22,0,28.49,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:10:00 EST,42.04036,-77.23726,1665,20.2,20.4,11.6,63.5,9.8,0.000,0.000,0.00,0.000,6.0,10.2,1.6,197,18,6.6,10.8,1.8,197,16,6.6,10.8,1.8,197,16,0,28.49,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:15:00 EST,42.04036,-77.23726,1665,20.0,20.2,12.5,63.6,9.6,0.000,0.000,0.00,0.000,5.0,8.6,1.4,211,20,5.4,9.6,1.5,210,20,5.4,9.6,1.5,210,20,0,28.49,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:20:00 EST,42.04036,-77.23726,1665,19.8,20.1,13.8,63.4,9.4,0.000,0.000,0.00,0.000,3.7,6.9,1.3,210,22,4.2,7.4,1.3,209,23,4.2,7.4,1.3,209,23,0,28.49,0.5,0,0,0,37.8,42.4,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:25:00 EST,42.04036,-77.23726,1665,19.7,20.0,13.1,63.3,9.2,0.000,0.000,0.00,0.000,4.2,7.9,1.4,201,22,4.6,8.3,1.6,201,21,4.6,8.3,1.6,201,21,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:30:00 EST,42.04036,-77.23726,1665,19.6,19.9,14.2,63.2,9.1,0.000,0.000,0.00,0.000,3.4,7.2,1.4,201,21,3.7,7.5,1.4,202,21,3.7,7.5,1.4,202,21,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:35:00 EST,42.04036,-77.23726,1665,19.4,19.8,13.9,63.6,9.0,0.000,0.000,0.00,0.000,3.3,7.7,1.3,201,25,3.7,9.3,1.4,201,25,3.7,9.3,1.4,201,25,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:40:00 EST,42.04036,-77.23726,1665,19.3,19.6,13.6,63.6,8.9,0.000,0.000,0.00,0.000,3.3,4.6,0.6,193,17,3.8,5.5,0.8,195,17,3.8,5.5,0.8,195,17,0,28.49,0.4,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:45:00 EST,42.04036,-77.23726,1665,18.5,19.3,12.6,65.0,8.6,0.000,0.000,0.00,0.000,3.4,5.3,0.7,179,17,3.9,5.7,0.9,179,17,3.9,5.7,0.9,179,17,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:50:00 EST,42.04036,-77.23726,1665,17.9,19.0,10.4,67.5,9.0,0.000,0.000,0.00,0.000,4.8,7.4,0.8,173,10,5.1,7.9,0.9,174,9,5.1,7.9,0.9,174,9,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 03:55:00 EST,42.04036,-77.23726,1665,18.0,18.8,10.5,68.3,9.3,0.000,0.000,0.00,0.000,4.7,6.4,0.8,176,12,5.2,7.9,1.0,177,11,5.2,7.9,1.0,177,11,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:00:00 EST,42.04036,-77.23726,1665,17.8,18.7,9.9,68.3,9.1,0.000,0.000,0.00,0.000,4.9,7.8,0.8,176,10,5.5,8.0,0.9,176,10,5.5,8.0,0.9,176,10,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:05:00 EST,42.04036,-77.23726,1665,18.0,18.7,9.4,67.9,9.2,0.000,0.000,0.00,0.000,5.7,8.5,0.9,178,10,6.2,10.1,1.0,178,9,6.2,10.1,1.0,178,9,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:10:00 EST,42.04036,-77.23726,1665,17.7,18.6,9.1,67.8,8.9,0.000,0.000,0.00,0.000,5.6,7.8,1.0,180,9,6.1,8.6,1.1,180,8,6.1,8.6,1.1,180,8,0,28.49,0.4,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:15:00 EST,42.04036,-77.23726,1665,17.3,18.5,9.4,68.8,8.8,0.000,0.000,0.00,0.000,4.9,7.1,0.8,178,9,5.3,7.9,0.9,177,8,5.3,7.9,0.9,177,8,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:20:00 EST,42.04036,-77.23726,1665,17.3,18.5,10.7,68.9,8.8,0.000,0.000,0.00,0.000,3.9,5.2,0.6,171,11,4.3,6.8,0.9,171,11,4.3,6.8,0.9,171,11,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:25:00 EST,42.04036,-77.23726,1665,17.5,18.3,10.7,68.3,8.8,0.000,0.000,0.00,0.000,4.0,8.2,1.2,177,12,4.5,7.6,1.3,177,11,4.5,7.6,1.3,177,11,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:30:00 EST,42.04036,-77.23726,1665,17.4,18.2,10.6,67.3,8.4,0.000,0.000,0.00,0.000,4.0,6.6,0.9,177,15,4.4,7.9,1.2,178,14,4.4,7.9,1.2,178,14,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:35:00 EST,42.04036,-77.23726,1665,16.8,18.1,12.1,67.7,8.0,0.000,0.000,0.00,0.000,2.6,5.0,1.0,180,14,3.0,6.5,1.3,182,15,3.0,6.5,1.3,182,15,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:40:00 EST,42.04036,-77.23726,1665,16.6,18.2,9.4,69.1,8.2,0.000,0.000,0.00,0.000,4.2,5.5,0.5,174,7,4.7,6.5,0.6,174,7,4.7,6.5,0.6,174,7,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:45:00 EST,42.04036,-77.23726,1665,15.6,17.8,8.4,71.1,7.9,0.000,0.000,0.00,0.000,4.2,5.6,0.7,165,9,4.6,6.1,0.8,166,9,4.6,6.1,0.8,166,9,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
ADDI,2022-11-21 04:50:00 EST,42.04036,-77.23726,1665,15.4,17.8,7.4,71.5,7.8,0.000,0.000,0.00,0.000,4.8,6.1,0.6,150,7,5.2,6.9,0.7,150,7,5.2,6.9,0.7,150,7,0,28.49,0.5,0,0,0,37.8,42.3,45.3,0.38,0.43,0.43
