station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2018-01-06 00:00:00 EST,42.04036,-77.23726,1665,-0.8,-0.9,-15.6,62.4,-10.6,0.000,0.000,0.00,0.000,8.5,14.4,2.3,311,20,9.6,16.9,2.4,309,19,8.5,14.4,2.3,311,20,0,28.21,2.1,1,0,0,27.9,34.0,35.8,,0.32,0.37
ADDI,2018-01-06 00:05:00 EST,42.04036,-77.23726,1665,-0.9,-1.0,-15.1,63.1,-10.5,0.000,0.000,0.00,0.000,7.9,15.2,2.6,298,22,8.8,17.3,2.7,298,20,7.9,15.2,2.6,298,22,0,28.21,2.0,1,0,0,27.9,34.0,35.8,,0.32,0.37
ADDI,2018-01-06 00:10:00 EST,42.04036,-77.23726,1665,-1.0,-1.1,-15.3,63.7,-10.3,0.000,0.000,0.00,0.000,8.0,16.1,3.4,298,25,9.2,16.8,3.4,295,22,8.0,16.1,3.4,298,25,0,28.21,2.0,1,0,0,27.9,34.0,35.8,,0.32,0.37
ADDI,2018-01-06 00:15:00 EST,42.04036,-77.23726,1665,-1.0,-1.1,-13.5,64.4,-10.2,0.000,0.000,0.00,0.000,6.3,13.3,2.4,298,24,7.4,14.5,2.7,297,24,6.3,13.3,2.4,298,24,0,28.21,2.0,1,0,0,27.9,34.0,35.8,,0.32,0.38
ADDI,2018-01-06 00:20:00 EST,42.04036,-77.23726,1665,-1.2,-1.2,-12.0,65.0,-10.1,0.000,0.000,0.00,0.000,5.1,8.0,1.7,303,23,5.8,8.8,1.7,300,23,5.1,8.0,1.7,303,23,0,28.21,2.1,1,0,0,27.9,34.0,35.8,,0.32,0.38
ADDI,2018-01-06 00:25:00 EST,42.04036,-77.23726,1665,-1.2,-1.3,-12.6,65.5,-10.0,0.000,0.000,0.00,0.000,5.5,10.4,2.2,300,28,6.5,11.6,2.4,299,26,5.5,10.4,2.2,300,28,0,28.22,2.1,1,0,0,27.9,34.0,35.8,,0.32,0.38
ADDI,2018-01-06 00:30:00 EST,42.04036,-77.23726,1665,-1.1,-1.2,-12.7,65.6,-9.8,0.000,0.000,0.00,0.000,5.6,11.8,2.0,297,27,6.8,13.7,2.4,293,25,5.6,11.8,2.0,297,27,0,28.22,2.1,1,0,0,27.9,34.0,35.8,,0.32,0.37
ADDI,2018-01-06 00:35:00 EST,42.04036,-77.23726,1665,-1.1,-1.2,-13.8,65.8,-9.8,0.000,0.000,0.00,0.000,6.5,11.6,2.6,289,24,7.4,14.2,2.9,286,21,6.5,11.6,2.6,289,24,0,28.22,2.1,1,0,0,27.9,34.0,35.8,,0.32,0.37
ADDI,2018-01-06 00:40:00 EST,42.04036,-77.23726,1665,-1.2,-1.3,-12.4,66.3,-9.8,0.000,0.000,0.00,0.000,5.3,11.8,2.4,271,29,6.4,13.7,2.6,271,28,5.3,11.8,2.4,271,29,0,28.22,2.1,1,0,0,27.9,34.0,35.8,,0.32,0.37
ADDI,2018-01-06 00:45:00 EST,42.04036,-77.23726,1665,-1.3,-1.3,-12.4,66.7,-9.7,0.000,0.000,0.00,0.000,5.2,13.5,2.5,286,29,6.3,16.9,2.9,283,29,5.2,13.5,2.5,286,29,0,28.23,2.1,1,0,0,27.9,34.0,35.8,,0.32,0.38
