station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-09-17 00:00:00 EDT,42.04036,-77.23726,1665,61.4,,61.4,71.7,52.2,,,,,7.6,11.1,1.6,178,12,,,,,,7.6,11.1,1.6,178,12,0,28.42,,0,0,0,63.4,65.2,65.5,0.27,0.24,0.35
ADDI,2016-09-17 00:05:00 EDT,42.04036,-77.23726,1665,61.5,,61.5,71.6,52.3,,,,,8.4,14.1,2.1,180,14,,,,,,8.4,14.1,2.1,180,14,0,28.42,,0,0,0,63.3,65.1,65.4,0.26,0.24,0.35
ADDI,2016-09-17 00:10:00 EDT,42.04036,-77.23726,1665,61.6,,61.6,71.0,52.1,,,,,8.7,12.1,1.9,176,15,,,,,,8.7,12.1,1.9,176,15,0,28.42,,0,0,0,63.4,65.1,65.5,0.26,0.24,0.35
ADDI,2016-09-17 00:15:00 EDT,42.04036,-77.23726,1665,61.4,,61.4,71.3,52.1,,,,,8.0,13.6,2.5,180,11,,,,,,8.0,13.6,2.5,180,11,0,28.42,,0,0,0,63.3,65.2,65.5,0.26,0.24,0.35
ADDI,2016-09-17 00:20:00 EDT,42.04036,-77.23726,1665,61.1,,61.1,71.9,52.0,,,,,6.2,11.0,2.4,179,20,,,,,,6.2,11.0,2.4,179,20,0,28.42,,0,0,0,63.3,65.1,65.4,0.26,0.24,0.35
ADDI,2016-09-17 00:25:00 EDT,42.04036,-77.23726,1665,61.3,,61.3,71.7,52.1,,,,,8.1,13.2,2.0,179,16,,,,,,8.1,13.2,2.0,179,16,0,28.42,,0,0,0,63.3,65.1,65.4,0.26,0.24,0.35
ADDI,2016-09-17 00:30:00 EDT,42.04036,-77.23726,1665,61.2,,61.2,71.8,52.0,,,,,7.7,15.0,2.7,176,13,,,,,,7.7,15.0,2.7,176,13,0,28.42,,0,0,0,63.3,65.1,65.5,0.26,0.24,0.35
ADDI,2016-09-17 00:35:00 EDT,42.04036,-77.23726,1665,61.2,,61.2,71.7,52.0,,,,,9.1,15.7,2.0,179,13,,,,,,9.1,15.7,2.0,179,13,0,28.42,,0,0,0,63.2,65.1,65.6,0.26,0.24,0.35
ADDI,2016-09-17 00:40:00 EDT,42.04036,-77.23726,1665,61.0,,61.0,71.9,51.9,,,,,8.2,11.3,1.7,176,13,,,,,,8.2,11.3,1.7,176,13,0,28.42,,0,0,0,63.2,65.2,65.4,0.26,0.24,0.35
ADDI,2016-09-17 00:45:00 EDT,42.04036,-77.23726,1665,61.1,,61.1,71.8,52.0,,,,,11.1,15.6,1.9,176,9,,,,,,11.1,15.6,1.9,176,9,0,28.42,,0,0,0,63.2,65.2,65.5,0.27,0.24,0.35
ADDI,2016-09-17 00:50:00 EDT,42.04036,-77.23726,1665,60.9,,60.9,72.1,51.9,,,,,11.7,17.1,2.2,177,13,,,,,,11.7,17.1,2.2,177,13,0,28.42,,0,0,0,63.2,65.1,65.4,0.27,0.24,0.35
ADDI,2016-09-17 00:55:00 EDT,42.04036,-77.23726,1665,61.0,,61.0,71.9,51.9,,,,,11.2,20.3,2.7,176,11,,,,,,11.2,20.3,2.7,176,11,0,28.42,,0,0,0,63.2,65.2,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:00:00 EDT,42.04036,-77.23726,1665,60.9,,60.9,72.1,51.9,,,,,12.5,17.0,1.8,176,10,,,,,,12.5,17.0,1.8,176,10,0,28.42,,0,0,0,63.2,65.2,65.5,0.27,0.24,0.35
ADDI,2016-09-17 01:05:00 EDT,42.04036,-77.23726,1665,60.7,,60.7,72.8,51.9,,,,,13.2,19.5,2.1,172,11,,,,,,13.2,19.5,2.1,172,11,0,28.41,,0,0,0,63.1,65.1,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:10:00 EDT,42.04036,-77.23726,1665,60.5,,60.5,73.0,51.8,,,,,10.7,15.1,2.0,175,10,,,,,,10.7,15.1,2.0,175,10,0,28.42,,0,0,0,63.2,65.1,65.5,0.27,0.24,0.35
ADDI,2016-09-17 01:15:00 EDT,42.04036,-77.23726,1665,60.6,,60.6,73.0,51.9,,,,,10.3,15.2,2.0,174,9,,,,,,10.3,15.2,2.0,174,9,0,28.42,,0,0,0,63.1,65.2,65.5,0.27,0.24,0.35
ADDI,2016-09-17 01:20:00 EDT,42.04036,-77.23726,1665,60.4,,60.4,73.2,51.7,,,,,8.1,13.0,1.9,179,13,,,,,,8.1,13.0,1.9,179,13,0,28.42,,0,0,0,63.1,65.2,65.5,0.27,0.24,0.35
ADDI,2016-09-17 01:25:00 EDT,42.04036,-77.23726,1665,60.4,,60.4,73.2,51.8,,,,,7.4,11.2,1.5,179,14,,,,,,7.4,11.2,1.5,179,14,0,28.42,,0,0,0,63.1,65.1,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:30:00 EDT,42.04036,-77.23726,1665,60.4,,60.4,73.1,51.8,,,,,8.5,12.2,1.5,174,12,,,,,,8.5,12.2,1.5,174,12,0,28.42,,0,0,0,63.0,65.2,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:35:00 EDT,42.04036,-77.23726,1665,60.0,,60.0,73.9,51.6,,,,,9.5,12.6,1.5,171,10,,,,,,9.5,12.6,1.5,171,10,0,28.42,,0,0,0,63.1,65.2,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:40:00 EDT,42.04036,-77.23726,1665,59.7,,59.7,75.1,51.8,,,,,9.0,12.3,1.5,171,8,,,,,,9.0,12.3,1.5,171,8,0,28.42,,0,0,0,63.0,65.2,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:45:00 EDT,42.04036,-77.23726,1665,59.4,,59.4,75.9,51.8,,,,,8.7,12.9,1.3,170,8,,,,,,8.7,12.9,1.3,170,8,0,28.41,,0,0,0,63.0,65.1,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:50:00 EDT,42.04036,-77.23726,1665,59.4,,59.4,76.2,51.9,,,,,9.0,12.7,1.6,172,9,,,,,,9.0,12.7,1.6,172,9,0,28.41,,0,0,0,63.0,65.1,65.4,0.27,0.24,0.35
ADDI,2016-09-17 01:55:00 EDT,42.04036,-77.23726,1665,59.5,,59.5,76.0,51.9,,,,,10.4,13.4,1.4,172,7,,,,,,10.4,13.4,1.4,172,7,0,28.41,,0,0,0,62.9,65.2,65.4,0.27,0.24,0.35
ADDI,2016-09-17 02:00:00 EDT,42.04036,-77.23726,1665,59.5,,59.5,76.1,51.9,,,,,10.2,12.6,1.3,173,8,,,,,,10.2,12.6,1.3,173,8,0,28.41,,0,0,0,62.9,65.1,65.4,0.27,0.24,0.35
ADDI,2016-09-17 02:05:00 EDT,42.04036,-77.23726,1665,59.4,,59.4,76.2,51.9,,,,,9.6,12.6,1.4,171,8,,,,,,9.6,12.6,1.4,171,8,0,28.41,,0,0,0,62.9,65.2,65.5,0.27,0.24,0.35
ADDI,2016-09-17 02:10:00 EDT,42.04036,-77.23726,1665,59.5,,59.5,76.3,52.0,,,,,9.4,14.1,1.7,176,11,,,,,,9.4,14.1,1.7,176,11,0,28.41,,0,0,0,62.9,65.1,65.5,0.27,0.24,0.35
