station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2017-07-13 00:00:00 EDT,42.04036,-77.23726,1665,72.3,73.2,72.3,84.5,67.4,0.000,0.061,0.00,0.000,6.6,9.0,0.7,167,8,7.2,11.3,1.0,165,7,6.6,9.0,0.7,167,8,0,28.28,,0,0,0,70.0,67.1,64.6,0.22,0.22,0.30
ADDI,2017-07-13 00:05:00 EDT,42.04036,-77.23726,1665,72.2,73.1,72.2,84.8,67.4,0.000,0.000,0.00,0.000,6.1,8.5,0.9,167,8,6.7,10.1,1.2,165,7,6.1,8.5,0.9,167,8,0,28.28,,0,0,0,70.0,67.1,64.7,0.22,0.22,0.30
ADDI,2017-07-13 00:10:00 EDT,42.04036,-77.23726,1665,72.3,73.2,72.3,84.7,67.4,0.000,0.000,0.00,0.000,6.0,9.5,0.9,167,9,6.5,10.5,1.0,164,9,6.0,9.5,0.9,167,9,0,28.28,,0,0,0,70.0,67.1,64.6,0.22,0.22,0.30
ADDI,2017-07-13 00:15:00 EDT,42.04036,-77.23726,1665,72.4,73.2,72.4,84.5,67.4,0.000,0.000,0.00,0.000,6.0,9.4,1.0,170,9,6.7,11.6,1.2,165,8,6.0,9.4,1.0,170,9,0,28.28,,0,0,0,70.0,67.1,64.6,0.22,0.22,0.29
ADDI,2017-07-13 00:20:00 EDT,42.04036,-77.23726,1665,72.5,73.2,72.5,84.1,67.4,0.000,0.000,0.00,0.000,5.9,8.4,0.8,169,9,6.5,10.0,1.0,166,8,5.9,8.4,0.8,169,9,0,28.28,,0,0,0,70.0,67.1,64.7,0.22,0.22,0.30
ADDI,2017-07-13 00:25:00 EDT,42.04036,-77.23726,1665,72.5,73.1,72.5,84.2,67.4,0.000,0.000,0.00,0.000,5.8,8.2,0.9,172,13,6.5,9.7,1.3,168,11,5.8,8.2,0.9,172,13,0,28.27,,0,0,0,70.0,67.1,64.7,0.22,0.22,0.30
ADDI,2017-07-13 00:30:00 EDT,42.04036,-77.23726,1665,72.7,73.2,72.7,83.5,67.4,0.000,0.000,0.00,0.000,6.2,9.1,1.3,175,14,6.8,10.2,1.5,173,12,6.2,9.1,1.3,175,14,0,28.27,,0,0,0,70.0,67.1,64.7,0.22,0.22,0.30
ADDI,2017-07-13 00:35:00 EDT,42.04036,-77.23726,1665,72.8,73.2,72.8,82.6,67.2,0.000,0.000,0.00,0.000,5.7,8.7,1.2,169,14,6.3,9.3,1.3,166,12,5.7,8.7,1.2,169,14,0,28.27,,0,0,0,69.9,67.1,64.7,0.22,0.22,0.30
ADDI,2017-07-13 00:40:00 EDT,42.04036,-77.23726,1665,72.7,73.2,72.7,82.8,67.2,0.000,0.000,0.00,0.000,5.6,7.7,0.9,170,13,6.1,8.7,1.0,166,13,5.6,7.7,0.9,170,13,0,28.27,,0,0,0,69.8,67.1,64.7,0.22,0.22,0.30
ADDI,2017-07-13 00:45:00 EDT,42.04036,-77.23726,1665,72.8,73.2,72.8,82.8,67.2,0.000,0.000,0.00,0.000,5.9,11.2,1.4,171,15,6.6,13.8,1.9,169,16,5.9,11.2,1.4,171,15,0,28.27,,0,0,0,69.6,67.1,64.7,0.22,0.22,0.30
