station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-05-27 00:00:00 EDT,43.01994,-78.13566,906,68.4,70.0,68.4,80.7,62.2,0.000,0.008,0.00,0.000,6.6,7.7,0.5,232,4,,,,,,6.6,7.7,0.5,232,4,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:05:00 EDT,43.01994,-78.13566,906,68.6,69.9,68.6,80.2,62.2,0.000,0.000,0.00,0.000,6.8,7.9,0.4,228,3,,,,,,6.8,7.9,0.4,228,3,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:10:00 EDT,43.01994,-78.13566,906,68.5,69.8,68.5,80.3,62.2,0.000,0.000,0.00,0.000,6.5,7.8,0.5,229,4,,,,,,6.5,7.8,0.5,229,4,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:15:00 EDT,43.01994,-78.13566,906,68.4,69.6,68.4,80.6,62.3,0.000,0.000,0.00,0.000,6.2,7.9,0.6,229,5,,,,,,6.2,7.9,0.6,229,5,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:20:00 EDT,43.01994,-78.13566,906,68.8,69.7,68.8,79.8,62.3,0.000,0.000,0.00,0.000,7.2,9.3,1.0,221,5,,,,,,7.2,9.3,1.0,221,5,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:25:00 EDT,43.01994,-78.13566,906,68.7,69.5,68.7,79.5,62.1,0.000,0.000,0.00,0.000,8.0,9.9,0.8,219,6,,,,,,8.0,9.9,0.8,219,6,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:30:00 EDT,43.01994,-78.13566,906,68.3,69.0,68.3,80.8,62.1,0.000,0.000,0.00,0.000,7.7,9.9,0.8,216,9,,,,,,7.7,9.9,0.8,216,9,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:35:00 EDT,43.01994,-78.13566,906,68.2,68.8,68.2,81.4,62.3,0.000,0.000,0.00,0.000,7.3,9.0,0.6,225,7,,,,,,7.3,9.0,0.6,225,7,0,29.03,,,,,,,,,,
BATA,2016-05-27 00:40:00 EDT,43.01994,-78.13566,906,68.1,69.0,68.1,82.0,62.5,0.000,0.000,0.00,0.000,6.4,7.7,0.5,228,4,,,,,,6.4,7.7,0.5,228,4,0,29.02,,,,,,,,,,
BATA,2016-05-27 00:45:00 EDT,43.01994,-78.13566,906,68.3,69.6,68.3,81.0,62.2,0.000,0.000,0.00,0.000,6.5,7.5,0.4,229,4,,,,,,6.5,7.5,0.4,229,4,0,29.03,,,,,,,,,,
