station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2022-01-11 00:00:00 EST,42.04036,-77.23726,1665,9.8,9.9,-4.0,62.2,-0.5,0.000,0.006,0.00,0.000,9.1,17.1,3.0,315,23,10.3,17.9,3.0,317,20,10.3,17.9,3.0,317,20,0,28.40,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:05:00 EST,42.04036,-77.23726,1665,9.9,9.9,-4.8,61.9,-0.6,0.000,0.000,0.00,0.000,10.6,20.5,3.9,303,20,11.6,21.7,4.0,305,20,11.6,21.7,4.0,305,20,0,28.41,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:10:00 EST,42.04036,-77.23726,1665,9.8,9.9,-3.9,61.4,-0.8,0.000,0.000,0.00,0.000,9.6,17.3,3.0,312,18,10.2,18.5,3.1,312,16,10.2,18.5,3.1,312,16,0,28.41,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:15:00 EST,42.04036,-77.23726,1665,9.9,9.9,-3.2,61.4,-0.8,0.000,0.000,0.00,0.000,8.4,15.6,3.0,305,20,9.3,17.2,2.9,307,19,9.3,17.2,2.9,307,19,0,28.41,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:20:00 EST,42.04036,-77.23726,1665,9.9,9.9,-3.8,61.7,-0.7,0.000,0.000,0.00,0.000,9.3,18.3,3.3,319,21,10.2,19.5,3.3,325,21,10.2,19.5,3.3,325,21,0,28.41,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:25:00 EST,42.04036,-77.23726,1665,9.9,9.9,-2.0,61.6,-0.7,0.000,0.000,0.00,0.000,7.1,14.8,2.1,326,17,8.0,14.8,2.1,326,17,8.0,14.8,2.1,326,17,0,28.42,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:30:00 EST,42.04036,-77.23726,1665,9.9,9.9,-4.1,61.2,-0.8,0.000,0.000,0.00,0.000,9.4,18.5,3.6,335,18,10.5,21.7,4.0,338,16,10.5,21.7,4.0,338,16,0,28.42,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:35:00 EST,42.04036,-77.23726,1665,9.9,9.9,-4.3,59.6,-1.4,0.000,0.000,0.00,0.000,9.8,18.8,3.2,330,18,10.8,18.9,3.2,331,17,10.8,18.9,3.2,331,17,0,28.42,2.3,0,0,0,33.6,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:40:00 EST,42.04036,-77.23726,1665,9.8,9.8,-2.5,60.7,-1.1,0.000,0.000,0.00,0.000,7.5,11.8,1.9,335,18,8.4,14.2,2.1,338,14,8.4,14.2,2.1,338,14,0,28.42,2.3,0,0,0,33.5,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:45:00 EST,42.04036,-77.23726,1665,9.7,9.7,-3.1,61.3,-0.9,0.000,0.000,0.00,0.000,8.0,13.5,2.7,337,21,9.0,15.5,2.6,339,17,9.0,15.5,2.6,339,17,0,28.43,2.3,0,0,0,33.5,36.0,37.6,0.48,0.45,0.43
ADDI,2022-01-11 00:50:00 EST,42.04036,-77.23726,1665,9.6,9.6,-4.2,61.5,-1.0,0.000,0.000,0.00,0.000,9.3,21.8,3.7,334,26,10.1,22.7,3.9,337,23,10.1,22.7,3.9,337,23,0,28.43,2.3,0,0,0,33.6,36.0,37.6,0.48,0.44,0.43
ADDI,2022-01-11 00:55:00 EST,42.04036,-77.23726,1665,9.4,9.5,-5.9,60.1,-1.6,0.000,0.000,0.00,0.000,11.2,17.2,2.7,332,19,12.4,20.0,2.9,338,15,12.4,20.0,2.9,338,15,0,28.43,2.3,0,0,0,33.6,36.0,37.6,0.48,0.44,0.43
ADDI,2022-01-11 01:00:00 EST,42.04036,-77.23726,1665,9.3,9.4,-5.3,60.2,-1.7,0.000,0.000,0.00,0.000,10.4,20.4,3.3,336,20,11.4,23.9,3.5,338,18,11.4,23.9,3.5,338,18,0,28.43,2.3,0,0,0,33.5,36.0,37.6,0.48,0.44,0.43
ADDI,2022-01-11 01:05:00 EST,42.04036,-77.23726,1665,9.3,9.3,-4.4,59.8,-1.9,0.000,0.000,0.00,0.000,8.9,15.1,1.9,326,21,10.0,15.6,1.9,329,19,10.0,15.6,1.9,329,19,0,28.43,2.3,0,0,0,33.5,36.0,37.6,0.48,0.44,0.43
ADDI,2022-01-11 01:10:00 EST,42.04036,-77.23726,1665,9.1,9.2,-4.4,60.3,-1.9,0.000,0.000,0.00,0.000,8.6,19.6,3.1,316,19,9.7,19.3,3.0,316,18,9.7,19.3,3.0,316,18,0,28.43,2.3,0,0,0,33.5,36.0,37.6,0.48,0.44,0.43
ADDI,2022-01-11 01:15:00 EST,42.04036,-77.23726,1665,9.0,9.1,-4.5,61.2,-1.7,0.000,0.000,0.00,0.000,8.7,16.7,3.3,330,19,9.6,18.2,3.3,332,18,9.6,18.2,3.3,332,18,0,28.44,2.3,0,0,0,33.6,36.0,37.6,0.48,0.44,0.43
ADDI,2022-01-11 01:20:00 EST,42.04036,-77.23726,1665,8.8,8.9,-2.2,62.1,-1.5,0.000,0.000,0.00,0.000,5.9,12.9,2.0,328,19,6.8,13.8,2.2,328,16,6.8,13.8,2.2,328,16,0,28.44,2.3,0,0,0,33.4,36.0,37.6,0.48,0.44,0.43
ADDI,2022-01-11 01:25:00 EST,42.04036,-77.23726,1665,8.7,8.8,-5.8,61.9,-1.7,0.000,0.000,0.00,0.000,10.0,23.6,4.0,314,25,10.9,26.1,4.3,315,24,10.9,26.1,4.3,315,24,0,28.44,2.3,0,0,0,33.5,36.0,37.6,0.48,0.43,0.43
ADDI,2022-01-11 01:30:00 EST,42.04036,-77.23726,1665,8.6,8.7,-3.7,61.1,-2.0,0.000,0.000,0.00,0.000,7.2,15.1,2.5,316,20,8.1,15.3,2.6,318,19,8.1,15.3,2.6,318,19,0,28.45,2.3,0,0,0,33.5,36.0,37.6,0.48,0.43,0.43
