station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2015-12-19 00:00:00 EST,42.22322,-75.66852,1543,30.2,30.1,21.0,60.3,18.1,,,,,10.9,18.1,3.1,269,19,12.3,21.0,3.6,277,18,10.9,18.1,3.1,269,19,0,28.15,,0,0,0,40.7,43.5,45.8,0.54,0.39,0.40
BELD,2015-12-19 00:05:00 EST,42.22322,-75.66852,1543,30.2,30.1,20.3,59.5,17.7,,,,,12.4,21.6,3.3,272,19,13.6,23.3,3.8,277,16,12.4,21.6,3.3,272,19,0,28.15,,0,0,0,40.7,43.5,45.8,0.54,0.39,0.40
BELD,2015-12-19 00:10:00 EST,42.22322,-75.66852,1543,30.1,30.0,21.1,59.9,17.8,,,,,10.5,17.6,2.7,269,15,11.7,19.7,3.2,274,15,10.5,17.6,2.7,269,15,0,28.15,,0,0,0,40.7,43.5,45.8,0.54,0.39,0.40
BELD,2015-12-19 00:15:00 EST,42.22322,-75.66852,1543,30.0,29.9,22.1,60.2,17.9,,,,,8.6,15.2,3.0,275,19,9.5,17.4,3.5,280,16,8.6,15.2,3.0,275,19,0,28.15,,0,0,0,40.6,43.5,45.8,0.54,0.39,0.40
BELD,2015-12-19 00:20:00 EST,42.22322,-75.66852,1543,30.0,29.9,21.4,60.9,18.1,,,,,9.6,19.0,2.9,268,18,10.9,21.7,3.4,275,16,9.6,19.0,2.9,268,18,0,28.15,,0,0,0,40.6,43.5,45.8,0.54,0.39,0.40
BELD,2015-12-19 00:25:00 EST,42.22322,-75.66852,1543,29.9,29.8,21.7,61.1,18.1,,,,,9.1,14.8,2.5,267,22,10.1,17.9,3.0,273,20,9.1,14.8,2.5,267,22,0,28.15,,0,0,0,40.6,43.5,45.8,0.54,0.39,0.40
BELD,2015-12-19 00:30:00 EST,42.22322,-75.66852,1543,29.9,29.8,23.2,61.2,18.1,,,,,6.7,12.1,2.1,269,18,7.6,14.5,2.5,275,15,6.7,12.1,2.1,269,18,0,28.15,,0,0,0,40.6,43.5,45.7,0.54,0.39,0.40
BELD,2015-12-19 00:35:00 EST,42.22322,-75.66852,1543,29.8,29.7,22.9,61.3,18.1,,,,,6.9,13.9,2.2,272,19,7.7,13.4,2.4,278,16,6.9,13.9,2.2,272,19,0,28.15,,0,0,0,40.6,43.5,45.7,0.54,0.39,0.40
BELD,2015-12-19 00:40:00 EST,42.22322,-75.66852,1543,29.8,29.7,21.7,61.2,18.1,,,,,8.9,15.9,2.2,266,16,10.1,18.3,2.7,272,14,8.9,15.9,2.2,266,16,0,28.16,,0,0,0,40.6,43.5,45.7,0.54,0.39,0.40
BELD,2015-12-19 00:45:00 EST,42.22322,-75.66852,1543,29.7,29.6,22.2,61.7,18.2,,,,,7.8,13.3,2.0,272,19,8.9,15.0,2.4,277,17,7.8,13.3,2.0,272,19,0,28.16,,0,0,0,40.6,43.5,45.7,0.54,0.39,0.40
BELD,2015-12-19 00:50:00 EST,42.22322,-75.66852,1543,29.5,29.4,21.5,62.2,18.2,,,,,8.6,16.6,2.9,268,21,9.8,19.5,3.4,272,20,8.6,16.6,2.9,268,21,0,28.16,,0,0,0,40.5,43.4,45.7,0.54,0.39,0.40
BELD,2015-12-19 00:55:00 EST,42.22322,-75.66852,1543,29.5,29.4,21.9,61.9,18.0,,,,,7.8,18.0,3.5,273,20,8.9,18.6,3.7,280,17,7.8,18.0,3.5,273,20,0,28.16,,0,0,0,40.5,43.4,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:00:00 EST,42.22322,-75.66852,1543,29.4,29.3,21.5,62.4,18.2,,,,,8.3,14.6,2.2,271,20,9.5,18.6,2.6,276,16,8.3,14.6,2.2,271,20,0,28.16,,0,0,0,40.5,43.4,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:05:00 EST,42.22322,-75.66852,1543,29.4,29.3,21.7,62.2,18.0,,,,,7.8,15.3,2.3,280,16,9.0,17.0,2.8,285,16,7.8,15.3,2.3,280,16,0,28.16,,0,0,0,40.5,43.4,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:10:00 EST,42.22322,-75.66852,1543,29.3,29.2,22.0,62.2,18.0,,,,,7.4,11.6,2.0,269,21,8.3,13.4,2.1,275,17,7.4,11.6,2.0,269,21,0,28.16,,0,0,0,40.5,43.4,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:15:00 EST,42.22322,-75.66852,1543,29.3,29.2,22.2,62.4,18.0,,,,,7.1,15.5,2.8,271,19,8.0,18.3,3.2,277,17,7.1,15.5,2.8,271,19,0,28.16,,0,0,0,40.5,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:20:00 EST,42.22322,-75.66852,1543,29.3,29.2,22.0,62.6,18.1,,,,,7.4,14.5,2.8,258,17,8.4,16.8,3.4,263,16,7.4,14.5,2.8,258,17,0,28.16,,0,0,0,40.5,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:25:00 EST,42.22322,-75.66852,1543,29.1,29.0,20.9,63.7,18.3,,,,,8.8,14.2,2.6,263,18,9.9,16.3,3.1,269,16,8.8,14.2,2.6,263,18,0,28.16,,0,0,0,40.5,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:30:00 EST,42.22322,-75.66852,1543,29.0,28.9,20.9,64.1,18.4,,,,,8.5,14.4,2.3,271,21,9.6,16.8,2.6,277,19,8.5,14.4,2.3,271,21,0,28.17,,0,0,0,40.4,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:35:00 EST,42.22322,-75.66852,1543,28.7,28.5,19.5,66.6,19.0,,,,,10.3,18.2,2.7,285,20,11.3,21.9,3.3,290,17,10.3,18.2,2.7,285,20,0,28.17,,0,0,0,40.4,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:40:00 EST,42.22322,-75.66852,1543,26.5,26.4,17.2,81.7,21.7,,,,,9.6,16.2,2.4,292,20,10.4,17.9,2.7,298,18,9.6,16.2,2.4,292,20,0,28.18,,0,0,0,40.4,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:45:00 EST,42.22322,-75.66852,1543,25.5,25.3,17.0,88.9,22.7,,,,,8.0,13.9,1.9,290,20,8.7,13.9,2.3,296,17,8.0,13.9,1.9,290,20,0,28.18,,0,0,0,40.3,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:50:00 EST,42.22322,-75.66852,1543,25.4,25.2,15.3,88.6,22.5,,,,,10.5,16.9,2.5,291,16,11.4,18.3,2.8,296,16,10.5,16.9,2.5,291,16,0,28.19,,0,0,0,40.3,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 01:55:00 EST,42.22322,-75.66852,1543,25.4,25.2,16.7,89.0,22.6,,,,,8.1,15.3,3.0,292,19,9.0,18.1,3.4,298,18,8.1,15.3,3.0,292,19,0,28.19,,0,0,0,40.3,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 02:00:00 EST,42.22322,-75.66852,1543,25.4,25.2,16.1,88.4,22.4,,,,,9.0,14.8,2.8,286,17,9.9,16.6,3.1,293,16,9.0,14.8,2.8,286,17,0,28.19,,0,0,0,40.3,43.3,45.7,0.54,0.39,0.40
BELD,2015-12-19 02:05:00 EST,42.22322,-75.66852,1543,25.3,25.1,15.7,88.5,22.4,,,,,9.4,15.1,2.6,288,19,10.3,19.0,3.2,293,18,9.4,15.1,2.6,288,19,0,28.20,,0,0,0,40.3,43.3,45.7,0.54,0.39,0.40
