station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2016-11-03 00:00:00 EDT,42.04036,-77.23726,1665,54.2,,54.2,94.5,52.7,,,,,2.2,3.3,0.4,146,8,,,,,,2.2,3.3,0.4,146,8,0,28.34,,0,0,0,51.9,51.0,51.0,0.59,0.46,0.44
ADDI,2016-11-03 00:05:00 EDT,42.04036,-77.23726,1665,53.8,,53.8,94.9,52.4,,,,,1.6,2.3,0.4,153,10,,,,,,1.6,2.3,0.4,153,10,0,28.34,,0,0,0,52.0,51.0,51.0,0.59,0.46,0.44
ADDI,2016-11-03 00:10:00 EDT,42.04036,-77.23726,1665,53.6,,53.6,95.1,52.2,,,,,1.1,1.9,0.4,201,33,,,,,,1.1,1.9,0.4,201,33,0,28.33,,0,0,0,51.8,51.0,51.1,0.59,0.46,0.44
ADDI,2016-11-03 00:15:00 EDT,42.04036,-77.23726,1665,53.5,,53.5,95.4,52.3,,,,,2.0,3.6,1.0,156,22,,,,,,2.0,3.6,1.0,156,22,0,28.33,,0,0,0,51.9,51.0,51.1,0.59,0.46,0.44
ADDI,2016-11-03 00:20:00 EDT,42.04036,-77.23726,1665,53.2,,53.2,95.3,51.9,,,,,2.3,3.6,0.6,180,20,,,,,,2.3,3.6,0.6,180,20,0,28.33,,0,0,0,51.8,51.0,51.1,0.59,0.46,0.43
ADDI,2016-11-03 00:25:00 EDT,42.04036,-77.23726,1665,53.6,,53.6,95.9,52.4,,,,,3.3,4.2,0.4,187,6,,,,,,3.3,4.2,0.4,187,6,0,28.33,,0,0,0,51.9,51.1,51.0,0.59,0.46,0.44
ADDI,2016-11-03 00:30:00 EDT,42.04036,-77.23726,1665,54.3,,54.3,96.4,53.3,,,,,3.1,4.9,0.7,182,13,,,,,,3.1,4.9,0.7,182,13,0,28.33,,0,0,0,51.9,51.1,51.1,0.59,0.46,0.44
ADDI,2016-11-03 00:35:00 EDT,42.04036,-77.23726,1665,54.7,,54.7,95.7,53.5,,,,,3.7,5.0,0.7,178,7,,,,,,3.7,5.0,0.7,178,7,0,28.32,,0,0,0,51.8,51.1,51.1,0.59,0.46,0.44
ADDI,2016-11-03 00:40:00 EDT,42.04036,-77.23726,1665,55.7,,55.7,95.7,54.5,,,,,4.0,5.3,0.5,179,7,,,,,,4.0,5.3,0.5,179,7,0,28.32,,0,0,0,51.8,51.1,51.1,0.59,0.46,0.44
ADDI,2016-11-03 00:45:00 EDT,42.04036,-77.23726,1665,55.9,,55.9,94.9,54.5,,,,,4.7,5.6,0.5,172,7,,,,,,4.7,5.6,0.5,172,7,0,28.32,,0,0,0,51.7,51.1,51.1,0.59,0.46,0.44
