station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2023-07-09 00:00:00 EDT,42.04036,-77.23726,1665,60.6,63.4,60.6,94.5,59.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,1.0,0.3,204,2,0.1,1.0,0.3,204,2,0,28.13,,0,0,0,68.9,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:05:00 EDT,42.04036,-77.23726,1665,60.5,62.8,60.5,95.5,59.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.0,0.4,253,3,0.5,1.0,0.4,253,3,0,28.13,,0,0,0,68.9,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:10:00 EDT,42.04036,-77.23726,1665,60.6,62.3,60.6,96.2,59.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.8,0.2,263,1,0.0,0.8,0.2,263,1,0,28.13,,0,0,0,68.9,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:15:00 EDT,42.04036,-77.23726,1665,60.9,62.5,60.9,96.8,60.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.8,0.3,261,3,0.1,0.8,0.3,261,3,0,28.12,,0,0,0,68.9,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:20:00 EDT,42.04036,-77.23726,1665,61.4,62.2,61.4,96.7,60.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.8,0.2,267,2,0.0,0.8,0.2,267,2,0,28.12,,0,0,0,68.6,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:25:00 EDT,42.04036,-77.23726,1665,61.0,62.6,61.0,96.5,60.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:30:00 EDT,42.04036,-77.23726,1665,60.1,62.4,60.1,96.2,59.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,0.9,0.4,153,11,0.3,0.9,0.4,153,11,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:35:00 EDT,42.04036,-77.23726,1665,60.6,62.7,60.6,96.7,59.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,0.9,0.4,151,12,0.6,0.9,0.4,151,12,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:40:00 EDT,42.04036,-77.23726,1665,60.7,62.6,60.7,96.1,59.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,1.0,0.3,242,2,0.1,1.0,0.3,242,2,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:45:00 EDT,42.04036,-77.23726,1665,60.5,62.6,60.5,96.6,59.5,0.000,0.000,0.00,0.000,0.7,1.2,0.3,238,8,1.0,1.6,0.3,232,9,1.0,1.6,0.3,232,9,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:50:00 EDT,42.04036,-77.23726,1665,61.2,62.6,61.2,97.1,60.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,1.0,0.4,153,34,0.4,1.0,0.4,153,34,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 00:55:00 EDT,42.04036,-77.23726,1665,61.8,63.2,61.8,96.7,60.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:00:00 EDT,42.04036,-77.23726,1665,62.0,63.2,62.0,96.2,60.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.8,0.2,108,2,0.1,0.8,0.2,108,2,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:05:00 EDT,42.04036,-77.23726,1665,61.5,63.4,61.5,96.1,60.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.7,0.1,176,0,0.0,0.7,0.1,176,0,0,28.12,,0,0,0,68.5,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:10:00 EDT,42.04036,-77.23726,1665,61.6,63.5,61.6,96.1,60.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.7,0.2,188,1,0.0,0.7,0.2,188,1,0,28.12,,0,0,0,68.4,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:15:00 EDT,42.04036,-77.23726,1665,62.1,63.9,62.1,96.5,61.1,0.000,0.000,0.00,0.000,0.4,1.5,0.6,169,1,0.6,2.0,0.7,168,5,0.6,2.0,0.7,168,5,0,28.12,,0,0,0,68.3,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:20:00 EDT,42.04036,-77.23726,1665,62.2,64.3,62.2,96.1,61.1,0.000,0.000,0.00,0.000,1.1,1.6,0.3,160,9,1.4,2.0,0.3,156,12,1.4,2.0,0.3,156,12,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:25:00 EDT,42.04036,-77.23726,1665,62.1,64.2,62.1,95.8,60.9,0.000,0.000,0.00,0.000,1.8,2.6,0.4,140,8,1.9,2.8,0.3,137,9,1.9,2.8,0.3,137,9,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:30:00 EDT,42.04036,-77.23726,1665,61.5,63.4,61.5,95.0,60.0,0.000,0.000,0.00,0.000,0.5,1.8,0.5,70,24,0.7,2.1,0.6,72,20,0.7,2.1,0.6,72,20,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:35:00 EDT,42.04036,-77.23726,1665,61.3,63.4,61.3,95.1,59.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.8,0.3,134,1,0.1,0.8,0.3,134,1,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:40:00 EDT,42.04036,-77.23726,1665,61.2,63.1,61.2,95.8,60.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.8,0.2,122,3,0.1,0.8,0.2,122,3,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:45:00 EDT,42.04036,-77.23726,1665,61.5,62.8,61.5,96.0,60.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:50:00 EDT,42.04036,-77.23726,1665,61.3,62.5,61.3,96.1,60.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 01:55:00 EDT,42.04036,-77.23726,1665,60.8,62.5,60.8,96.0,59.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.8,0.2,222,1,0.1,0.8,0.2,222,1,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
ADDI,2023-07-09 02:00:00 EDT,42.04036,-77.23726,1665,60.9,62.6,60.9,96.5,59.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.1,0.8,0.3,225,6,0.1,0.8,0.3,225,6,0,28.12,,0,0,0,68.2,67.1,64.4,0.26,0.31,0.32
